"OTR_RID_OST_TRAN","OTR_RID_COMMIT_TRN","OTR_RID_LINK_TRN","OTR_AMT_ACTUAL","OTR_AMT_REQUESTED","OTR_AMT_NEW_RELSE","OTR_CDE_TYPE","OTR_CDE_LOAN_PURP","OTR_CDE_OBJ_STATE","OTR_CDE_OB_ST_CTG","OTR_CDE_PROC_AREA","OTR_CDE_REPR_FREQ","OTR_CDE_ACCR_FREQ","OTR_CDE_RISK_TYPE","OTR_DTE_EFFECTIVE","OTR_DTE_RELEASE","OTR_DTE_REPRICING","OTR_IND_AUTO_RELSE","OTR_PID_SUBLIMIT","OTR_RID_GROUP_TRAN","OTR_CDE_GROUP_TYPE","OTR_RID_OUTSTANDNG","OTR_UID_PROCESSOR","OTR_IND_CREATE_TRN","OTR_TSP_REC_CREATE","OTR_TSP_REC_UPDATE","OTR_UID_REC_CREATE","OTR_UID_REC_UPDATE","OTR_IND_NON_ACCR","OTR_AMT_FUND_FROZN","OTR_IND_PMT_FR_BOR","OTR_IND_AUTO_RDUCE","OTR_AMT_SCHED_BAL","OTR_AMT_PREMIUM","OTR_CDE_TRNS_PURP","OTR_RID_ORIG_OST","OTR_IND_UPD_FLEX","OTR_TXT_APP_TYPE","OTR_TXT_SYS_SOURCE","OTR_DTE_ACCR_EFFEC","OST_AMT_DISCOUNT","OST_DTE_NOTE","OST_IND_ELG_99A","OTR_AMT_CAP_CL_AMT","OTR_AMT_CAPT_INCRE","OTR_AMT_DF_PIN_AMT","OTR_AMT_IN_CHO_AMT","OTR_CDE_TAX_W_METH","OTR_DTE_TRN","OTR_IND_ATO_RDE_EX","OTR_IND_DEFR_AMT","OTR_IND_FIX_RA_RT","OTR_IND_ISTAX_REV","OTR_IND_MANUAL_CR","OTR_IND_ONDEL","OTR_IND_PREPAYMENT","OTR_IND_RFL_ALD","OTR_IND_ST_TR_UNSC","OTR_IND_TMP_UPD","OTR_IND_UNFREEZE","OTR_IND_UPDATED","OTR_RID_BORR_RLSD","OTR_RID_CSHFLTRN","OTR_RID_INT_PMT","OTR_RID_LOAN_CONV","OTR_RID_PD_ITM_TN","OTR_UID_ORIG","OTR_CDE_AGNT_ALIAS","OTR_RID_AGNT_TRANS","OTR_OID_OST_TRAN","OTR_CDE_BRANCH"
"0SEIPMUT","","","-123001.4","-123001.4","1142000","PPPMT","","RELSD","ACTUA","EUOPS","1D   ","","LOANS","2021-03-11 00:00:00","2021-03-11 00:00:00","2020-06-23 00:00:00","N","","","","V:EH9VG2","SMANZANO","N","2020-10-27 12:32:49","2020-10-27 12:34:30","SMANZANO","MANZANOS","","","Y","N","-123001.4","0","","V:EH9VG2","N","","","2021-03-11 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","396445f09539a43a468697b","CG852"
")JEIRPLF","VWEHQEK3","","0","0","","ADJST","","PEND ","POTEN","EUOPS","1D   ","","LOANS","2021-08-09 00:00:00","","2021-08-10 00:00:00","N","","","",")JEIRPGX","SMANZANO","N","2020-10-28 14:58:12","2020-10-28 14:58:12","SMANZANO","SMANZANO","","0","Y","N","0","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","397b8044c2b65c225686a37","CG852"
")JEIRPHU","","","18800.27","18800.27","","ID   ","ACQ  ","RELSD","ACTUA","EUOPS","1D   ","DAL  ","LOANS","2021-08-09 00:00:00","2021-08-09 00:00:00","2021-08-10 00:00:00","N","","","",")JEIRPGX","MANZANOS","Y","2020-10-28 14:58:12","2020-10-28 15:06:57","SMANZANO","MANZANOM","N","","Y","N","18800.27","0","","","N","","","2021-08-09 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","397b7aec99baf7c9d686a34","CG852"
")JEIRPUS","","","-6789.89","-6789.89","1200000","PPPMT","","RELSD","ACTUA","EUOPS","1D   ","","LOANS","2021-08-09 00:00:00","2021-08-09 00:00:00","2020-07-08 00:00:00","N","","","","GPEH9QQA","SMANZANO","N","2020-10-28 15:01:48","2020-10-28 15:04:54","SMANZANO","MANZANOS","","","Y","N","-6789.89","0","","GPEH9QQA","N","","","2021-08-09 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","397b8a6cc5e6d8eba686a3a","CG852"
"@3EITP52","","","100000","100000","","ID   ","ACQ  ","LWREL","POTEN","EUOPS","","WEEK ","FIXED","2021-09-14 00:00:00","","","N","","","","@3EITP45","TESTINP ","Y","2020-10-29 15:56:42","2020-10-29 17:31:31","TESTINP ","TESTSUP ","N","","Y","N","100000","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","39916cc8a9fcc3617686a9d","CG852"
"WMEJ0RTM","","","10","10","","ID   ","ACQ  ","LWREL","POTEN","EUOPS","1M   ","MON  ","LOANS","2021-09-15 00:00:00","","2021-10-15 00:00:00","N","","","","WMEJ0RT2","B116594 ","Y","2020-11-02 14:25:26","2020-11-02 14:45:08","A116594 ","C116594 ","N","","Y","N","10","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","39e4674a8b5dd8965686b8b","CG852"
"W1EJ0UI5","","","20","20","","ID   ","ACQ  ","LWREL","POTEN","EUOPS","1M   ","MON  ","LOANS","2021-09-15 00:00:00","","2021-10-15 00:00:00","N","","","","W1EJ0UHL","A116594 ","Y","2020-11-02 15:16:09","2020-11-02 15:38:29","C116594 ","B116594 ","N","","Y","N","20","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","39e52a51bc55f6bc7686b91","CG852"
"16EJ2N1P","","","70","70","","ID   ","ACQ  ","AWA  ","POTEN","EUOPS","1M   ","MON  ","LOANS","2021-09-15 00:00:00","","2021-10-15 00:00:00","N","","","","16EJ2N15","SMANZANO","Y","2020-11-03 15:35:49","2020-11-03 16:28:06","C116594 ","SMANZANO","N","","Y","N","70","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","39fa9a21cd79a27d85b26da","CG852"
"=;EJ2YXL","","","90","90","","ID   ","ACQ  ","LWREL","POTEN","EUOPS","1M   ","MON  ","LOANS","2021-09-15 00:00:00","","2021-10-15 00:00:00","N","","","","=;EJ2YX1","B116594 ","Y","2020-11-03 19:53:31","2020-11-03 20:06:11","C116594 ","A116594 ","N","","Y","N","90","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","39fe613e529c9e5615b26f0","CG852"
"D*EJ4NGY","","","120","120","","ID   ","ACQ  ","LWREL","POTEN","EUOPS","1M   ","MON  ","LOANS","2021-10-15 00:00:00","","2021-11-15 00:00:00","N","","","","D*EJ4NGI","B116594 ","Y","2020-11-04 16:19:49","2020-11-04 16:52:19","C116594 ","A116594 ","N","","Y","N","120","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3a1055e63004a69425b2716","CG852"
"=-EIF214","","=-EIF211","100000","100000","","IBT  ","","RELSD","ACTUA","AUSAG","","","","2021-05-04 00:00:00","","","N","","","","=-EIF208","SUPRON01","N","2020-10-21 18:41:21","2020-10-21 18:44:47","INPRON01","MGRRON01","","","Y","N","0","0","","","N","","","2021-05-04 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","38eb185e15a964c404be90d",""
"+?EIPTMS","","OCEGCH2O","-1240000","-1240000","","LRID ","","LWREL","POTEN","EUOPS","","","FIXED","2020-06-19 00:00:00","","","N","","","","OCEGCH22","LIQUSR05","N","2020-10-27 11:02:45","2020-10-27 12:12:45","LIQUSR05","LIQSVR05","","","Y","N","-1240000","0","","OCEGCH22","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3962f2b1abe2d676a68696c","CG852"
"?1EJ4SCE","","","120","120","","ID   ","ACQ  ","LWREL","POTEN","EUOPS","1M   ","MON  ","LOANS","2021-10-15 00:00:00","","2021-11-15 00:00:00","N","","","","?1EJ4SBU","C116594 ","Y","2020-11-04 18:07:27","2020-11-04 18:22:25","A116594 ","B116594 ","N","","Y","N","120","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3a11e8c5d4735eae75b271e","CG852"
"X?EJ8934","","X?EJ892W","-1000","-1000","1000","IBT  ","","RELSD","ACTUA","","","WEEK ","C3   ","2021-10-16 00:00:00","2021-10-16 00:00:00","","Y","","","",";IEGHO5A","LS2BATCH","N","2020-11-06 13:49:44","2020-11-06 13:49:44","LS2BATCH","LS2BATCH","","","","","-1000","0","","","N","","","2021-10-16 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","e6758e7bfc60ed6721291f",""
"X?EJ893G","","X?EJ8938","-2000","-2000","2000","IBT  ","","RELSD","ACTUA","","","WEEK ","C3   ","2021-10-16 00:00:00","2021-10-16 00:00:00","","Y","","","","M0EGI4IK","LS2BATCH","N","2020-11-06 13:49:45","2020-11-06 13:49:45","LS2BATCH","LS2BATCH","","","","","-2000","0","","","N","","","2021-10-16 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","e675744afaea7d3f04c262",""
"VLEINVLI","","VLEINVLA","-1000","-1000","1000","IBT  ","","RELSD","ACTUA","","","WEEK ","C3   ","2021-05-28 00:00:00","2021-05-28 00:00:00","","Y","","","","5EEDMJSP","LS2BATCH","N","2020-10-26 13:46:22","2020-10-26 13:46:22","LS2BATCH","LS2BATCH","","","","","-1000","0","","","N","","","2021-05-28 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","95672a54fcaaed6721291f",""
"@SEITR2L","","@SEITR2I","1000","1000","","IBT  ","","RELSD","ACTUA","EUOPS","","","","2021-09-14 00:00:00","","","N","","","","@SEITR1M","TESTSUP ","N","2020-10-29 17:53:26","2020-10-29 18:07:35","TESTINP ","TESTMGR ","","","Y","N","0","0","","","N","","","2021-09-14 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","39930f77c9084dc73686aff",""
"@SEITR2I","","@SEITR2L","1000","1000","","SBLCI","ACQ  ","RELSD","ACTUA","EUOPS","","WEEK ","C3   ","2021-09-14 00:00:00","2021-09-14 00:00:00","","N","","","","@SEITR1K","TESTINP ","Y","2020-10-29 17:53:26","2020-10-29 18:07:35","TESTINP ","TESTMGR ","N","","Y","N","1000","0","","","N","","","2021-09-14 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","39930f6933f115de6686afe","CG852"
"6YEIVDZN","","","100000","100000","","ID   ","ACQ  ","RELSD","ACTUA","EUOPS","","WEEK ","FIXED","2021-09-15 00:00:00","2021-09-15 00:00:00","","N","","","","6YEIVDYQ","TESTINP ","Y","2020-10-30 14:46:44","2020-10-30 15:46:45","TESTINP ","TESTMGR ","N","","Y","N","100000","0","","","N","","","2021-09-15 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","39a57e3a90202f2e0686b58","CG852"
"W?EJ0WS2","","","30","30","","ID   ","ACQ  ","LWREL","POTEN","EUOPS","2M   ","M02  ","LOANS","2021-09-15 00:00:00","","2021-11-15 00:00:00","N","","","","W?EJ0WRI","B116594 ","Y","2020-11-02 15:57:40","2020-11-02 16:18:16","A116594 ","C116594 ","N","","Y","N","30","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","39e5d502579a68084686b97","CG852"
"WNEJ0ZPU","","","30","30","","ID   ","ACQ  ","AWA  ","POTEN","EUOPS","1M   ","MON  ","LOANS","2021-09-15 00:00:00","","2021-10-15 00:00:00","N","","","","WNEJ0ZPA","C116594 ","Y","2020-11-02 17:09:51","2020-11-02 17:12:20","C116594 ","C116594 ","N","","Y","N","30","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","39e6dbbc3a610d8ad686b9d","CG852"
"WXEJ10SL","","","40","40","","ID   ","ACQ  ","AWRA ","POTEN","EUOPS","1M   ","MON  ","LOANS","2021-09-15 00:00:00","","2021-10-15 00:00:00","N","","","","WXEJ10S1","A116594 ","Y","2020-11-02 17:54:27","2020-11-02 18:06:56","B116594 ","A116594 ","N","","Y","N","40","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","39e78a28e5025c27a686ba2","CG852"
"WBEJ14OK","","","50","50","","ID   ","ACQ  ","LWREL","POTEN","EUOPS","1M   ","MON  ","LOANS","2021-09-15 00:00:00","","2021-10-15 00:00:00","N","","","","WBEJ14O0","B116594 ","Y","2020-11-02 18:51:37","2020-11-02 19:08:23","C116594 ","A116594 ","N","","Y","N","50","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","39e85cb0b41a4f9e0686ba8","CG852"
"WQEJ15U9","","","60","60","","ID   ","ACQ  ","LWREL","POTEN","EUOPS","1M   ","MON  ","LOANS","2021-09-15 00:00:00","","2021-10-15 00:00:00","N","","","","WQEJ15TP","B116594 ","Y","2020-11-02 19:29:09","2020-11-02 19:59:17","A116594 ","C116594 ","N","","Y","N","60","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","39e8ed3d57578fe18686bae","CG852"
"7?EJ6TJQ","","","-700","-700","","PPPMT","","PEND ","POTEN","EUOPS","7D   ","","LOANS","2021-10-15 00:00:00","","2020-06-03 00:00:00","N","","","","3TEFFGY1","LOANIQ01","N","2020-11-05 21:46:09","2020-11-05 21:46:09","LOANIQ01","LOANIQ01","","","Y","N","-700","0","","3TEFFGY1","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3a2a31d52a49c82355b272f","CG852"
"ZSEIA6UA","","ZSEIA6U7","1000","1000","","IBT  ","","RELSD","ACTUA","AUSNA","","","","2021-04-16 00:00:00","","","N","","","","ZSEIA6TI","JOBSUPER","N","2020-10-19 04:12:48","2020-10-19 04:18:10","DANUSR01","JOBMANGR","","","Y","N","0","0","","","N","","","2021-04-16 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","38b42c7ac0b5b7aa3f9f079",""
")!EIAGSP","",")!EIAGSM","-1000","-1000","","IBT  ","","RELSD","ACTUA","AUSNA","","","","2021-04-19 00:00:00","","","N","","","","ZSEIA6TI","JOBSUPER","N","2020-10-19 07:32:29","2020-10-19 07:38:38","DANUSR01","JOBMANGR","","","Y","N","0","0","","","N","","","2021-04-19 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","38b71fc82c4560a3af9f07b",""
"T.EIB3QU","","T.EIB3QR","100000","100000","","IBT  ","","RELSD","ACTUA","AUSAG","","","","2021-04-27 00:00:00","","","N","","","","T.EIB3PY","SUPRON01","N","2020-10-19 15:19:45","2020-10-19 15:23:09","INPRON01","MGRRON01","","","Y","N","0","0","","","N","","","2021-04-27 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","38bdf416041373104f9f131",""
"$DEJ343Q","","","90","90","","ID   ","ACQ  ","LWREL","POTEN","EUOPS","1M   ","MON  ","LOANS","2021-10-15 00:00:00","","2021-11-15 00:00:00","N","","","","$DEJ3436","B116594 ","Y","2020-11-03 21:36:00","2020-11-03 21:47:54","A116594 ","C116594 ","N","","Y","N","90","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","39ffde9711ec311125b26f8","CG852"
"D.EJ4BOW","","","100","100","","ID   ","ACQ  ","LWREL","POTEN","EUOPS","2M   ","M02  ","LOANS","2021-10-15 00:00:00","","2021-12-15 00:00:00","N","","","","D.EJ4BOC","B116594 ","Y","2020-11-04 13:19:23","2020-11-04 13:32:20","C116594 ","A116594 ","N","","Y","N","100","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3a0db2b03be855ce95b2700","CG852"
"DOEJ4DK5","","","110","110","","ID   ","ACQ  ","LWREL","POTEN","EUOPS","1M   ","MON  ","LOANS","2021-10-15 00:00:00","","2021-11-15 00:00:00","N","","","","DOEJ4DJM","B116594 ","Y","2020-11-04 14:07:23","2020-11-04 14:54:56","A116594 ","C116594 ","N","","Y","N","110","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3a0e66ad3f9b5f42e5b2708","CG852"
"IVEJ8DK7","","","130","130","","ID   ","ACQ  ","LWREL","POTEN","EUOPS","1M   ","MON  ","LOANS","2021-10-15 00:00:00","","2021-11-15 00:00:00","N","","","","IVEJ8DJO","B116594 ","Y","2020-11-06 16:46:56","2020-11-06 16:49:05","B116594 ","B116594 ","N","","Y","N","130","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3a3ae8f3e1d17ed195b27ad","CG852"
"X?EJ893R","","X?EJ893J","-1000","-1000","1000","IBT  ","","RELSD","ACTUA","","","WEEK ","C3   ","2021-10-16 00:00:00","2021-10-16 00:00:00","","Y","","","","(OEGGQ30","LS2BATCH","N","2020-11-06 13:49:46","2020-11-06 13:49:46","LS2BATCH","LS2BATCH","","","","","-1000","0","","","N","","","2021-10-16 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","e675ec1b44465b2eb62ef9",""
"2:EJ8HOR","","2:EJ8HOJ","-1000","-1000","1000","IBT  ","","RELSD","ACTUA","","","WEEK ","C3   ","2021-10-19 00:00:00","2021-10-19 00:00:00","","Y","","","","WHEGIAIN","LS2BATCH","N","2020-11-06 16:55:31","2020-11-06 16:55:31","LS2BATCH","LS2BATCH","","","","","-1000","0","","","N","","","2021-10-19 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","4c12bc6d2dbeed6721291f",""
"2:EJ8HP3","","2:EJ8HOV","-1000","-1000","1000","IBT  ","","RELSD","ACTUA","","","WEEK ","C3   ","2021-10-19 00:00:00","2021-10-19 00:00:00","","Y","","","","HJEGII0Y","LS2BATCH","N","2020-11-06 16:55:32","2020-11-06 16:55:32","LS2BATCH","LS2BATCH","","","","","-1000","0","","","N","","","2021-10-19 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","4c12765dc2547d3f04c262",""
"2:EJ8HPE","","2:EJ8HP6","-1000","-1000","1000","IBT  ","","RELSD","ACTUA","","","WEEK ","C3   ","2021-10-19 00:00:00","2021-10-19 00:00:00","","Y","","","","HQEGIOG4","LS2BATCH","N","2020-11-06 16:55:32","2020-11-06 16:55:32","LS2BATCH","LS2BATCH","","","","","-1000","0","","","N","","","2021-10-19 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","4c12884371725b2eb62ef9",""
"2:EJ8HPP","","2:EJ8HPH","-1000","-1000","1000","IBT  ","","RELSD","ACTUA","","","WEEK ","C3   ","2021-10-19 00:00:00","2021-10-19 00:00:00","","Y","","","","1.EGIR8B","LS2BATCH","N","2020-11-06 16:55:32","2020-11-06 16:55:32","LS2BATCH","LS2BATCH","","","","","-1000","0","","","N","","","2021-10-19 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","4c12eeddcd660e2a57b7d7",""
":CEJDX1X","","","140","140","","ID   ","ACQ  ","LWREL","POTEN","EUOPS","1M   ","MON  ","LOANS","2021-10-15 00:00:00","","2021-11-15 00:00:00","N","","","",":CEJDX1D","B116594 ","Y","2020-11-09 17:03:48","2020-11-09 17:05:47","B116594 ","B116594 ","N","","Y","N","140","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3a7a6e330df7c50fb5b2814","CG852"
"QKEI3HZR","","","1000000","1000000","","ID   ","ACQ  ","LWREL","POTEN","EUOPS","1M   ","MON  ","LOANS","2021-03-10 00:00:00","","2021-04-12 00:00:00","N","","","","QKEI3HZ9","LIQAPCP3","Y","2020-10-15 12:22:51","2020-10-15 12:28:35","LIQAPCP3","LIQUSR03","N","","N","N","1000000","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3866fc1afffcb68a4f9ef67","CG852"
"QMEI3ICL","","QMEI3ICI","-1000","-1000","","IBT  ","","RELSD","ACTUA","AUSAG","","","","2021-03-11 00:00:00","","","N","","","","D@EI1Q0R","SUPRON01","N","2020-10-15 13:16:22","2020-10-15 13:19:40","INPRON01","MGRRON01","","","Y","N","0","0","","","N","","","2021-03-11 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3867c956a3faad1abf9ef87",""
"Q=EI3KRD","","","-26500","-26500","","PRDCR","","AWSRA","POTEN","EUOPS","1M   ","","LOANS","2021-04-01 00:00:00","","2021-04-01 00:00:00","N","","Q=EI3KRB","LRP  ","(VEHZRVD","LIQUSR03","N","2020-10-15 13:36:31","2020-10-15 15:31:06","LIQUSR03","LIQAPCP3","","","Y","N","-26500","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","386815ff51a41bd07f9ef94","CG852"
"Q=EI3KYF","","","26000","26000","","RCMF ","CONSH","AWSRA","POTEN","EUOPS","1M   ","MON  ","LOANS","2021-04-01 00:00:00","","2021-05-03 00:00:00","N","","Q=EI3KRB","LRP  ","Q=EI3KXS","LIQUSR03","Y","2020-10-15 13:38:09","2020-10-15 15:31:06","LIQUSR03","LIQAPCP3","N","","Y","N","26000","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","38681b3ecb21c9739f9ef9f","CG852"
"E?EIAVL8","","","10000","10000","","ID   ","ACQ  ","LWREL","POTEN","EUOPS","","MON  ","FIXED","2021-03-08 00:00:00","","","N","","","","E?EIAVKO","ARFELI01","Y","2020-10-19 13:02:24","2020-10-19 13:18:22","ARFELI01","ARFELM01","N","","Y","N","10000","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","38bbee2ac8828570af9f08e","CG852"
"0+EJFL7G","","0+EJFL7D","100000","100000","","IBT  ","","RELSD","ACTUA","AUSAG","","","","2021-10-21 00:00:00","","","N","","","","0+EJFL6O","SUPRON02","N","2020-11-10 12:32:20","2020-11-10 12:36:56","INPRON02","MGRRON02","","","Y","N","0","0","","","N","","","2021-10-21 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3a8b8eaa5270f316d5b2885",""
"TLEJJC6G","","TLEJJC6D","1000","1000","","IBT  ","","RELSD","ACTUA","AUSAG","","","","2021-10-27 00:00:00","","","N","","","","TLEJJC5I","SUPAMT01","N","2020-11-12 12:42:25","2020-11-12 12:50:51","INPAMT01","MGRAMT01","","","Y","N","0","0","","","N","","","2021-10-27 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3ab57f96864d959f75b2920",""
"!MEK3RK8","","","150","150","","ID   ","ACQ  ","LWREL","POTEN","EUOPS","1M   ","MON  ","LOANS","2021-11-02 00:00:00","","2021-12-02 00:00:00","N","","","","!MEK3RJO","A116594 ","Y","2020-11-23 15:27:01","2020-11-23 15:58:17","B116594 ","C116594 ","N","","Y","N","150","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3ba056f6865e3c3c8b3cb55","CG852"
")(EK638R","",")(EK638O","1000","1000","","IBT  ","","RELSD","ACTUA","AUSNA","","","","2021-12-09 00:00:00","","","N","","","",")(EK637V","KINGSUP ","N","2020-11-24 20:09:32","2020-11-24 20:17:21","KDINPUT ","KINGMAN ","","","Y","N","0","0","","","N","","","2021-12-09 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3bb98e410064f7cc2b3cc8c",""
")0EK6E4M","",")0EK6E4J","1000","1000","","IBT  ","","RELSD","ACTUA","AUSNA","","","","2021-12-09 00:00:00","","","N","","","",")0EK6E3Q","KINGSUP ","N","2020-11-25 00:04:14","2020-11-25 00:13:41","KDINPUT ","KINGMAN ","","","Y","N","0","0","","","N","","","2021-12-09 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3bbcfe8bc11b179b1b3cca0",""
