"SWF_RID_SWIFT_BANK","SWF_CDE_SWIFT_BIC","SWF_NME_FULL","SWF_IND_ACTIVE","SWF_IND_MAY_DEACT","SWF_UID_REC_CREATE","SWF_UID_REC_UPDATE","SWF_TSP_REC_CREATE","SWF_TSP_REC_UPDATE","SWF_IND_HOST_BANK","SWF_TXT_BRN_INFO"
"42331142","SBININBB105 ","STATE BANK OF INDIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:22","2005-08-04 12:18:22","N",""
"42331152","SBININBB106 ","STATE BANK OF INDIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:22","2005-08-04 12:18:22","N",""
"42331162","SBININBB112 ","STATE BANK OF INDIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:23","2005-08-04 12:18:23","N",""
"42331172","SBININBB113 ","STATE BANK OF INDIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:23","2005-08-04 12:18:23","N",""
"42331182","SBININBB114 ","STATE BANK OF INDIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:23","2005-08-04 12:18:23","N",""
"42331192","SBININBB115 ","STATE BANK OF INDIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:23","2005-08-04 12:18:23","N",""
"42331202","SBININBB116 ","STATE BANK OF INDIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:23","2005-08-04 12:18:23","N",""
"42331215","SBININBB119 ","STATE BANK OF INDIA (BHUBANESWAR)","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:23","2005-08-04 12:18:23","N",""
"42331227","SBININBB121 ","STATE BANK OF INDIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:23","2005-08-04 12:18:23","N",""
"42331238","SBININBB122 ","STATE BANK OF INDIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:23","2005-08-04 12:18:23","N",""
"42331245","SBININBB123 ","STATE BANK OF INDIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:23","2005-08-04 12:18:23","N",""
"42331252","SBININBB125 ","STATE BANK OF INDIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:23","2005-08-04 12:18:23","N",""
"42377618","TAKBHUHB    ","TAKAREKBANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:52","2005-08-04 12:18:52","N",""
"42377625","TAMAJPJT    ","THE TAMA CHUO SHINKIN BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:53","2005-08-04 12:18:53","N",""
"42377631","TAMSEGCA    ","EGYPTIAN SAUDI FINANCE BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:53","2005-08-04 12:18:53","N",""
"42284181","PSANIT3P    ","BANCA POPOLARE SANT'ANGELO","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:17:55","2005-08-04 12:17:55","N",""
"42284187","PSBKLKLX    ","PEOPLES BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:17:55","2005-08-04 12:17:55","N",""
"42284690","RBOSJPJX    ","ROYAL BANK OF SCOTLAND PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:01","2005-08-04 12:18:01","N",""
"42284696","RBOSSGSG    ","ROYAL BANK OF SCOTLAND PLC-SINGAPOR","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:01","2005-08-04 12:18:01","N",""
"42284702","RBOSUS33    ","THE ROYAL BANK OF SCOTLAND PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:01","2005-08-04 12:18:01","N",""
"42284709","RBRERUMM    ","RUSSIAN BREAD BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:01","2005-08-04 12:18:01","N",""
"42284716","RBTAAZ22    ","RABITABANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:01","2005-08-04 12:18:01","N",""
"42284722","RBTTANCU    ","ANTILLES BANKING CORP (CURACAO)","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:01","2005-08-04 12:18:01","N",""
"42284727","RBTTANSM    ","ANTILLES BANKING CORP ST MAARTEN","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:01","2005-08-04 12:18:01","N",""
"42284733","RBTTAWAW    ","RBTT BANK ARUBA N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:01","2005-08-04 12:18:01","N",""
"42284739","RBTTGDGD    ","RBTT BANK GRENADA LTD.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:01","2005-08-04 12:18:01","N",""
"42284745","RBTTJMKN    ","RBTT BANK JAMAICA LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:01","2005-08-04 12:18:01","N",""
"42284751","RBTTSRPA    ","ABN AMRO BANK NV","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:02","2005-08-04 12:18:02","N",""
"42284756","RBTTTTPX    ","ROYAL BANK OF TRINIDAD - TOBAGO LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:02","2005-08-04 12:18:02","N",""
"42284764","RBTTVCVC    ","RBTT BANK CARIBBEAN LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:02","2005-08-04 12:18:02","N",""
"42284770","RCBAUS41    ","RICHLAND COUNTY BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:02","2005-08-04 12:18:02","N",""
"42284775","RCBCPHMM    ","RIZAL COMMERCIAL BANKING CORP","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:02","2005-08-04 12:18:02","N",""
"42284781","RCBKSLFR    ","ROCKEL COMM'L BK (SIERRA LEONE)LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:02","2005-08-04 12:18:02","N",""
"42284787","RCBLCY2I    ","RUSSIAN COMMERCIAL BANK (CYPRUS)","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:02","2005-08-04 12:18:02","N",""
"42284793","RCBPFRPP    ","ROTHSCHILD AND CIE BANQUE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:02","2005-08-04 12:18:02","N",""
"42284799","RCBWPLPW    ","RAIFFEISEN BANK POLSKA S.A.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:02","2005-08-04 12:18:02","N",""
"42284805","RCBZCNSH    ","RURAL COMMERCIAL BK OF ZHANGJIAGANG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:02","2005-08-04 12:18:02","N",""
"42284811","RCCSCNBS    ","RURAL CREDIT COOPERATIVE UNION","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:02","2005-08-04 12:18:02","N",""
"42284818","RCIBRU2P    ","RUSSIAN COMMERCIAL - INDUSTRIAL BK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:02","2005-08-04 12:18:02","N",""
"42284825","RCLFHKH1    ","RCBC INTERNATIONAL FINANCE LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:02","2005-08-04 12:18:02","N",""
"42284830","RCNHCN22    ","NANHAI RURAL CREDIT UNION","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:02","2005-08-04 12:18:02","N",""
"42284836","REARGGSP    ","CLOSE BANK GUERNSEY LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:02","2005-08-04 12:18:02","N",""
"42284842","REGKRU8K    ","REGIOVNESHTORGBANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:02","2005-08-04 12:18:02","N",""
"42284848","RENAZWHX    ","RENAISSANCE MERCHANT BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:03","2005-08-04 12:18:03","N",""
"42284854","RENOCH22    ","RENAULT FINANCE S A","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:03","2005-08-04 12:18:03","N",""
"42284860","REPBVECA    ","FONDO COMUN C.A. BANCO UNIVERSAL","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:03","2005-08-04 12:18:03","N",""
"42284866","REPCGNGN    ","BANQUE CENTRALE DE LA REPUBLIQUE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:03","2005-08-04 12:18:03","N",""
"42284873","REPLGE22    ","BANK REPUBLIC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:03","2005-08-04 12:18:03","N",""
"42284879","REUBRERX    ","BANQUE DE LA REUNION","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:03","2005-08-04 12:18:03","N",""
"42284885","REUCDEMM    ","BANKHAUS REUSCHEL - CO","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:03","2005-08-04 12:18:03","N",""
"42284891","REVIFRPP    ","BANQUE REVILLON","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:03","2005-08-04 12:18:03","N",""
"42284896","REXIBGSF    ","DZI BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:03","2005-08-04 12:18:03","N",""
"42284902","RFLCGB2L    ","ROBERT FLEMING - CO.LTD.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:03","2005-08-04 12:18:03","N",""
"42284908","RFLCIMDX    ","ROBERT FLEMING (IOM) LTD.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:03","2005-08-04 12:18:03","N",""
"42284914","RFLCJESX    ","FLEMING (JERSEY) LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:03","2005-08-04 12:18:03","N",""
"42284919","RFLCLULX    ","ROBERT FLEMING - CO LTD LUXEMBOURG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:03","2005-08-04 12:18:03","N",""
"42284927","RGEBFRP1    ","ROYAL SAINT GEORGES BANQUE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:03","2005-08-04 12:18:03","N",""
"42284947","RGIOMXMT    ","BANCO REGIONAL DE MONTERREY","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:03","2005-08-04 12:18:03","N",""
"42284954","RGRBNL2R    ","ROBECO N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:03","2005-08-04 12:18:03","N",""
"42284959","RGSAPYPE    ","BANCO REGIONAL S.A.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:03","2005-08-04 12:18:03","N",""
"42284965","RHBBMYKA    ","RHB BANK (L) LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:04","2005-08-04 12:18:04","N",""
"42284971","RHBBMYKL    ","RHB BANK BERHAD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:04","2005-08-04 12:18:04","N",""
"42284976","RHBBSGSG    ","RHB BANK BERHAD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:04","2005-08-04 12:18:04","N",""
"42284982","RHBMMYK1    ","RHB SAKURA MERCHANT BANKERS BHD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:04","2005-08-04 12:18:04","N",""
"42284988","RIALIT2A    ","CASSA DI RISPARMIO DI ALESSANDRIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:04","2005-08-04 12:18:04","N",""
"42284996","RIBADK22    ","A-S RINGKJOBING BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:04","2005-08-04 12:18:04","N",""
"42285002","RIBLGB2L    ","RIYAD BANK -LONDON BRANCH","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:04","2005-08-04 12:18:04","N",""
"42285007","RIBLSARI    ","RIYAD BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:04","2005-08-04 12:18:04","N",""
"42285013","RIBRLV22    ","REGIONAL INVESTMENT BANK JSC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:04","2005-08-04 12:18:04","N",""
"42285019","RICAIT3C    ","CASSA DI RISPARMIO DI CARRARA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:04","2005-08-04 12:18:04","N",""
"42285024","RIKBJPJT    ","THE HOKURIKU BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:04","2005-08-04 12:18:04","N",""
"42285030","RIKOLV2X    ","NORD-LB LATVIJA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:04","2005-08-04 12:18:04","N",""
"42285036","RINGDK22    ","RINGKJOBING LANDBOBANK AKT.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:04","2005-08-04 12:18:04","N",""
"42285041","RJASUS3FPAY ","RAYMOND JAMES - ASSOCIATES INC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:04","2005-08-04 12:18:04","N",""
"42285066","RJHISARI    ","ALRAJHI BANKING - INVESTMENT CORP","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:04","2005-08-04 12:18:04","N",""
"42285078","RKASAM22    ","AREXIMBANK CJSC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:05","2005-08-04 12:18:05","N",""
"42285089","RKBZCHZZ    ","RUSSIAN COMMERCIAL BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:05","2005-08-04 12:18:05","N",""
"42285103","RLNWATWW    ","RAIFFEISENLANDESBANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:05","2005-08-04 12:18:05","N",""
"42285115","RMBIIE2D    ","RMB INTERNATIONAL (DUBLIN) LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:05","2005-08-04 12:18:05","N",""
"42285126","RNCBMD2X    ","ROMANIAN COMMERCIAL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:05","2005-08-04 12:18:05","N",""
"42285137","RNCBROBU    ","ROMANIAN COMMERCIAL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:05","2005-08-04 12:18:05","N",""
"42285172","RNCORUMM    ","RUSSIAN NATIONAL COMMERCIAL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:05","2005-08-04 12:18:05","N",""
"42285185","RNNSZAJJ    ","RENNIES BANK LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:05","2005-08-04 12:18:05","N",""
"42285201","ROBADK22    ","ROSKILDE BANK A.S.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:05","2005-08-04 12:18:05","N",""
"42285214","ROBTUS41    ","COMPASS BANK (TEXAS)","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:05","2005-08-04 12:18:05","N",""
"42285225","ROFENO22    ","ROMSDALS FELLESBANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:05","2005-08-04 12:18:05","N",""
"42285237","ROINROBU    ","ROMANIAN INTERNATIONAL BANK SA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:05","2005-08-04 12:18:05","N",""
"42285248","ROMAITRR    ","BANCA DI CREDITO COOPERATIVO DI","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:05","2005-08-04 12:18:05","N",""
"42285260","ROOARU21    ","ROSTOV PROMSTROYBANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:05","2005-08-04 12:18:05","N",""
"42285271","ROSKRUMM    ","ROSSIYSKIY CAPITAL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:05","2005-08-04 12:18:05","N",""
"42285282","ROSORUMM    ","ROSDORBANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:05","2005-08-04 12:18:05","N",""
"42285290","ROSYRU2P    ","BANK ROSSIYA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:06","2005-08-04 12:18:06","N",""
"42285298","ROTACHZZ    ","ROTHSCHILD BANK A.G.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:06","2005-08-04 12:18:06","N",""
"42285304","ROTHAU2S    ","NM ROTHSCHILD AND SONS AUSTRALIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:06","2005-08-04 12:18:06","N",""
"42285310","ROTHGB2L    ","N MROTHSCHILD - SONS LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:06","2005-08-04 12:18:06","N",""
"42375237","SHWECNS1    ","SHENYIN - WANGUO SECURITIES CO LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:34","2005-08-04 12:18:34","N",""
"42375243","SIBCSARI    ","SAUDI INVESTMENT BANK-(SAIB)","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:34","2005-08-04 12:18:34","N",""
"42375256","SIBDINB1    ","SANGLI BANK LTD-INTL BUS. DIV.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:35","2005-08-04 12:18:35","N",""
"42375263","SIBLFRPP    ","BANQUE DE GESTION PRIVEE-SIB","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:35","2005-08-04 12:18:35","N",""
"42375269","SIBMRU55    ","SIBACADEMBANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:35","2005-08-04 12:18:35","N",""
"42375275","SIBPPAPA    ","STANFORD INT'L BANK (PANAMA) S.A.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:35","2005-08-04 12:18:35","N",""
"42375281","SICOHKHH    ","SIAM COMMERCIAL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:35","2005-08-04 12:18:35","N",""
"42375287","SICOKHPP    ","CAMBODIAN COMMERCIAL BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:35","2005-08-04 12:18:35","N",""
"42375293","SICOSGSG    ","SIAM COMMERCIAL BANK PUBLIC LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:35","2005-08-04 12:18:35","N",""
"42375301","SICOTHBK    ","SIAM COMMERCIAL BANK PUBLIC COMPANY","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:35","2005-08-04 12:18:35","N",""
"42375307","SIDBINBB    ","SMALL INDUSTRIES DEVELOPMENT BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:35","2005-08-04 12:18:35","N",""
"42375313","SIDDNPKA    ","SIDDHARTHA BANK LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:35","2005-08-04 12:18:35","N",""
"42375319","SIFAAU2S    ","SUMITOMO MITSUI FINANCE AUSTRALIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:35","2005-08-04 12:18:35","N",""
"42375324","SIFRGB2L    ","SINGER - FRIEDLANDER LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:35","2005-08-04 12:18:35","N",""
"42375330","SIFRIMD1    ","SINGER - FRIEDLANDER","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:35","2005-08-04 12:18:35","N",""
"42375336","SIGAJPJT    ","THE SHIGA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:36","2005-08-04 12:18:36","N",""
"42375342","SIKOJPJT    ","THE SHIKOKU BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:36","2005-08-04 12:18:36","N",""
"42375348","SIMEBNB1    ","RHB BANK BERHAD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:36","2005-08-04 12:18:36","N",""
"42375356","SIMETHB1    ","SIME BANK BERHAD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:36","2005-08-04 12:18:36","N",""
"42375362","SIMHHKHH    ","SCHRODERS INVESTMENT MGMT (HK LTD)","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:36","2005-08-04 12:18:36","N",""
"42375368","SINOHKHH    ","BANK SINOPAC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:36","2005-08-04 12:18:36","N",""
"42375374","SINOTWTP    ","BANK SINOPAC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:36","2005-08-04 12:18:36","N",""
"42375380","SINOUS6L    ","BANK SINOPAC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:36","2005-08-04 12:18:36","N",""
"42375386","SINTGB2L    ","GULF INTERNATIONAL BANK UK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:36","2005-08-04 12:18:36","N",""
"42375392","SITYTHBK    ","SIAM CITY BANK PUBLIC CO.LTD.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:36","2005-08-04 12:18:36","N",""
"42375398","SITYTHBKSML ","SIAM CITY BANK PCL","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:37","2005-08-04 12:18:37","N",""
"42375404","SIUKUAUK    ","SYNTEZ BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:37","2005-08-04 12:18:37","N",""
"42375411","SIVBCIAB    ","SOCIETE IVOIRIENNE DE BANQUE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:37","2005-08-04 12:18:37","N",""
"42375418","SJBLBDDH    ","SHAHJALAL ISLAMI BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:37","2005-08-04 12:18:37","N",""
"42375424","SJSCRUMM    ","SDM-BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:37","2005-08-04 12:18:37","N",""
"42375430","SKABDK22    ","SKAELSKOER BANK A-S","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:37","2005-08-04 12:18:37","N",""
"42375437","SKANCHZ1    ","SKANDIFINANZ AG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:37","2005-08-04 12:18:37","N",""
"42375443","SKBASI2X    ","SKB BANKA D.D.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:37","2005-08-04 12:18:37","N",""
"42375450","SKCKJPJT    ","SHOKO CHUKIN BANK THE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:38","2005-08-04 12:18:38","N",""
"42375456","SKIVDK22    ","SPAREBANK VEST","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:38","2005-08-04 12:18:38","N",""
"42375463","SKJBDK22    ","SKJERN BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:38","2005-08-04 12:18:38","N",""
"42375470","SKSBJPJ1    ","SHOKUSAN BANK LTD.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:38","2005-08-04 12:18:38","N",""
"42375476","SLANBY22    ","SLAVOILBANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:38","2005-08-04 12:18:38","N",""
"42375483","SLBACHZZ    ","SELLA BANK AG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:38","2005-08-04 12:18:38","N",""
"42375489","SLBLLBBX    ","SAUDI LEBANESE BANK SAL","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:38","2005-08-04 12:18:38","N",""
"42375495","SLBMRUMM    ","SLAVIANSKY BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:38","2005-08-04 12:18:38","N",""
"42375527","SLBOHR2X    ","SLAVONSKA BANKA DD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:38","2005-08-04 12:18:38","N",""
"42375534","SLBSDEFX    ","LEHMAN BROTHERS BANKHAUS AG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:39","2005-08-04 12:18:39","N",""
"42375540","SLBVSI2X    ","VOLKSBANK - LJUDSKA BANKA D.D.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:39","2005-08-04 12:18:39","N",""
"42375546","SLBZCHZZ    ","SLB COMMERCIAL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:39","2005-08-04 12:18:39","N",""
"42375554","SLCBSLFR    ","SIERRA LEONE COMMERCIAL BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:39","2005-08-04 12:18:39","N",""
"42375561","SLFTHKH1    ","SUMITOMO TRUST FINANCE (HK) LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:39","2005-08-04 12:18:39","N",""
"42375566","SLHYAT2S    ","SALZBURGER LANDES-HYPOTHEKENBANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:39","2005-08-04 12:18:39","N",""
"42375572","SLMBDEF1    ","CITIGROUP GLOBAL MARKETS DEUTCH","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:39","2005-08-04 12:18:39","N",""
"42375579","SLSORUMM    ","SOTSIALNIY GORODSKOY BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:39","2005-08-04 12:18:39","N",""
"42375584","SMABMRM1    ","BANQUE NATIONALE DE MAURITANIE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:39","2005-08-04 12:18:39","N",""
"42375590","SMBCBEBB    ","SUMITOMO MITSUI BANKING CORPORATION","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:39","2005-08-04 12:18:39","N",""
"42375596","SMBCCN22    ","SUMITOMO MITSUI BANKING CORP","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:39","2005-08-04 12:18:39","N",""
"42375603","SMBCCNBT    ","SUMITOMO MITSUI BANKING CORP","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:39","2005-08-04 12:18:39","N",""
"42375610","SMBCCNH1    ","SUMITOMO MITSUI BANKING CORPORATION","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:39","2005-08-04 12:18:39","N",""
"42375616","SMBCCNSH    ","SUMITOMO MITSUI BANKING CORP","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:40","2005-08-04 12:18:40","N",""
"42375622","SMBCCNSU    ","SUMITOMO MITSUI BANKING CORP","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:40","2005-08-04 12:18:40","N",""
"42375628","SMBCDEDD    ","SUMITOMO MITSUI BANKING CORPORATION","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:40","2005-08-04 12:18:40","N",""
"42375634","SMBCGB2L    ","SUMITOMO MITSUI BANKING CORPORATION","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:40","2005-08-04 12:18:40","N",""
"42375640","SMBCHKHH    ","SUMITOMO MITSUI BANKING CORPORATION","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:40","2005-08-04 12:18:40","N",""
"42375646","SMBCIE21    ","SUMITOMO MITSUI FINANCE DUBLIN LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:40","2005-08-04 12:18:40","N",""
"42375652","SMBCINBB    ","SUMITOMO MITSUI BANKING CORPORATION","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:40","2005-08-04 12:18:40","N",""
"42375658","SMBCJPJT    ","SUMITOMO MITSUI BANKING CORPORATION","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:40","2005-08-04 12:18:40","N",""
"42375666","SMBCKRSE    ","SUMITOMO MITSUI BANKING CORPORATION","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:40","2005-08-04 12:18:40","N",""
"42375671","SMBCSGSG    ","SUMITOMO MITSUI BANKING CORPORATION","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:40","2005-08-04 12:18:40","N",""
"42375677","SMBCTHBK    ","SUMITOMO MITSUI BANKING CORP","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:18:40","2005-08-04 12:18:40","N",""
