"PRF_RID_RMTNC","PRF_RID_OWNER","PRF_CID_CUSTOMER","PRF_RID_SVC_GROUP","PRF_CDE_ROLE","PRF_UID_REC_UPDATE","PRF_UID_REC_CREATE","PRF_TSP_REC_UPDATE","PRF_TSP_REC_CREATE","PRF_TXT_FROM_STRNG","PRF_TXT_TO_STRNG","PRF_IND_TX_WTH_REQ","PRF_PCT_TX_WTHHLD","PRF_CDE_OWNER_TYPE","PRF_IND_FPML_ENBLD","PRF_CDE_BRANCH"
"ZEEI9URZ","ZEEI9UR3","AMDPAOVM","@*DZF8KQ","AGENT","INPAMT01","INPAMT01","2020-10-18 23:01:49","2020-10-18 23:01:49","","","N","0","DEA  ","N",""
"Z1EIA4ZA","Z1EIA4YT","Z6EIA38Z","Z1EIA4VP","BORR ","DANUSR01","DANUSR01","2020-10-19 03:33:33","2020-10-19 03:33:33","","","N","0","DEA  ","N",""
"Z1EIA4ZJ","Z1EIA4YT","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-10-19 03:34:38","2020-10-19 03:34:38","","","N","0","DEA  ","N",""
"ZSEIA6W9","Z1EIA4YT","Z6EIA38Z","Z1EIA4VP","BENEF","DANUSR01","DANUSR01","2020-10-19 04:13:42","2020-10-19 04:13:42","","","N","0","DEA  ","N",""
")UEIALA6",")UEIAL9R","I-EDB3F1","BVEDBGGQ","BORR ","INPDEL01","INPDEL01","2020-10-19 08:40:57","2020-10-19 08:40:57","","","N","0","DEA  ","N",""
")UEIALAB",")UEIAL9R","E2E4RAUV","@ME4QUQW","AGENT","INPDEL01","INPDEL01","2020-10-19 08:42:23","2020-10-19 08:42:23","","","N","0","DEA  ","N",""
")9EIAME4",")9EIAMDP","I-EDB3F1","BVEDBGGQ","BORR ","DELINP01","DELINP01","2020-10-19 09:02:36","2020-10-19 09:02:36","","","N","0","DEA  ","N",""
")9EIAME9",")9EIAMDP","E2E4RAUV","@ME4QUQW","AGENT","DELINP01","DELINP01","2020-10-19 09:04:10","2020-10-19 09:04:10","","","N","0","DEA  ","N",""
")(EIAR3H",")(EIAR32","I-EDB3F1","BVEDBGGQ","BORR ","DELINP01","DELINP01","2020-10-19 10:32:54","2020-10-19 10:32:54","","","N","0","DEA  ","N",""
")(EIAR3M",")(EIAR32","E2E4RAUV","@ME4QUQW","AGENT","DELINP01","DELINP01","2020-10-19 10:34:00","2020-10-19 10:34:00","","","N","0","DEA  ","N",""
")@EIAR7O",")@EIAR75","?ZE4CIA6","7NE4CQON","BORR ","INPAMT01","INPAMT01","2020-10-19 10:37:59","2020-10-19 10:37:59","","","N","0","DEA  ","N",""
".6EIB09C",".6EIB08S","AMDPAOVM","@*DZF8KQ","AGENT","CCUISIA ","CCUISIA ","2020-10-19 13:53:26","2020-10-19 13:53:26","","","N","0","DEA  ","N",""
"TAEIB2R9",".IEIB0NI","(KE4Q19S","M.EFIAQS","INVR ","SUPCC01 ","SUPCC01 ","2020-10-19 15:03:39","2020-10-19 15:03:39","","","N","0","DEA  ","N",""
"Y9EIBK65","Y9EIBK59","AMDPAOVM","@*DZF8KQ","AGENT","INPAMT01","INPAMT01","2020-10-19 20:44:47","2020-10-19 20:44:47","","","N","0","DEA  ","N",""
"-9EJ8K9A","-9EJ8K6D","HFEJ6T46","71EJ6ZCP","BORR ","INPAMT01","INPAMT01","2020-11-06 17:53:20","2020-11-06 17:53:20","","","N","0","DEA  ","N",""
"-9EJ8KCH","-9EJ8K6D","AMDPAOVM","@*DZF8KQ","AGENT","INPAMT01","INPAMT01","2020-11-06 17:55:35","2020-11-06 17:55:35","","","N","0","DEA  ","N",""
"-:EJ8VE0","-:EJ8VCI","P=E6K597","K0E9B6IG","BORR ","INPRON01","INPRON01","2020-11-06 21:53:59","2020-11-06 21:53:59","","","N","0","DEA  ","N",""
"-:EJ8VIW","-:EJ8VCI","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-06 21:56:56","2020-11-06 21:56:56","","","N","0","DEA  ","N",""
"#.EJ90V5","#.EJ90UF","AMDPAOVM","@*DZF8KQ","AGENT","INPAMT02","INPAMT02","2020-11-06 23:18:44","2020-11-06 23:18:44","","","N","0","DEA  ","N",""
"#.EJ94LD","#.EJ94JI","P=E6K597","K0E9B6IG","BORR ","INPAMT02","INPAMT02","2020-11-07 01:12:43","2020-11-07 01:12:43","","","N","0","DEA  ","N",""
"#.EJ94N4","#.EJ94JI","AMDPAOVM","@*DZF8KQ","AGENT","INPAMT02","INPAMT02","2020-11-07 01:13:39","2020-11-07 01:13:39","","","N","0","DEA  ","N",""
":SEJE8A2",":SEJE87E","HFEJDN2Y",":REJE1E6","BORR ","INPRON02","INPRON02","2020-11-09 19:20:39","2020-11-09 19:20:39","","","N","0","DEA  ","N",""
":SEJE8BR",":SEJE87E","AMDPAOVM","@*DZF8KQ","AGENT","INPRON02","INPRON02","2020-11-09 19:21:31","2020-11-09 19:21:31","","","N","0","DEA  ","N",""
":IEJECAE",":IEJEC76","?ZE4CIA6","7NE4CQON","BORR ","KIDUENAS","KIDUENAS","2020-11-09 20:47:27","2020-11-09 20:47:27","","","N","0","DEA  ","N",""
":IEJECDO",":IEJEC76","AMDPAOVM","@*DZF8KQ","AGENT","KIDUENAS","KIDUENAS","2020-11-09 20:49:09","2020-11-09 20:49:09","","","N","0","DEA  ","N",""
":+EJEFSM",":+EJEFS6","$$EHNARP","A?EHQRTR","BORR ","CESSINP1","CESSINP1","2020-11-09 20:53:35","2020-11-09 20:53:35","","","N","0","DEA  ","N",""
"GKEJF5XE","GKEJF5WZ","P=E6K597","K0E9B6IG","BORR ","INPRON01","INPRON01","2020-11-10 06:07:14","2020-11-10 06:07:14","","","N","0","DEA  ","N",""
"GKEJF5XL","GKEJF5WZ","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-10 06:09:44","2020-11-10 06:09:44","","","N","0","DEA  ","N",""
"0+EJFL98","GPEJFIUX","HFEJDN2Y",":REJE1E6","BENEF","INPRON02","INPRON02","2020-11-10 12:33:27","2020-11-10 12:33:27","","","N","0","DEA  ","N",""
"+MEJFVXX","+MEJFVXB","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-10 15:36:42","2020-11-10 15:36:42","","","N","0","DEA  ","N",""
"A@EJG3FG","A@EJG3F1","P=E6K597","K0E9B6IG","BORR ","INPRON01","INPRON01","2020-11-10 18:16:40","2020-11-10 18:16:40","","","N","0","DEA  ","N",""
"!YEJGBZ3","!YEJGBYH","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-10 21:31:39","2020-11-10 21:31:39","","","N","0","DEA  ","N",""
"!IEJGABP","!IEJGAB6","?ZE4CIA6","7NE4CQON","BORR ","KDINPUT ","KDINPUT ","2020-11-10 21:41:06","2020-11-10 21:41:06","","","N","0","DEA  ","N",""
"4VEJGN7N","4VEJGN78","P=E6K597","K0E9B6IG","BORR ","INPRON01","INPRON01","2020-11-11 01:26:16","2020-11-11 01:26:16","","","N","0","DEA  ","N",""
"4VEJGN7U","4VEJGN78","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-11 01:28:26","2020-11-11 01:28:26","","","N","0","DEA  ","N",""
"4+EJGKDH","4+EJGKB0","HFEJ8RUQ","BUEJ9OL2","BORR ","DANUSR01","DANUSR01","2020-11-11 01:37:08","2020-11-11 01:37:08","","","N","0","DEA  ","N",""
"KKEJGLPI","KKEJGLM2","HFEJ8RUQ","BUEJ9OL2","BORR ","DANUSR01","DANUSR01","2020-11-11 02:06:00","2020-11-11 02:06:00","","","N","0","DEA  ","N",""
"KKEJGLSN","KKEJGLM2","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-11-11 02:07:53","2020-11-11 02:07:53","","","N","0","DEA  ","N",""
"K9EJGNEW","K9EJGN7B","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-11-11 02:42:51","2020-11-11 02:42:51","","","N","0","DEA  ","N",""
"K1EJGWXZ","K1EJGWXI","HFEJDN2Y",":REJE1E6","BORR ","INPRON01","INPRON01","2020-11-11 04:30:43","2020-11-11 04:30:43","","","N","0","DEA  ","N",""
"K1EJGWY8","K1EJGWXI","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-11 04:31:34","2020-11-11 04:31:34","","","N","0","DEA  ","N",""
"K7EJGTOO","K7EJGTO6","HFEJ8RUQ","BUEJ9OL2","BORR ","DANUSR01","DANUSR01","2020-11-11 04:47:39","2020-11-11 04:47:39","","","N","0","DEA  ","N",""
"K7EJGTOW","K7EJGTO6","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-11-11 04:49:15","2020-11-11 04:49:15","","","N","0","DEA  ","N",""
"KNEJGY0H","KNEJGY00","HFEJDN2Y",":REJE1E6","BORR ","INPRON02","INPRON02","2020-11-11 04:52:33","2020-11-11 04:52:33","","","N","0","DEA  ","N",""
"KNEJGY0Q","KNEJGY00","AMDPAOVM","@*DZF8KQ","AGENT","INPRON02","INPRON02","2020-11-11 04:53:24","2020-11-11 04:53:24","","","N","0","DEA  ","N",""
"KGEJH6U7","KBEJH57B","HFEJDN2Y",":REJE1E6","BENEF","INPRON02","INPRON02","2020-11-11 08:14:13","2020-11-11 08:14:13","","","N","0","DEA  ","N",""
"U4EJH7L5","U4EJH7KO","HFEJDN2Y",":REJE1E6","BORR ","INPRON02","INPRON02","2020-11-11 08:39:43","2020-11-11 08:39:43","","","N","0","DEA  ","N",""
"U4EJH7LE","U4EJH7KO","AMDPAOVM","@*DZF8KQ","AGENT","INPRON02","INPRON02","2020-11-11 08:40:32","2020-11-11 08:40:32","","","N","0","DEA  ","N",""
"UEEJH97K","U4EJH7KO","HFEJDN2Y",":REJE1E6","BENEF","INPRON02","INPRON02","2020-11-11 09:03:20","2020-11-11 09:03:20","","","N","0","DEA  ","N",""
"F$EJHD64","F$EJHD4C",":KEDDAP0",":9EDDCJM","BORR ","FJUSR01 ","FJUSR01 ","2020-11-11 11:59:18","2020-11-11 11:59:18","","","N","0","DEA  ","N",""
"F$EJHD7V","F$EJHD4C","AMDPAOVM","@*DZF8KQ","AGENT","FJUSR01 ","FJUSR01 ","2020-11-11 12:00:11","2020-11-11 12:00:11","","","N","0","DEA  ","N",""
"EAEJHV3D","EAEJHV2Y","P=E6K597","K0E9B6IG","BORR ","INPRON01","INPRON01","2020-11-11 17:11:13","2020-11-11 17:11:13","","","N","0","DEA  ","N",""
"9BEJHXCF","9BEJHX8F","HFEJ6T46","71EJ6ZCP","BORR ","INPAMT01","INPAMT01","2020-11-11 19:15:07","2020-11-11 19:15:07","","","N","0","DEA  ","N",""
"9BEJHXHA","9BEJHX8F","AMDPAOVM","@*DZF8KQ","AGENT","INPAMT01","INPAMT01","2020-11-11 19:18:28","2020-11-11 19:18:28","","","N","0","DEA  ","N",""
".CEJHZWK",".CEJHZW5","P=E6K597","K0E9B6IG","BORR ","INPRON01","INPRON01","2020-11-11 20:03:06","2020-11-11 20:03:06","","","N","0","DEA  ","N",""
".CEJHZWR",".CEJHZW5","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-11 20:06:28","2020-11-11 20:06:28","","","N","0","DEA  ","N",""
"TMEJJ5IA","ZUEJHS93","HFEJ4FCF","GTEJFNS2","INVR ","BRIANMOK","BRIANMOK","2020-11-12 07:30:24","2020-11-12 07:30:24","","","N","0","DEA  ","N",""
"Y-EJJWEE","Y-EJJWDX","HFEJ6T46","71EJ6ZCP","BORR ","INPAMT01","INPAMT01","2020-11-12 20:05:41","2020-11-12 20:05:41","","","N","0","DEA  ","N",""
"Y-EJJWEM","Y-EJJWDX","AMDPAOVM","@*DZF8KQ","AGENT","INPAMT01","INPAMT01","2020-11-12 20:08:40","2020-11-12 20:08:40","","","N","0","DEA  ","N",""
"YBEJJZW2","YBEJJZVL","HFEJ6T46","71EJ6ZCP","BORR ","INPAMT01","INPAMT01","2020-11-12 21:41:36","2020-11-12 21:41:36","","","N","0","DEA  ","N",""
"YBEJJZWA","YBEJJZVL","AMDPAOVM","@*DZF8KQ","AGENT","INPAMT01","INPAMT01","2020-11-12 21:44:01","2020-11-12 21:44:01","","","N","0","DEA  ","N",""
"3@EJL3Q0","3@EJL3PL","P=E6K597","K0E9B6IG","BORR ","INPRON01","INPRON01","2020-11-13 11:45:53","2020-11-13 11:45:53","","","N","0","DEA  ","N",""
"3@EJL3Q7","3@EJL3PL","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-13 11:48:44","2020-11-13 11:48:44","","","N","0","DEA  ","N",""
"RWEJM207","RWEJM1ZS","P=E6K597","K0E9B6IG","BORR ","INPRON01","INPRON01","2020-11-13 23:39:54","2020-11-13 23:39:54","","","N","0","DEA  ","N",""
"RWEJM20E","RWEJM1ZS","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-13 23:42:46","2020-11-13 23:42:46","","","N","0","DEA  ","N",""
"RIEJM9A5","RIEJM99Q","P=E6K597","K0E9B6IG","BORR ","INPRON01","INPRON01","2020-11-14 02:09:24","2020-11-14 02:09:24","","","N","0","DEA  ","N",""
"RIEJM9AC","RIEJM99Q","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-14 02:11:57","2020-11-14 02:11:57","","","N","0","DEA  ","N",""
"R+EJMHR8","R+EJMHQT","P=E6K597","K0E9B6IG","BORR ","INPRON01","INPRON01","2020-11-14 06:21:14","2020-11-14 06:21:14","","","N","0","DEA  ","N",""
"R+EJMHRF","R+EJMHQT","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-14 06:24:09","2020-11-14 06:24:09","","","N","0","DEA  ","N",""
"6)EJNFIQ","6)EJNFIB","P=E6K597","K0E9B6IG","BORR ","INPRON01","INPRON01","2020-11-14 17:22:54","2020-11-14 17:22:54","","","N","0","DEA  ","N",""
"6)EJNFIX","6)EJNFIB","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-14 17:25:02","2020-11-14 17:25:02","","","N","0","DEA  ","N",""
"CHEIDG6H","CHEIDG5Y","?ZE4CIA6","7NE4CQON","BORR ","INPAMT01","INPAMT01","2020-10-20 21:35:52","2020-10-20 21:35:52","","","N","0","DEA  ","N",""
"CHEIDG6U","CHEIDG5Y","AMDPAOVM","@*DZF8KQ","AGENT","INPAMT01","INPAMT01","2020-10-20 21:37:00","2020-10-20 21:37:00","","","N","0","DEA  ","N",""
"CXEIDH0D","CXEIDGZU","?ZE4CIA6","7NE4CQON","BORR ","INPAMT01","INPAMT01","2020-10-20 22:03:09","2020-10-20 22:03:09","","","N","0","DEA  ","N",""
"CXEIDH0Q","CXEIDGZU","AMDPAOVM","@*DZF8KQ","AGENT","INPAMT01","INPAMT01","2020-10-20 22:04:19","2020-10-20 22:04:19","","","N","0","DEA  ","N",""
"RIEIDXVN","RIEIDXV4","?ZE4CIA6","7NE4CQON","BORR ","INPRON01","INPRON01","2020-10-21 03:42:40","2020-10-21 03:42:40","","","N","0","DEA  ","N",""
"RIEIDXW0","RIEIDXV4","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-10-21 03:43:22","2020-10-21 03:43:22","","","N","0","DEA  ","N",""
"RBEIDZIE","RIEIDXV4","?ZE4CIA6","7NE4CQON","BENEF","INPRON01","INPRON01","2020-10-21 04:03:48","2020-10-21 04:03:48","","","N","0","DEA  ","N",""
"68EJNH5S","68EJNH5D","P=E6K597","K0E9B6IG","BORR ","INPRON01","INPRON01","2020-11-14 18:22:10","2020-11-14 18:22:10","","","N","0","DEA  ","N",""
"68EJNH5Z","68EJNH5D","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-14 18:24:14","2020-11-14 18:24:14","","","N","0","DEA  ","N",""
"6MEJOX43","6MEJOX3O","P=E6K597","K0E9B6IG","BORR ","INPRON01","INPRON01","2020-11-15 12:46:23","2020-11-15 12:46:23","","","N","0","DEA  ","N",""
"6MEJOX4A","6MEJOX3O","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-15 12:48:28","2020-11-15 12:48:28","","","N","0","DEA  ","N",""
"6GEJQINN","6GEJQIN8","P=E6K597","K0E9B6IG","BORR ","INPRON01","INPRON01","2020-11-16 09:40:46","2020-11-16 09:40:46","","","N","0","DEA  ","N",""
"6GEJQINU","6GEJQIN8","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-16 09:43:17","2020-11-16 09:43:17","","","N","0","DEA  ","N",""
"M@EJQTEB","M@EJQTDU","M.EJQR6A","M@EJQTDL","BORR ","INPAMT01","INPAMT01","2020-11-16 12:52:42","2020-11-16 12:52:42","","","N","0","DEA  ","N",""
"M@EJQTEK","M@EJQTDU","AMDPAOVM","@*DZF8KQ","AGENT","INPAMT01","INPAMT01","2020-11-16 12:53:52","2020-11-16 12:53:52","","","N","0","DEA  ","N",""
"M;EJQQ0X","M;EJQPZV","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-16 13:16:02","2020-11-16 13:16:02","","","N","0","DEA  ","N",""
"M6EJQUGV","M6EJQU9C","AMDPAOVM","@*DZF8KQ","AGENT","KIDUENAS","KIDUENAS","2020-11-16 14:51:53","2020-11-16 14:51:53","","","N","0","DEA  ","N",""
"MLEJQYFI","MLEJQYF3","P=E6K597","K0E9B6IG","BORR ","INPRON01","INPRON01","2020-11-16 14:59:16","2020-11-16 14:59:16","","","N","0","DEA  ","N",""
"MLEJQYFP","MLEJQYF3","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-16 15:01:50","2020-11-16 15:01:50","","","N","0","DEA  ","N",""
"H7EJRE4I","H7EJRE43","P=E6K597","K0E9B6IG","BORR ","INPRON01","INPRON01","2020-11-16 20:38:06","2020-11-16 20:38:06","","","N","0","DEA  ","N",""
"H7EJRE4P","H7EJRE43","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-16 20:40:48","2020-11-16 20:40:48","","","N","0","DEA  ","N",""
"HVEJRNYD","HVEJRNXY","P=E6K597","K0E9B6IG","BORR ","INPRON01","INPRON01","2020-11-17 00:48:46","2020-11-17 00:48:46","","","N","0","DEA  ","N",""
"HVEJRNYK","HVEJRNXY","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-17 00:59:43","2020-11-17 00:59:43","","","N","0","DEA  ","N",""
"1UEJSCYO","1UEJSCY9","P=E6K597","K0E9B6IG","BORR ","INPRON01","INPRON01","2020-11-17 09:34:52","2020-11-17 09:34:52","","","N","0","DEA  ","N",""
"1UEJSCYV","1UEJSCY9","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-17 09:37:26","2020-11-17 09:37:26","","","N","0","DEA  ","N",""
"1REJSGLJ","1REJSGL1","HFEJ8RUQ","BUEJ9OL2","BORR ","DANUSR01","DANUSR01","2020-11-17 10:25:16","2020-11-17 10:25:16","","","N","0","DEA  ","N",""
"1:EJSK15","1:EJSJYM","HFEJ8RUQ","BUEJ9OL2","BORR ","DANUSR01","DANUSR01","2020-11-17 13:01:41","2020-11-17 13:01:41","","","N","0","DEA  ","N",""
"1:EJSK3F","1:EJSJYM","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-11-17 13:03:04","2020-11-17 13:03:04","","","N","0","DEA  ","N",""
"1+EJSKZ3","1+EJSKYL","HFEJ8RUQ","BUEJ9OL2","BORR ","DANUSR01","DANUSR01","2020-11-17 13:20:55","2020-11-17 13:20:55","","","N","0","DEA  ","N",""
"1+EJSKZI","1+EJSKYL","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-11-17 13:22:19","2020-11-17 13:22:19","","","N","0","DEA  ","N",""
"??EJTAIE","??EJTAHW","HFEJ8RUQ","BUEJ9OL2","BORR ","DANUSR01","DANUSR01","2020-11-17 21:18:16","2020-11-17 21:18:16","","","N","0","DEA  ","N",""
"?7EJT9IH","?7EJT9D7","J5E4FAXX","J5E4FAZ1","BORR ","KIDUENAS","KIDUENAS","2020-11-17 22:09:06","2020-11-17 22:09:06","","","N","0","DEA  ","N",""
"?7EJT9MC","?7EJT9D7","AMDPAOVM","@*DZF8KU","AGENT","KIDUENAS","KIDUENAS","2020-11-17 22:11:40","2020-11-17 22:11:40","","","N","0","DEA  ","N",""
"?#EJTEE5","?#EJTEDK","AMDPAOVM","@*DZF8KU","AGENT","KIDUENAS","KIDUENAS","2020-11-17 22:43:19","2020-11-17 22:43:19","","","N","0","DEA  ","N",""
"X.EJULHH","X.EJULH2","P=E6K597","K0E9B6IG","BORR ","INPRON01","INPRON01","2020-11-18 14:13:00","2020-11-18 14:13:00","","","N","0","DEA  ","N",""
"X.EJULHO","X.EJULH2","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-18 14:15:00","2020-11-18 14:15:00","","","N","0","DEA  ","N",""
"XEEJUMF6","XEEJUMEP","J5E4FAXX","J5E4FAZ1","BORR ","KIDUENAS","KIDUENAS","2020-11-18 14:35:23","2020-11-18 14:35:23","","","N","0","DEA  ","N",""
"IFEJUOYP","IFEJUOY6","?ZE4CIA6","7NE4CQON","BORR ","KIDUENAS","KIDUENAS","2020-11-18 16:39:05","2020-11-18 16:39:05","","","N","0","DEA  ","N",""
"IFEJUOZ2","IFEJUOY6","AMDPAOVM","@*DZF8KQ","AGENT","KIDUENAS","KIDUENAS","2020-11-18 16:40:11","2020-11-18 16:40:11","","","N","0","DEA  ","N",""
"ITEJUQS1","IFEJUOY6","AMDPAOVM","@*DZF8KS","BENEF","KIDUENAS","KIDUENAS","2020-11-18 17:02:10","2020-11-18 17:02:10","","","N","0","DEA  ","N",""
"IREJUVG2","IREJUVFN","P=E6K597","K0E9B6IG","BORR ","INPRON01","INPRON01","2020-11-18 17:44:56","2020-11-18 17:44:56","","","N","0","DEA  ","N",""
"IREJUVG9","IREJUVFN","AMDPAOVM","@*DZF8KQ","AGENT","INPRON01","INPRON01","2020-11-18 17:47:25","2020-11-18 17:47:25","","","N","0","DEA  ","N",""
"I=EJUTCX","I=EJUTB4","?ZE4CIA6","7NE4CQON","BORR ","KIDUENAS","KIDUENAS","2020-11-18 18:15:22","2020-11-18 18:15:22","","","N","0","DEA  ","N",""
"I=EJUTEV","I=EJUTB4","AMDPAOVM","@*DZF8KQ","AGENT","KIDUENAS","KIDUENAS","2020-11-18 18:16:21","2020-11-18 18:16:21","","","N","0","DEA  ","N",""
"I=EJUZMO","I=EJUZJK","J5E4FAXX","J5E4FAZ1","BORR ","KIDUENAS","KIDUENAS","2020-11-18 20:30:45","2020-11-18 20:30:45","","","N","0","DEA  ","N",""
"I=EJUZOZ","I=EJUZJK","AMDPAOVM","@*DZF8KU","AGENT","KIDUENAS","KIDUENAS","2020-11-18 20:32:08","2020-11-18 20:32:08","","","N","0","DEA  ","N",""
"2UEJV1TV","2UEJV1QF","J5E4FAXX","J5E4FAZ1","BORR ","KIDUENAS","KIDUENAS","2020-11-18 21:18:19","2020-11-18 21:18:19","","","N","0","DEA  ","N",""
"2UEJV1W3","2UEJV1QF","AMDPAOVM","@*DZF8KU","AGENT","KIDUENAS","KIDUENAS","2020-11-18 21:19:35","2020-11-18 21:19:35","","","N","0","DEA  ","N",""
"2TEJV598","2TEJV52U","J5E4FAXX","J5E4FAZ1","BORR ","KIDUENAS","KIDUENAS","2020-11-18 22:32:15","2020-11-18 22:32:15","","","N","0","DEA  ","N",""
"2TEJV5BI","2TEJV52U","AMDPAOVM","@*DZF8KU","AGENT","KIDUENAS","KIDUENAS","2020-11-18 22:33:39","2020-11-18 22:33:39","","","N","0","DEA  ","N",""
"N5EJV736","N5EJV707","?ZE4CIA6","7NE4CQON","BORR ","KDINPUT ","KDINPUT ","2020-11-18 23:12:02","2020-11-18 23:12:02","","","N","0","DEA  ","N",""
"N5EJV766","N5EJV707","AMDPAOVM","@*DZF8KQ","AGENT","KDINPUT ","KDINPUT ","2020-11-18 23:13:37","2020-11-18 23:13:37","","","N","0","DEA  ","N",""
"2$EJVAST","2$EJVAPP","?ZE4CIA6","7NE4CQON","BORR ","KDINPUT ","KDINPUT ","2020-11-19 00:32:15","2020-11-19 00:32:15","","","N","0","DEA  ","N",""
"2$EJVAW2","2$EJVAPP","AMDPAOVM","@*DZF8KQ","AGENT","KDINPUT ","KDINPUT ","2020-11-19 00:34:00","2020-11-19 00:34:00","","","N","0","DEA  ","N",""
"-=EJVJN8","-=EJVJMP","?ZE4CIA6","7NE4CQON","BORR ","KIDUENAS","KIDUENAS","2020-11-19 03:36:46","2020-11-19 03:36:46","","","N","0","DEA  ","N",""
"-=EJVJNL","-=EJVJMP","AMDPAOVM","@*DZF8KQ","AGENT","KIDUENAS","KIDUENAS","2020-11-19 03:38:44","2020-11-19 03:38:44","","","N","0","DEA  ","N",""
"-DEJVK9N","-DEJVK94","?ZE4CIA6","7NE4CQON","BORR ","KDINPUT ","KDINPUT ","2020-11-19 03:54:07","2020-11-19 03:54:07","","","N","0","DEA  ","N",""
"-DEJVKA0","-DEJVK94","AMDPAOVM","@*DZF8KQ","AGENT","KDINPUT ","KDINPUT ","2020-11-19 03:56:03","2020-11-19 03:56:03","","","N","0","DEA  ","N",""
"--EJVZXF","--EJVZWZ","J5E4FAXX","J5E4FAZ1","BORR ","INPALN01","INPALN01","2020-11-19 08:22:02","2020-11-19 08:22:02","","","N","0","DEA  ","N",""
"--EJVZXN","--EJVZWZ","J5E4FAZF","J5E4FB05","BORR ","INPALN01","INPALN01","2020-11-19 08:23:53","2020-11-19 08:23:53","","","N","0","DEA  ","N",""
"--EJVZXW","--EJVZWZ","3FE4FBRS","3FE4FBSR","BORR ","INPALN01","INPALN01","2020-11-19 08:25:41","2020-11-19 08:25:41","","","N","0","DEA  ","N",""
"--EJVZY0","--EJVZWZ","AMDPAOVM","@*DZF8KQ","AGENT","INPALN01","INPALN01","2020-11-19 08:27:40","2020-11-19 08:27:40","","","N","0","DEA  ","N",""
"-QEJW1HP","-QEJW1H9","J5E4FAXX","J5E4FAZ1","BORR ","INPALN01","INPALN01","2020-11-19 09:55:41","2020-11-19 09:55:41","","","N","0","DEA  ","N",""
"-QEJW1HX","-QEJW1H9","J5E4FAZF","J5E4FB05","BORR ","INPALN01","INPALN01","2020-11-19 09:57:39","2020-11-19 09:57:39","","","N","0","DEA  ","N",""
"-QEJW1I6","-QEJW1H9","3FE4FBRS","3FE4FBSR","BORR ","INPALN01","INPALN01","2020-11-19 09:59:36","2020-11-19 09:59:36","","","N","0","DEA  ","N",""
"-QEJW1IA","-QEJW1H9","AMDPAOVM","@*DZF8KQ","AGENT","INPALN01","INPALN01","2020-11-19 10:01:44","2020-11-19 10:01:44","","","N","0","DEA  ","N",""
"-+EJW6IF","-+EJW6HZ","J5E4FAXX","J5E4FAZ1","BORR ","INPALN01","INPALN01","2020-11-19 10:43:46","2020-11-19 10:43:46","","","N","0","DEA  ","N",""
"-+EJW6IN","-+EJW6HZ","J5E4FAZF","J5E4FB05","BORR ","INPALN01","INPALN01","2020-11-19 10:45:37","2020-11-19 10:45:37","","","N","0","DEA  ","N",""
"-+EJW6IW","-+EJW6HZ","3FE4FBRS","3FE4FBSR","BORR ","INPALN01","INPALN01","2020-11-19 10:47:32","2020-11-19 10:47:32","","","N","0","DEA  ","N",""
