"LOC_CDE_LOCATION","LOC_DSC_LOCATION","LOC_CDE_COUNTRY","LOC_CDE_STATE","LOC_IND_ACTIVE","LOC_IND_MAY_DEACT","LOC_TSP_REC_CREATE","LOC_TSP_REC_UPDATE","LOC_UID_REC_CREATE","LOC_UID_REC_UPDATE","LOC_CDE_COUNTY","LOC_CDE_PROVINCE"
"UNY  ","Upper Nyack, NY","US","NY","N","Y","1996-07-31 16:12:21","2019-04-03 23:47:43","LS2BATCH","LS2BATCH","",""
"UPS  ","Upsala, Sweden","SE","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:43","LS2BATCH","LS2BATCH","",""
"URB  ","Urbana, IL","US","IL","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:43","LS2BATCH","LS2BATCH","",""
"URW  ","Urawa, Japan","JP","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:43","LS2BATCH","LS2BATCH","",""
"UTI  ","Utica, NY","US","NY","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:43","LS2BATCH","LS2BATCH","",""
"UTR  ","Utrecht, Netherlands","NL","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:43","LS2BATCH","LS2BATCH","",""
"UTS  ","Utsunominya, Japan","JP","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:44","LS2BATCH","LS2BATCH","",""
"UVA  ","Uvalde, TX","US","TX","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:44","LS2BATCH","LS2BATCH","",""
"UXB  ","Uxbridge, United Kingdom","GB","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:44","LS2BATCH","LS2BATCH","",""
"VAC  ","Valenca, Portugal","PT","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:44","LS2BATCH","LS2BATCH","",""
"VAD  ","Vaduz, Liechtenstein","LI","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:44","LS2BATCH","LS2BATCH","",""
"VAL  ","Valencia, Spain","ES","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:44","LS2BATCH","LS2BATCH","",""
"VAN  ","Vancouver, Canada","CA","","Y","Y","1993-06-11 23:23:09","2019-04-03 23:47:44","LS2BATCH","LS2BATCH","","BCO  "
"VANT ","Vantaa, Finland","FI","","N","Y","1997-09-22 12:07:30","2019-04-03 23:47:44","LS2BATCH","LS2BATCH","",""
"VAR  ","Varese, Italy","IT","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:44","LS2BATCH","LS2BATCH","",""
"VAX  ","Vaxjo, Sweden","SE","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:44","LS2BATCH","LS2BATCH","",""
"VBY  ","Vallingby, Sweden","SE","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:44","LS2BATCH","LS2BATCH","",""
"VC   ","Vatican City, Vatican City","VA","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:44","LS2BATCH","LS2BATCH","",""
"VCA  ","Victoria, TX","US","TX","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:44","LS2BATCH","LS2BATCH","",""
"VCR  ","Vancouver, WA","US","WA","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:45","LS2BATCH","LS2BATCH","",""
"VCT  ","Victoria, Canada","CA","","Y","Y","1993-06-11 23:23:09","2019-04-03 23:47:45","LS2BATCH","LS2BATCH","","BCO  "
"VED  ","Vedbaek, Denmark","DK","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:45","LS2BATCH","LS2BATCH","",""
"VEG  ","Las Vegas, NV,United States","US","NV","Y","Y","1993-06-11 23:23:09","2019-04-03 23:47:45","LS2BATCH","LS2BATCH","",""
"VEJ  ","Vejle, Denmark","DK","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:45","LS2BATCH","LS2BATCH","",""
"VEL  ","Velizy-Villacoubl, France","FR","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:45","LS2BATCH","LS2BATCH","",""
"VEN  ","Venezia, Italy","IT","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:45","LS2BATCH","LS2BATCH","",""
"VEO  ","Vero Beach, FL","US","FL","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:45","LS2BATCH","LS2BATCH","",""
"VER  ","Verona, Italy","IT","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:45","LS2BATCH","LS2BATCH","",""
"VERO ","Verona, NJ","US","NJ","N","Y","1996-07-30 10:18:13","2019-04-03 23:47:45","LS2BATCH","LS2BATCH","",""
"VEV  ","Vevey, Switzerland","CH","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:45","LS2BATCH","LS2BATCH","",""
"VEZ  ","Verzuolo, Italy","IT","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:45","LS2BATCH","LS2BATCH","",""
"VFG  ","Valley Forge, PA","US","PA","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:45","LS2BATCH","LS2BATCH","",""
"VGB  ","Virginia Beach, VA","US","VA","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:45","LS2BATCH","LS2BATCH","",""
"VGZ  ","Vergeze, France","FR","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:45","LS2BATCH","LS2BATCH","",""
"VHL  ","Vernon Hills, IL","US","IL","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:46","LS2BATCH","LS2BATCH","",""
"VIB  ","Viby J, Denmark","DK","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:46","LS2BATCH","LS2BATCH","",""
"VIC  ","Vicenza, Italy","IT","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:46","LS2BATCH","LS2BATCH","",""
"VIE  ","Vienna, Austria","AT","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:46","LS2BATCH","LS2BATCH","",""
"VIL  ","Vail, CO","US","CO","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:46","LS2BATCH","LS2BATCH","",""
"VIM  ","Vimodrone, Italy","IT","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:46","LS2BATCH","LS2BATCH","",""
"VIN  ","Vineland, NJ","US","NJ","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:46","LS2BATCH","LS2BATCH","",""
"VIS  ","Vista, CA","US","CA","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:46","LS2BATCH","LS2BATCH","",""
"VLA  ","Valletta, Malta","MT","","Y","Y","1993-06-11 23:23:09","1993-06-11 23:23:09","LS2BATCH","LS2BATCH","",""
"VLC  ","Valenciennes, France","FR","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:46","LS2BATCH","LS2BATCH","",""
"VLJ  ","Vallejo, CA","US","CA","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:46","LS2BATCH","LS2BATCH","",""
"VLK  ","Valkeakoski, Finland","FI","","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:46","LS2BATCH","LS2BATCH","",""
"VLP  ","Valparaiso, IN","US","IN","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:46","LS2BATCH","LS2BATCH","",""
"VNA  ","Vienna, VA","US","VA","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:46","LS2BATCH","LS2BATCH","",""
"VNC  ","Valencia, CA","US","CA","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:47","LS2BATCH","LS2BATCH","",""
"VNN  ","Vernon, CA","US","CA","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:47","LS2BATCH","LS2BATCH","",""
"VNT  ","Vientiane, Laos","LA","","Y","Y","1993-06-11 23:23:09","2019-04-03 23:47:47","LS2BATCH","LS2BATCH","",""
"VNV  ","Villanova, PA","US","PA","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:47","LS2BATCH","LS2BATCH","",""
"VNY  ","Van Nuys, CA","US","CA","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:47","LS2BATCH","LS2BATCH","",""
"VRN  ","Vernon, TX","US","TX","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:47","LS2BATCH","LS2BATCH","",""
"VSL  ","Visalia, CA","US","CA","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:47","LS2BATCH","LS2BATCH","",""
"VST  ","Valley Stream, NY","US","NY","N","Y","1993-06-11 23:23:09","2019-04-03 23:47:47","LS2BATCH","LS2BATCH","",""
"WAA  ","Waitara, New Zealand","NZ","","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:47","LS2BATCH","LS2BATCH","",""
"WAC  ","Waco, TX","US","TX","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:47","LS2BATCH","LS2BATCH","",""
"WAE  ","Warren, NJ","US","NJ","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:47","LS2BATCH","LS2BATCH","",""
"WAF  ","Wallingford, NH","US","NH","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:47","LS2BATCH","LS2BATCH","",""
"WAG  ","Warrington, PA","US","PA","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:47","LS2BATCH","LS2BATCH","",""
"WAH  ","Watch Hill, RI","US","RI","N","Y","1995-07-10 15:41:26","2019-04-03 23:47:48","LS2BATCH","LS2BATCH","",""
"WAI  ","West Allis, WI","US","WI","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:48","LS2BATCH","LS2BATCH","",""
"WAK  ","Waukegan, IL","US","IL","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:48","LS2BATCH","LS2BATCH","",""
"WAL  ","Walsall, United Kingdom","GB","","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:48","LS2BATCH","LS2BATCH","",""
"WALD ","Walden, NY","US","NY","N","Y","1996-02-09 14:17:27","2019-04-03 23:47:48","LS2BATCH","LS2BATCH","",""
"WALT ","Walton, CT","US","CT","N","Y","1996-10-01 13:35:02","2019-04-03 23:47:48","LS2BATCH","LS2BATCH","",""
"WAM  ","Warm Springs, OR","US","OR","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:48","LS2BATCH","LS2BATCH","",""
"WAN  ","Wayne, NJ","US","NJ","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:48","LS2BATCH","LS2BATCH","",""
"WAR  ","Warley, United Kingdom","GB","","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:48","LS2BATCH","LS2BATCH","",""
"WAS  ","Washington, DC,United States","US","DC","Y","Y","1993-06-11 23:23:10","2019-04-03 23:47:48","LS2BATCH","LS2BATCH","",""
"WAT  ","Watertown, NY","US","NY","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:48","LS2BATCH","LS2BATCH","",""
"WAU  ","Wausau, WI","US","WI","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:48","LS2BATCH","LS2BATCH","",""
"WAV  ","Waverly, IA United States","US","IA","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:49","LS2BATCH","LS2BATCH","",""
"WAW  ","Warsaw, Poland","PL","","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:49","LS2BATCH","LS2BATCH","",""
"WAY  ","Wayne, PA","US","PA","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:49","LS2BATCH","LS2BATCH","",""
"WBD  ","West Bend, WI","US","WI","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:49","LS2BATCH","LS2BATCH","",""
"WBG  ","Wolfsburg, Germany","DE","","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:49","LS2BATCH","LS2BATCH","",""
"WBN  ","West Berne, NY","US","NY","N","Y","1995-07-24 11:44:14","2019-04-03 23:47:49","LS2BATCH","LS2BATCH","",""
"WBO  ","Woodsboro, TX","US","TX","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:49","LS2BATCH","LS2BATCH","",""
"WBR  ","Woodbridge, VA","US","VA","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:49","LS2BATCH","LS2BATCH","",""
"WBU  ","Westbury, NY","US","NY","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:49","LS2BATCH","LS2BATCH","",""
"WBY  ","Waterbury, CT","US","CT","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:49","LS2BATCH","LS2BATCH","",""
"WBYH ","Willougby Hills, OH","US","OH","N","Y","1997-09-30 11:25:39","2019-04-03 23:47:49","LS2BATCH","LS2BATCH","",""
"WCF  ","Wichita Falls, TX","US","TX","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:49","LS2BATCH","LS2BATCH","",""
"WCH  ","Westchester, NY","US","NY","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:49","LS2BATCH","LS2BATCH","",""
"WCON ","West Conshohocken, PA","US","PA","N","Y","1997-11-06 13:20:21","2019-04-03 23:47:50","LS2BATCH","LS2BATCH","",""
"WCR  ","Walnut Creek, CA","US","CA","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:50","LS2BATCH","LS2BATCH","",""
"WCS  ","Winchester, TN","US","TN","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:50","LS2BATCH","LS2BATCH","",""
"WCT  ","Winchester, VA","US","VA","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:50","LS2BATCH","LS2BATCH","",""
"WCV  ","West Covina, CA","US","CA","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:50","LS2BATCH","LS2BATCH","",""
"WDB  ","Woodbridge, NJ","US","NJ","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:50","LS2BATCH","LS2BATCH","",""
"WDD  ","Wood Dale, IL","US","IL","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:50","LS2BATCH","LS2BATCH","",""
"WDE  ","Woodridge, IL","US","IL","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:50","LS2BATCH","LS2BATCH","",""
"WDG  ","Woodford Green, United Kingdom","GB","","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:50","LS2BATCH","LS2BATCH","",""
"WDL  ","Woodlands, TX","US","TX","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:50","LS2BATCH","LS2BATCH","",""
"WDN  ","Wilden, CT","US","CT","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:50","LS2BATCH","LS2BATCH","",""
"WDR  ","Woodbury, NJ","US","NJ","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:50","LS2BATCH","LS2BATCH","",""
"WDS  ","Woodsburgh, NY","US","NY","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:51","LS2BATCH","LS2BATCH","",""
"WEF  ","Weeford, United Kingdom","GB","","Y","Y","1993-06-11 23:23:10","2019-04-03 23:47:51","LS2BATCH","LS2BATCH","",""
"WEH  ","Wellington, FL,United States","US","FL","Y","Y","1993-06-11 23:23:10","2019-04-03 23:47:51","LS2BATCH","LS2BATCH","",""
"WEL  ","Wellington, New Zealand","NZ","","Y","Y","1993-06-11 23:23:10","1993-06-11 23:23:10","LS2BATCH","LS2BATCH","",""
"WEM  ","Wembly, United Kingdom","GB","","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:51","LS2BATCH","LS2BATCH","",""
"WEN  ","Warren, IL","US","IL","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:51","LS2BATCH","LS2BATCH","",""
"WEO  ","Weston, MA","US","MA","N","Y","1995-07-10 16:01:53","2019-04-03 23:47:51","LS2BATCH","LS2BATCH","",""
"WEP  ","West Point, GA","US","GA","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:51","LS2BATCH","LS2BATCH","",""
"WER  ","Weatherby, United Kingdom","GB","","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:51","LS2BATCH","LS2BATCH","",""
"WES  ","Westborough, MA","US","MA","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:51","LS2BATCH","LS2BATCH","",""
"WEV  ","Westlake Village, CA","US","CA","N","Y","1993-11-12 17:02:26","2019-04-03 23:47:51","LS2BATCH","LS2BATCH","",""
"WEW  ","Westwood, NJ","US","NJ","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:51","LS2BATCH","LS2BATCH","",""
"WEX  ","Wexford, PA","US","PA","N","Y","1997-08-04 12:30:24","2019-04-03 23:47:52","LS2BATCH","LS2BATCH","",""
"WEY  ","Weybridge, United Kingdom","GB","","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:52","LS2BATCH","LS2BATCH","",""
"WFD  ","Westfield, NJ","US","NJ","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:52","LS2BATCH","LS2BATCH","",""
"WFE  ","Wethersfield, CT","US","CT","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:52","LS2BATCH","LS2BATCH","",""
"WFL  ","Westfield, MA","US","MA","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:52","LS2BATCH","LS2BATCH","",""
"WGC  ","Welwyn Garden Cit, United Kingdom","GB","","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:52","LS2BATCH","LS2BATCH","",""
"WGE  ","Wantage (Oxon), United Kingdom","GB","","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:52","LS2BATCH","LS2BATCH","",""
"WGN  ","Warrington, United Kingdom","GB","","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:52","LS2BATCH","LS2BATCH","",""
"WGR  ","West Grove, PA","US","PA","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:52","LS2BATCH","LS2BATCH","",""
"WGT  ","Wallingford, CT","US","CT","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:52","LS2BATCH","LS2BATCH","",""
"WGU  ","Wallace-Gurg, Canada","CA","","N","Y","1993-06-11 23:23:10","2019-04-03 23:47:52","LS2BATCH","LS2BATCH","",""
"SIG  ","Signal Hill, CA","US","CA","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:19","LS2BATCH","LS2BATCH","",""
"SII  ","Saitama, Japan","JP","","Y","Y","1993-06-11 23:23:06","1993-06-11 23:23:06","LS2BATCH","LS2BATCH","",""
"SIM  ","Simsbury, CT,United States","US","CT","Y","Y","1993-06-11 23:23:06","2019-04-03 23:47:19","LS2BATCH","LS2BATCH","",""
"SINMX","Sinaloa, Mexico","MX","","N","Y","1995-07-12 12:31:50","2019-04-03 23:47:19","LS2BATCH","LS2BATCH","",""
"SIO  ","Sioux Falls, SD,United States","US","SD","Y","Y","1993-06-11 23:23:06","2019-04-03 23:47:19","LS2BATCH","LS2BATCH","",""
"SIS  ","South Islin, NJ","US","NJ","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:19","LS2BATCH","LS2BATCH","",""
"SIV  ","Silver Spring, MD,United States","US","MD","Y","Y","1993-06-11 23:23:06","2019-04-03 23:47:19","LS2BATCH","LS2BATCH","",""
"SJ   ","San Jose, Costa Rica","CR","","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:19","LS2BATCH","LS2BATCH","",""
"SJC  ","Sa Juan Capistrno, CA","US","CA","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:19","LS2BATCH","LS2BATCH","",""
"SJE  ","San Jose, CA","US","CA","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:19","LS2BATCH","LS2BATCH","",""
"SJH  ","St John's, AZ","US","AZ","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:20","LS2BATCH","LS2BATCH","",""
"SJN  ","San Juan Capistrn, CA","US","CA","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:20","LS2BATCH","LS2BATCH","",""
"SJO  ","St Josephs, MI","US","MI","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:20","LS2BATCH","LS2BATCH","",""
"SJU  ","San Juan, PR","US","PR","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:20","LS2BATCH","LS2BATCH","",""
"SJV  ","Sarajevo, Serbia","SP","","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:20","LS2BATCH","LS2BATCH","",""
"SKE  ","Shakopee, MN","US","MN","N","Y","1994-12-21 13:19:13","2019-04-03 23:47:20","LS2BATCH","LS2BATCH","",""
"SKG  ","Silkeborg, Denmark","DK","","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:20","LS2BATCH","LS2BATCH","",""
"SKI  ","Skipton, United Kingdom","GB","","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:20","LS2BATCH","LS2BATCH","",""
"SKJ  ","Skopje, Yugoslavia","YU","","N","Y","1993-06-11 23:23:06","2005-07-20 15:19:54","LS2BATCH","ADMIN2  ","",""
"SKL  ","Skelmersdale, United Kingdom","GB","","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:20","LS2BATCH","LS2BATCH","",""
"SKLM ","Skillman, NJ","US","NJ","N","Y","1996-09-20 09:36:10","2019-04-03 23:47:20","LS2BATCH","LS2BATCH","",""
"SKO  ","Skokie, IL","US","IL","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:20","LS2BATCH","LS2BATCH","",""
"SKT  ","Saskatoon, Canada","CA","","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:20","LS2BATCH","LS2BATCH","",""
"SKV  ","Skovde, Sweden","SE","","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:20","LS2BATCH","LS2BATCH","",""
"SLA  ","Selah, WA","US","WA","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:20","LS2BATCH","LS2BATCH","",""
"SLB  ","Solana Beach, CA","US","CA","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:21","LS2BATCH","LS2BATCH","",""
"SLC  ","Salt Lake City, UT","US","UT","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:21","LS2BATCH","LS2BATCH","",""
"SLE  ","Salem, OR","US","OR","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:21","LS2BATCH","LS2BATCH","",""
"SLH  ","Salmiah, Kuwait","KW","","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:21","LS2BATCH","LS2BATCH","",""
"SLI  ","Salinas, CA","US","CA","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:21","LS2BATCH","LS2BATCH","",""
"SLM  ","Sliema, Malta","MT","","Y","Y","1993-06-11 23:23:06","2019-04-03 23:47:21","LS2BATCH","LS2BATCH","",""
"SLN  ","Salina, KS","US","KS","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:21","LS2BATCH","LS2BATCH","",""
"SLO  ","Slough, United Kingdom","GB","","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:21","LS2BATCH","LS2BATCH","",""
"SLP  ","Sapulpa, OK","US","OK","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:21","LS2BATCH","LS2BATCH","",""
"SLR  ","Sylmar, CA","US","CA","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:21","LS2BATCH","LS2BATCH","",""
"SLS  ","Stanislaus, CA","US","CA","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:21","LS2BATCH","LS2BATCH","",""
"SLT  ","Saltville, VA","US","VA","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:21","LS2BATCH","LS2BATCH","",""
"SLW  ","Solway, MN","US","MN","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:21","LS2BATCH","LS2BATCH","",""
"SLY  ","Stanly City, NC","US","NC","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:22","LS2BATCH","LS2BATCH","",""
"SLZ  ","Salzburg, Austria","AT","","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:22","LS2BATCH","LS2BATCH","",""
"SM   ","San Marcos, CA","US","CA","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:22","LS2BATCH","LS2BATCH","",""
"SMA  ","Selma, CA","US","CA","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:22","LS2BATCH","LS2BATCH","",""
"SMC  ","St Michael, Barbados","BB","","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:22","LS2BATCH","LS2BATCH","",""
"SME  ","Smethwick, United Kingdom","GB","","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:22","LS2BATCH","LS2BATCH","",""
"SMF  ","Stamford, TX","US","TX","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:22","LS2BATCH","LS2BATCH","",""
"SMH  ","Smithtown, NY","US","NY","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:22","LS2BATCH","LS2BATCH","",""
"SMI  ","San Miniato, Italy","IT","","N","Y","1993-06-11 23:23:06","2019-04-03 23:47:22","LS2BATCH","LS2BATCH","",""
"SML  ","Simivalley, CA","US","CA","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:22","LS2BATCH","LS2BATCH","",""
"SMM  ","Somerville, MA","US","MA","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:22","LS2BATCH","LS2BATCH","",""
"SMN  ","Seminole, TX","US","TX","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:22","LS2BATCH","LS2BATCH","",""
"SMO  ","Santa Monica, CA,United States","US","CA","Y","Y","1993-06-11 23:23:07","2019-04-03 23:47:23","LS2BATCH","LS2BATCH","",""
"SMP  ","Smethport, PA","US","PA","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:23","LS2BATCH","LS2BATCH","",""
"SMR  ","Somers, NY","US","NY","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:23","LS2BATCH","LS2BATCH","",""
"SMS  ","Somerset, PA","US","PA","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:23","LS2BATCH","LS2BATCH","",""
"SMT  ","Smithton, TAS,Australia","AU","","Y","Y","1993-06-11 23:23:07","2019-04-03 23:47:23","LS2BATCH","LS2BATCH","","TAS  "
"SMU  ","San Manuel, AZ","US","AZ","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:23","LS2BATCH","LS2BATCH","",""
"SMV  ","Somerville, NJ","US","NJ","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:23","LS2BATCH","LS2BATCH","",""
"SNA  ","St Nazaire, France","FR","","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:23","LS2BATCH","LS2BATCH","",""
"SNC  ","San Clemenete, CA","US","CA","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:23","LS2BATCH","LS2BATCH","",""
"SND  ","Sunderland, United Kingdom","GB","","Y","Y","1993-06-11 23:23:07","2019-04-03 23:47:23","LS2BATCH","LS2BATCH","",""
"SNE  ","Shawnee, KS","US","KS","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:23","LS2BATCH","LS2BATCH","",""
"SNF  ","Seneca Falls, NY","US","NY","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:23","LS2BATCH","LS2BATCH","",""
"SNL  ","San Leandio, CA","US","CA","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:23","LS2BATCH","LS2BATCH","",""
"SNM  ","San Marino, CA","US","CA","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:24","LS2BATCH","LS2BATCH","",""
"SNN  ","Satunton, VA","US","VA","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:24","LS2BATCH","LS2BATCH","",""
"SNO  ","Sonoma, CA","US","CA","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:24","LS2BATCH","LS2BATCH","",""
"SNR  ","Santader, Spain","ES","","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:24","LS2BATCH","LS2BATCH","",""
"SNTE ","Santee CA, CA","US","CA","N","Y","1994-01-10 08:58:39","2019-04-03 23:47:24","LS2BATCH","LS2BATCH","",""
"SNU  ","Santurce,","US","","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:24","LS2BATCH","LS2BATCH","",""
"SNW  ","South Norwalk, CT","US","CT","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:24","LS2BATCH","LS2BATCH","",""
"SNZ  ","Shenzhen, China","CN","","Y","Y","1993-06-11 23:23:07","2019-04-03 23:47:24","LS2BATCH","LS2BATCH","",""
