"VAH_RID_VAL_HIST","VAH_RID_OWNER","VAH_CDE_OWNER_TYPE","VAH_CDE_VALUE_TYPE","VAH_DTE_START","VAH_DTE_END","VAH_DEC_VALUE","VAH_IND_VALUE","VAH_UID_REC_CREATE","VAH_UID_REC_UPDATE","VAH_TSP_REC_CREATE","VAH_TSP_REC_UPDATE","VAH_TXT_VALUE","VAH_CDE_BRANCH"
"SXEBZH8F","SXEBZH7M","UBB  ","UBPFO","2020-05-27 00:00:00","","0","","RPTINP01","RPTINP01","2020-06-18 18:15:56","2020-06-18 18:15:56","",""
"SXEBZH8H","SXEBZH7M","UBB  ","UBCAV","2020-05-27 00:00:00","","100000","","RPTINP01","RPTINP01","2020-06-18 18:15:56","2020-06-18 18:15:56","",""
"SXEBZH8J","SXEBZH7M","UBB  ","UBCU ","2020-05-27 00:00:00","","","","RPTINP01","RPTINP01","2020-06-18 18:15:56","2020-06-18 18:15:56","AUD",""
"SXEBZH8L","SXEBZH7M","UBB  ","UBED ","2020-05-27 00:00:00","","","","RPTINP01","RPTINP01","2020-06-18 18:15:56","2020-06-18 18:15:56","2020-09-22",""
"SXEBZH8N","SXEBZH7M","UBB  ","UBIP ","2020-05-27 00:00:00","","0.2","","RPTINP01","RPTINP01","2020-06-18 18:15:56","2020-06-18 18:15:56","",""
"SXEBZH8P","SXEBZH7M","UBB  ","UBRV ","2020-05-27 00:00:00","","0","","RPTINP01","RPTINP01","2020-06-18 18:15:56","2020-06-18 18:15:56","",""
"SXEBZH8R","SXEBZH7M","UBB  ","UBBBV","2020-05-27 00:00:00","","100000","","RPTINP01","RPTINP01","2020-06-18 18:15:56","2020-06-18 18:15:56","",""
"T!EFACWU","T!EFACWT","NCS  ","FRS  ","2020-08-06 00:00:00","","0","","JOBMANGR","JOBMANGR","2020-08-21 19:53:11","2020-08-21 19:53:11","",""
"T#EEBHTC","T#EEBHTB","NCS  ","FRS  ","2020-06-02 00:00:00","","0","","RPTMGR01","RPTMGR01","2020-08-03 02:26:22","2020-08-03 02:26:22","",""
"T$EHE39O","T$EHE39J","FRCVR","FREC ","2021-01-14 00:00:00","","","","FI717102","FI717102","2020-10-01 20:25:15","2020-10-01 20:25:15","BG_COL",""
"T(EEB5PN","T(EEB5PM","NCS  ","FRS  ","2020-06-02 00:00:00","","0","","JOBINP  ","JOBINP  ","2020-08-02 22:25:40","2020-08-02 22:25:40","",""
"T(EIB4MB","T.EIB3PY","IBC  ","OSTFX","2021-04-27 00:00:00","","1","","MGRRON01","MGRRON01","2020-10-19 15:23:09","2020-10-19 15:23:09","",""
"T*EHY83E","T*EHY82S","DFR  ","DEAFR","2020-07-13 00:00:00","","1","","CESSINP1","CESSINP1","2020-10-12 17:26:20","2020-10-12 17:26:20","","CG852"
"T7EIB3Q6","T7EIB3Q5","NCS  ","FRS  ","2021-04-27 00:00:00","","0","","MGRAMT01","MGRAMT01","2020-10-19 15:39:32","2020-10-19 15:39:32","",""
"T:EHY7N1","T:EHY7N0","NCS  ","FRS  ","2021-02-28 00:00:00","","0","","MGRAMT01","MGRAMT01","2020-10-12 16:50:15","2020-10-12 16:50:15","",""
"T;EHE6UY","T;EHE6UX","NCS  ","FRS  ","2021-01-14 00:00:00","","0","","MIGGY_MA","MIGGY_MA","2020-10-01 20:16:54","2020-10-01 20:16:54","",""
"T;EHY7BP",".XEHY4LC","DEA  ","PSPD ","2020-07-13 00:00:00","","","N","LIQAPCP3","LIQAPCP3","2020-10-12 15:44:01","2020-10-12 15:44:01","","CG852"
"T;EHY7D4",".XEHY4PH","FEE  ","FEERT","2020-07-13 00:00:00","","0.01","","LIQAPCP3","LIQAPCP3","2020-10-12 15:44:02","2020-10-12 15:44:02","","CG852"
"T;EHY7D7",".XEHY4PA","FAC  ","FMTDT","2020-07-13 00:00:00","","","","LIQAPCP3","LIQAPCP3","2020-10-12 15:44:02","2020-10-12 15:44:02","2023-07-13","CG852"
"T@EHY47J","T@EHY479","DFR  ","DEAFR","2020-07-13 00:00:00","","1","","CESSINP1","CESSINP1","2020-10-12 16:02:26","2020-10-12 16:02:26","","CG852"
"T@EHY48G","T@EHY486","DFR  ","DEAFR","2020-07-13 00:00:00","","1","","CESSINP1","CESSINP1","2020-10-12 16:02:59","2020-10-12 16:02:59","","CG852"
"TGEIB6LL","TGEIB6LJ","DFR  ","DEAFR","2021-04-27 00:00:00","","1","N","INPAMT01","INPAMT01","2020-10-19 16:17:27","2020-10-19 16:17:27","",""
"TGEIB6M2","TGEIB6M0","DFR  ","DEAFR","2021-04-27 00:00:00","","2","","INPAMT01","INPAMT01","2020-10-19 16:18:09","2020-10-19 16:18:09","",""
"TGEJJD4P","TLEJJC5I","IBC  ","OSTFX","2021-10-27 00:00:00","","1","","MGRAMT01","MGRAMT01","2020-11-12 12:50:51","2020-11-12 12:50:51","",""
"TMEJJ5I0","ZUEJHS93","DEA  ","PSPD ","2021-10-27 00:00:00","","","N","BRIANMOK","BRIANMOK","2020-11-12 07:30:24","2020-11-12 07:30:24","","CB141"
"TMEJJ5IW","ZUEJHU07","FEE  ","FEERT","2021-10-18 00:00:00","","0.025","","BRIANMOK","BRIANMOK","2020-11-12 07:30:47","2020-11-12 07:30:47","","CB141"
"TMEJJ5IZ","ZUEJHSA1","FAC  ","FMTDT","2021-10-18 00:00:00","","","","BRIANMOK","BRIANMOK","2020-11-12 07:30:47","2020-11-12 07:30:47","2024-10-18","CB141"
"TNEIB5BY","TNEIB5BX","NCS  ","FRS  ","2021-04-27 00:00:00","","0","","SUPCC01 ","SUPCC01 ","2020-10-19 15:42:27","2020-10-19 15:42:27","",""
"TQEJJBDT","TQEJJBDS","NCS  ","FRS  ","2021-10-27 00:00:00","","0","","MGRAMT01","MGRAMT01","2020-11-12 11:54:43","2020-11-12 11:54:43","",""
"TREHY7TW","TREHY7RC","ORT  ","OTPSS","2020-07-15 00:00:00","","","","LIQUSR03","LIQUSR03","2020-10-12 15:46:24","2020-10-12 15:46:24","OFF","CG852"
"TREHY7TX","TREHY7RC","ORT  ","OSTPS","2020-07-15 00:00:00","","0","","LIQUSR03","LIQUSR03","2020-10-12 15:46:24","2020-10-12 15:46:24","","CG852"
"TREHY7UG","TREHY7RC","ORT  ","RWBRT","2020-07-15 00:00:00","","0.035","","LIQUSR03","LIQUSR03","2020-10-12 15:46:33","2020-10-12 15:46:33","","CG852"
"TREHY7UX","TREHY7RC","ORT  ","OSTRT","2020-07-15 00:00:00","","0.035","","LIQUSR03","LIQUSR03","2020-10-12 15:46:33","2020-10-12 15:46:33","","CG852"
"TWEIB2AZ","TWEIB2AY","NCS  ","FRS  ","2021-04-27 00:00:00","","0","","MGRAMT01","MGRAMT01","2020-10-19 15:30:00","2020-10-19 15:30:00","",""
"U*EHSFK0","U*EHSFJY","DFR  ","DEAFR","2020-07-13 00:00:00","","1","","LIQUSR03","LIQUSR03","2020-10-09 13:16:34","2020-10-09 13:16:34","",""
"U*EHSFK5","U*EHSFK3","DFR  ","DEAFR","2020-07-13 00:00:00","","1","","LIQUSR03","LIQUSR03","2020-10-09 13:19:15","2020-10-09 13:19:15","",""
"U0E4MGDC","(JDP9HL8","FRA  ","FRA  ","2011-06-16 00:00:00","2012-05-21 00:00:00","0.04674","N","LOANIQ02","LOANIQ01","2020-01-27 12:45:18","2020-10-21 07:06:35","",""
"U0EI9CRN","U0EI9CRH","FRCVR","FREC ","2021-04-15 00:00:00","","","","CCUISIA ","CCUISIA ","2020-10-18 16:38:14","2020-10-18 16:38:14","BG_COL",""
"U0EK5DPR","U0EK5DPL","FRCVR","FREC ","2021-12-09 00:00:00","","","","INPALN01","INPALN01","2020-11-24 10:28:09","2020-11-24 10:28:09","BG_COL",""
"U3EG6Y66","U3EG6Y65","NCS  ","FRS  ","2020-06-03 00:00:00","","0","","MANZANOM","MANZANOM","2020-09-08 12:26:48","2020-09-08 12:26:48","",""
"U3EG6Y68","UKEG6TAW","OST  ","OSTFX","2020-06-03 00:00:00","","1","","MANZANOM","MANZANOM","2020-09-08 12:26:48","2020-09-08 12:26:48","","CG852"
"U3EG6Y69","UKEG6TB3","ORT  ","PCTRF","2020-06-03 00:00:00","","1","","MANZANOM","MANZANOM","2020-09-08 12:26:48","2020-09-08 12:26:48","LAST","CG852"
"U3EG6Y6A","UKEG6TAW","OST  ","RPRGF","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 12:26:48","2020-09-08 12:26:48","1D","CG852"
"U3EG6Y6B","UKEG6TAW","OST  ","RDGIF","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 12:26:48","2020-09-08 12:26:48","1/8","CG852"
"U3EG6Y6C","UKEG6TAW","OST  ","RDGFM","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 12:26:48","2020-09-08 12:26:48","NONE","CG852"
"U3EG6Y6D","UKEG6TAW","OST  ","RDGDP","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 12:26:48","2020-09-08 12:26:48","3","CG852"
"U3EG6Y6E","UKEG6TAW","OST  ","RDGDM","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 12:26:48","2020-09-08 12:26:48","NONE","CG852"
"U3EG6Y6F","UKEG6TAW","OST  ","RDGAM","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 12:26:48","2020-09-08 12:26:48","BASEF","CG852"
"U3EG6Y6G","UKEG6TB3","ORT  ","ALLIN","2020-06-03 00:00:00","","0.07","","MANZANOM","MANZANOM","2020-09-08 12:26:48","2020-09-08 12:26:48","","CG852"
"U3EG6Y6U","UKEG6TAW","OST  ","OSTPO","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 12:26:48","2020-09-08 12:26:48","EURLI","CG852"
"U3EG6Y6Y","UKEG6TB3","ORT  ","OSTSD","2020-06-03 00:00:00","","0.04","","MANZANOM","MANZANOM","2020-09-08 12:26:48","2020-09-08 12:26:48","","CG852"
"U3EG6Y70","UKEG6TB3","ORT  ","OSTNM","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 12:26:48","2020-09-08 12:26:48","NMFCF","CG852"
"U3EG6Y72","UKEG6TB3","ORT  ","OSTNA","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 12:26:48","2020-09-08 12:26:48","","CG852"
"U3EG6Y74","UKEG6TB3","ORT  ","OSTRB","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 12:26:48","2020-09-08 12:26:48","G365","CG852"
"U4EG6S0D","U4EG6S0C","NCS  ","FRS  ","2020-06-03 00:00:00","","0","","MANZANOM","MANZANOM","2020-09-08 11:07:43","2020-09-08 11:07:43","",""
"U4EG6S0F","K1EG6O8V","OST  ","OSTFX","2020-06-03 00:00:00","","1","","MANZANOM","MANZANOM","2020-09-08 11:07:43","2020-09-08 11:07:43","","CG852"
"U4EG6S0G","K1EG6O9L","ORT  ","PCTRF","2020-06-03 00:00:00","","1","","MANZANOM","MANZANOM","2020-09-08 11:07:43","2020-09-08 11:07:43","LAST","CG852"
"U4EG6S0H","K1EG6O8V","OST  ","RPRGF","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 11:07:43","2020-09-08 11:07:43","1D","CG852"
"U4EG6S0I","K1EG6O8V","OST  ","RDGIF","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 11:07:43","2020-09-08 11:07:43","1/8","CG852"
"U4EG6S0J","K1EG6O8V","OST  ","RDGFM","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 11:07:43","2020-09-08 11:07:43","NONE","CG852"
"U4EG6S0K","K1EG6O8V","OST  ","RDGDP","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 11:07:43","2020-09-08 11:07:43","3","CG852"
"U4EG6S0L","K1EG6O8V","OST  ","RDGDM","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 11:07:43","2020-09-08 11:07:43","NONE","CG852"
"U4EG6S0M","K1EG6O8V","OST  ","RDGAM","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 11:07:43","2020-09-08 11:07:43","BASEF","CG852"
"U4EG6S0N","K1EG6O9L","ORT  ","ALLIN","2020-06-03 00:00:00","","0.06","","MANZANOM","MANZANOM","2020-09-08 11:07:43","2020-09-08 11:07:43","","CG852"
"U4EG6S11","K1EG6O8V","OST  ","OSTPO","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 11:07:43","2020-09-08 11:07:43","EURLI","CG852"
"U4EG6S15","K1EG6O9L","ORT  ","OSTSD","2020-06-03 00:00:00","","0.04","","MANZANOM","MANZANOM","2020-09-08 11:07:43","2020-09-08 11:07:43","","CG852"
"U4EG6S17","K1EG6O9L","ORT  ","OSTNM","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 11:07:43","2020-09-08 11:07:43","NMFCF","CG852"
"U4EG6S19","K1EG6O9L","ORT  ","OSTNA","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 11:07:43","2020-09-08 11:07:43","","CG852"
"U4EG6S1B","K1EG6O9L","ORT  ","OSTRB","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 11:07:43","2020-09-08 11:07:43","G365","CG852"
"U4EG6SRF","U4EG6SRE","NCS  ","FRS  ","2020-06-03 00:00:00","","0","","MANZANOM","MANZANOM","2020-09-08 11:24:11","2020-09-08 11:24:11","",""
"U4EG6SRH","K1EG6P9T","OST  ","OSTFX","2020-06-03 00:00:00","","1","","MANZANOM","MANZANOM","2020-09-08 11:24:11","2020-09-08 11:24:11","","CG852"
"U4EG6SRI","K1EG6PA1","ORT  ","PCTRF","2020-06-03 00:00:00","","1","","MANZANOM","MANZANOM","2020-09-08 11:24:11","2020-09-08 11:24:11","LAST","CG852"
"U4EG6SRJ","K1EG6P9T","OST  ","RPRGF","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 11:24:11","2020-09-08 11:24:11","1D","CG852"
"U4EG6SRK","K1EG6P9T","OST  ","RDGIF","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 11:24:11","2020-09-08 11:24:11","1/8","CG852"
"U4EG6SRL","K1EG6P9T","OST  ","RDGFM","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 11:24:11","2020-09-08 11:24:11","NONE","CG852"
"U4EG6SRM","K1EG6P9T","OST  ","RDGDP","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 11:24:11","2020-09-08 11:24:11","3","CG852"
"U4EG6SRN","K1EG6P9T","OST  ","RDGDM","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 11:24:11","2020-09-08 11:24:11","NONE","CG852"
"U4EG6SRO","K1EG6P9T","OST  ","RDGAM","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 11:24:11","2020-09-08 11:24:11","BASEF","CG852"
"U4EG6SRP","K1EG6PA1","ORT  ","ALLIN","2020-06-03 00:00:00","","0.06","","MANZANOM","MANZANOM","2020-09-08 11:24:11","2020-09-08 11:24:11","","CG852"
"U4EG6SS8","K1EG6P9T","OST  ","OSTPO","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 11:24:11","2020-09-08 11:24:11","EURLI","CG852"
"U4EG6SSC","K1EG6PA1","ORT  ","OSTSD","2020-06-03 00:00:00","","0.04","","MANZANOM","MANZANOM","2020-09-08 11:24:11","2020-09-08 11:24:11","","CG852"
"U4EG6SSE","K1EG6PA1","ORT  ","OSTNM","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 11:24:11","2020-09-08 11:24:11","NMFCF","CG852"
"U4EG6SSG","K1EG6PA1","ORT  ","OSTNA","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 11:24:11","2020-09-08 11:24:11","","CG852"
"U4EG6SSI","K1EG6PA1","ORT  ","OSTRB","2020-06-03 00:00:00","","","","MANZANOM","MANZANOM","2020-09-08 11:24:11","2020-09-08 11:24:11","G365","CG852"
"UAEG6VAS","UAEG6VAR","NCS  ","FRS  ","2020-06-03 00:00:00","","0","","JANICEA1","JANICEA1","2020-09-08 10:25:15","2020-09-08 10:25:15","",""
"UAEG6VAU","KLEG6TZ1","OST  ","OSTFX","2020-06-03 00:00:00","","1","","JANICEA1","JANICEA1","2020-09-08 10:25:15","2020-09-08 10:25:15","","CG852"
"UAEG6VAV","KLEG6TZ8","ORT  ","PCTRF","2020-06-03 00:00:00","","1","","JANICEA1","JANICEA1","2020-09-08 10:25:15","2020-09-08 10:25:15","LAST","CG852"
"UAEG6VAW","KLEG6TZ1","OST  ","RPRGF","2020-06-03 00:00:00","","","","JANICEA1","JANICEA1","2020-09-08 10:25:15","2020-09-08 10:25:15","1D","CG852"
"UAEG6VAX","KLEG6TZ1","OST  ","RDGIF","2020-06-03 00:00:00","","","","JANICEA1","JANICEA1","2020-09-08 10:25:15","2020-09-08 10:25:15","1/8","CG852"
"UAEG6VAY","KLEG6TZ1","OST  ","RDGFM","2020-06-03 00:00:00","","","","JANICEA1","JANICEA1","2020-09-08 10:25:15","2020-09-08 10:25:15","NONE","CG852"
"UAEG6VAZ","KLEG6TZ1","OST  ","RDGDP","2020-06-03 00:00:00","","","","JANICEA1","JANICEA1","2020-09-08 10:25:15","2020-09-08 10:25:15","3","CG852"
"UAEG6VB0","KLEG6TZ1","OST  ","RDGDM","2020-06-03 00:00:00","","","","JANICEA1","JANICEA1","2020-09-08 10:25:15","2020-09-08 10:25:15","NONE","CG852"
"UAEG6VB1","KLEG6TZ1","OST  ","RDGAM","2020-06-03 00:00:00","","","","JANICEA1","JANICEA1","2020-09-08 10:25:15","2020-09-08 10:25:15","BASEF","CG852"
"UAEG6VB2","KLEG6TZ8","ORT  ","ALLIN","2020-06-03 00:00:00","","0.07","","JANICEA1","JANICEA1","2020-09-08 10:25:15","2020-09-08 10:25:15","","CG852"
"UAEG6VBG","KLEG6TZ1","OST  ","OSTPO","2020-06-03 00:00:00","","","","JANICEA1","JANICEA1","2020-09-08 10:25:15","2020-09-08 10:25:15","EURLI","CG852"
"UAEG6VBK","KLEG6TZ8","ORT  ","OSTSD","2020-06-03 00:00:00","","0.04","","JANICEA1","JANICEA1","2020-09-08 10:25:15","2020-09-08 10:25:15","","CG852"
"UAEG6VBM","KLEG6TZ8","ORT  ","OSTNM","2020-06-03 00:00:00","","","","JANICEA1","JANICEA1","2020-09-08 10:25:15","2020-09-08 10:25:15","NMFCF","CG852"
"UAEG6VBO","KLEG6TZ8","ORT  ","OSTNA","2020-06-03 00:00:00","","","","JANICEA1","JANICEA1","2020-09-08 10:25:15","2020-09-08 10:25:15","","CG852"
"UAEG6VBQ","KLEG6TZ8","ORT  ","OSTRB","2020-06-03 00:00:00","","","","JANICEA1","JANICEA1","2020-09-08 10:25:15","2020-09-08 10:25:15","G365","CG852"
"UJEG6Z56","UJEG6Z55","NCS  ","FRS  ","2020-01-20 00:00:00","","0","","JCAPR01 ","JCAPR01 ","2020-09-08 13:14:25","2020-09-08 13:14:25","",""
"UKEE1ZAK","UKEE1ZAJ","NCS  ","FRS  ","2020-06-02 00:00:00","","0","","JOBMANGR","JOBMANGR","2020-07-28 22:22:10","2020-07-28 22:22:10","",""
"UKEG6TDB","UKEG6TB3","ORT  ","OTPSS","2020-06-03 00:00:00","","","","SMANZANO","SMANZANO","2020-09-08 11:36:41","2020-09-08 11:36:41","OFF","CG852"
"UKEG6TDC","UKEG6TB3","ORT  ","OSTPS","2020-06-03 00:00:00","","0","","SMANZANO","SMANZANO","2020-09-08 11:36:41","2020-09-08 11:36:41","","CG852"
"UKEG6TFL","UKEG6TB3","ORT  ","RWBRT","2020-06-03 00:00:00","","0.03","","SMANZANO","SMANZANO","2020-09-08 11:38:15","2020-09-08 11:38:15","","CG852"
"UKEG6TFO","UKEG6TB3","ORT  ","OSTRT","2020-06-03 00:00:00","","0.03","","SMANZANO","SMANZANO","2020-09-08 11:38:15","2020-09-08 11:38:15","","CG852"
"UKEGPJEE","UKEGPJB2","ORT  ","OTPSS","2020-06-26 00:00:00","","","","LIQSVR04","LIQSVR04","2020-09-18 12:16:26","2020-09-18 12:16:26","OFF","CG852"
"UKEGPJEF","UKEGPJB2","ORT  ","OSTPS","2020-06-26 00:00:00","","0","","LIQSVR04","LIQSVR04","2020-09-18 12:16:26","2020-09-18 12:16:26","","CG852"
"UKEGPJEW","UKEGPJB2","ORT  ","RWBRT","2020-06-26 00:00:00","","0.00712","","LIQSVR04","LIQSVR04","2020-09-18 12:16:47","2020-09-18 12:16:47","","CG852"
"UKEGPJFC","UKEGPJB2","ORT  ","OSTRT","2020-06-26 00:00:00","","0.00712","","LIQSVR04","LIQSVR04","2020-09-18 12:16:47","2020-09-18 12:16:47","","CG852"
"ULE6MIET","ULE6MIES","NCS  ","FRS  ","2020-03-23 00:00:00","","0","","RPTSUP01","RPTSUP01","2020-03-06 04:58:01","2020-03-06 04:58:01","",""
"UMEGPGAJ","UMEGPG52","ORT  ","OTPSS","2020-06-26 00:00:00","","","","CMARTILL","CMARTILL","2020-09-18 12:31:29","2020-09-18 12:31:29","OFF","CG852"
"UMEGPGAK","UMEGPG52","ORT  ","OSTPS","2020-06-26 00:00:00","","0","","CMARTILL","CMARTILL","2020-09-18 12:31:29","2020-09-18 12:31:29","","CG852"
"UMEGPGDH","UMEGPG52","ORT  ","RWBRT","2020-06-26 00:00:00","","0.02","","CMARTILL","CMARTILL","2020-09-18 12:32:06","2020-09-18 12:32:06","","CG852"
"UMEGPGFA","UMEGPG52","ORT  ","OSTRT","2020-06-26 00:00:00","","0.02","","CMARTILL","CMARTILL","2020-09-18 12:32:06","2020-09-18 12:32:06","","CG852"
"UMEGPGL4","UMEGPG52","ORT  ","OTPSS","2020-06-26 00:00:00","","","","CMARTILL","CMARTILL","2020-09-18 12:41:42","2020-09-18 12:41:42","OFF","CG852"
"UMEGPGL5","UMEGPG52","ORT  ","OSTPS","2020-06-26 00:00:00","","0","","CMARTILL","CMARTILL","2020-09-18 12:41:42","2020-09-18 12:41:42","","CG852"
"UNEG6W8P","4IEG5FAO","ORT  ","ALLIN","2020-06-03 00:00:00","","","N","LS2BATCH","LS2BATCH","2020-09-08 12:33:56","2020-09-08 12:33:56","","CG852"
"UNEG6W8R","KREG5NHV","ORT  ","ALLIN","2020-06-03 00:00:00","","","N","LS2BATCH","LS2BATCH","2020-09-08 12:33:56","2020-09-08 12:33:56","","CG852"
"UNEG6W8Y","4DEG5D0K","ORT  ","ALLIN","2020-06-03 00:00:00","","","N","LS2BATCH","LS2BATCH","2020-09-08 12:33:57","2020-09-08 12:33:57","","CG852"
"URE9CQLY","URE9CQK1","FRCVR","FREC ","2020-04-22 00:00:00","","","","WBAYERS ","WBAYERS ","2020-04-28 14:23:08","2020-04-28 14:23:08","BG_COL",""
"USEGPH4X","USEGPH4W","NCS  ","FRS  ","2020-06-26 00:00:00","","0","","RPTMGR01","RPTMGR01","2020-09-18 12:50:10","2020-09-18 12:50:10","",""
"USEGPH4Z","UMEGPG4V","OST  ","OSTFX","2020-06-26 00:00:00","","0.088967417462702","","RPTMGR01","RPTMGR01","2020-09-18 12:50:10","2020-09-18 12:50:10","","CG852"
"USEGPH50","UMEGPG52","ORT  ","PCTRF","2020-06-26 00:00:00","","1","","RPTMGR01","RPTMGR01","2020-09-18 12:50:10","2020-09-18 12:50:10","LAST","CG852"
"USEGPH51","UMEGPG4V","OST  ","RPRGF","2020-06-26 00:00:00","","","","RPTMGR01","RPTMGR01","2020-09-18 12:50:10","2020-09-18 12:50:10","1M","CG852"
"USEGPH52","UMEGPG4V","OST  ","RDGIF","2020-06-26 00:00:00","","","","RPTMGR01","RPTMGR01","2020-09-18 12:50:10","2020-09-18 12:50:10","1/8","CG852"
"USEGPH53","UMEGPG4V","OST  ","RDGFM","2020-06-26 00:00:00","","","","RPTMGR01","RPTMGR01","2020-09-18 12:50:10","2020-09-18 12:50:10","NONE","CG852"
"USEGPH54","UMEGPG4V","OST  ","RDGDP","2020-06-26 00:00:00","","","","RPTMGR01","RPTMGR01","2020-09-18 12:50:10","2020-09-18 12:50:10","3","CG852"
"USEGPH55","UMEGPG4V","OST  ","RDGDM","2020-06-26 00:00:00","","","","RPTMGR01","RPTMGR01","2020-09-18 12:50:10","2020-09-18 12:50:10","NONE","CG852"
"USEGPH56","UMEGPG4V","OST  ","RDGAM","2020-06-26 00:00:00","","","","RPTMGR01","RPTMGR01","2020-09-18 12:50:10","2020-09-18 12:50:10","BASEF","CG852"
"USEGPH57","UMEGPG52","ORT  ","ALLIN","2020-06-26 00:00:00","","0.04","","RPTMGR01","RPTMGR01","2020-09-18 12:50:10","2020-09-18 12:50:10","","CG852"
"USEGPH5L","UMEGPG4V","OST  ","OSTPO","2020-06-26 00:00:00","","","","RPTMGR01","RPTMGR01","2020-09-18 12:50:10","2020-09-18 12:50:10","NIBOR","CG852"
"USEGPH5P","UMEGPG52","ORT  ","OSTSD","2020-06-26 00:00:00","","0.02","","RPTMGR01","RPTMGR01","2020-09-18 12:50:10","2020-09-18 12:50:10","","CG852"
"USEGPH5R","UMEGPG52","ORT  ","OSTNM","2020-06-26 00:00:00","","","","RPTMGR01","RPTMGR01","2020-09-18 12:50:10","2020-09-18 12:50:10","NMFCF","CG852"
"USEGPH5T","UMEGPG52","ORT  ","OSTNA","2020-06-26 00:00:00","","","","RPTMGR01","RPTMGR01","2020-09-18 12:50:10","2020-09-18 12:50:10","","CG852"
"USEGPH5V","UMEGPG52","ORT  ","OSTRB","2020-06-26 00:00:00","","","","RPTMGR01","RPTMGR01","2020-09-18 12:50:10","2020-09-18 12:50:10","G365","CG852"
"UTEJHA10","UEEJH950","IBC  ","OSTFX","2021-10-25 00:00:00","","1","","MGRRON02","MGRRON02","2020-11-11 09:06:28","2020-11-11 09:06:28","",""
"UWEHCNO1","(JDP9HM0","FRA  ","FRA  ","2020-01-05 00:00:00","2020-01-11 00:00:00","0.0124","N","LOANIQ01","LOANIQ01","2020-09-30 21:18:31","2020-10-01 14:24:58","",""
"UWEHCNOK","G#EHBPJO","FRA  ","FRA  ","2020-01-05 00:00:00","2020-01-11 00:00:00","0.0124","N","LOANIQ01","LOANIQ01","2020-09-30 21:18:32","2020-10-01 14:24:59","",""
"UWEHCNP0","(JDP9HM4","FRA  ","FRA  ","2020-01-05 00:00:00","2020-01-11 00:00:00","0.01374","N","LOANIQ01","LOANIQ01","2020-09-30 21:18:49","2020-10-01 14:25:17","",""
"UWEHCNPE","G#EHBPK3","FRA  ","FRA  ","2020-01-05 00:00:00","2020-01-11 00:00:00","0.01374","N","LOANIQ01","LOANIQ01","2020-09-30 21:18:50","2020-10-01 14:25:17","",""
"UWEHDMQ6","(JDP9HM0","FRA  ","FRA  ","2020-01-12 00:00:00","2020-01-12 00:00:00","0.02641","N","LOANIQ01","LOANIQ01","2020-10-01 14:24:58","2020-10-01 15:01:45","",""
"UWEHDMQS","G#EHBPJO","FRA  ","FRA  ","2020-01-12 00:00:00","2020-01-12 00:00:00","0.02641","N","LOANIQ01","LOANIQ01","2020-10-01 14:24:59","2020-10-01 15:01:45","",""
"UWEHDMRB","(JDP9HM4","FRA  ","FRA  ","2020-01-12 00:00:00","2020-01-13 00:00:00","0.02641","N","LOANIQ01","LOANIQ01","2020-10-01 14:25:17","2020-10-01 15:32:21","",""
"UWEHDMRS","G#EHBPK3","FRA  ","FRA  ","2020-01-12 00:00:00","2020-01-13 00:00:00","0.02641","N","LOANIQ01","LOANIQ01","2020-10-01 14:25:17","2020-10-01 15:26:33","",""
