"SIC_CDE_SIC","SIC_CDE_COUNTRY","SIC_DSC_SIC","SIC_CDE_CPIC","SIC_IND_ACTIVE","SIC_IND_MAY_DEACT","SIC_UID_REC_CREATE","SIC_UID_REC_UPDATE","SIC_TSP_REC_CREATE","SIC_TSP_REC_UPDATE","SIC_CDE_SIC_MAP","SIC_IND_1098_ELIG"
"4612      ","AU","Professional Equipment Wholesaling                ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:24","2019-04-03 23:52:24","","N"
"4613      ","AU","Computer Wholesaling                              ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:24","2019-04-03 23:52:24","","N"
"4614      ","AU","Business Machine Wholesaling N.E.C                ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:25","2019-04-03 23:52:25","","N"
"4621      ","AU","Car Wholesaling                                   ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:27","2019-04-03 23:52:27","","N"
"4622      ","AU","Commercial Vehicle Wholesaling                    ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:28","2019-04-03 23:52:28","","N"
"4623      ","AU","Motor Vehicle New Part Dealing                    ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:28","2019-04-03 23:52:28","","N"
"4711      ","AU","Meat Wholesaling                                  ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:29","2019-04-03 23:52:29","","N"
"0111      ","AU","Plant Nurseries                                   ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:30","2019-04-03 23:52:30","","N"
"0113      ","AU","Vegetable Growing                                 ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:32","2019-04-03 23:52:32","","N"
"0114      ","AU","Grape Growing                                     ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:32","2019-04-03 23:52:32","","N"
"0115      ","AU","Apple And Pear Growing                            ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:32","2019-04-03 23:52:32","","N"
"0116      ","AU","Stone Fruit Growing                               ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:32","2019-04-03 23:52:32","","N"
"0117      ","AU","Kiwi Fruit Growing                                ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:32","2019-04-03 23:52:32","","N"
"0119      ","AU","Fruit Growing N.E.C                               ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:32","2019-04-03 23:52:32","","N"
"0121      ","AU","Grain Growing                                     ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:32","2019-04-03 23:52:32","","N"
"0122      ","AU","Grain-Sheep\\Grain-Beef Cattle Farming            ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:32","2019-04-03 23:52:32","","N"
"0123      ","AU","Sheep-Beef Cattle Farming                         ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:32","2019-04-03 23:52:32","","N"
"0124      ","AU","Sheep Farming                                     ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:32","2019-04-03 23:52:32","","N"
"0125      ","AU","Beef Cattle Farming                               ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:32","2019-04-03 23:52:32","","N"
"0130      ","AU","Dairy Cattle Farming                              ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:32","2019-04-03 23:52:32","","N"
"0141      ","AU","Poultry Farming (Meat)                            ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:33","2019-04-03 23:52:33","","N"
"4234      ","AU","Fire & Security System Services                   ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 06:17:03","2019-04-08 06:17:03","","N"
"4241      ","AU","Plastering & Ceiling Services                     ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 06:17:03","2019-04-08 06:17:03","","N"
"4243      ","AU","Tiling & Carpeting Services                       ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 06:17:03","2019-04-08 06:17:03","","N"
"4244      ","AU","Painting & Decorating Services                    ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 06:17:03","2019-04-08 06:17:03","","N"
"4519      ","AU","Farm Produce & Supplies Wholesaling               ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 06:17:03","2019-04-08 06:17:03","","N"
"4522      ","AU","Metal & Mineral Wholesaling                       ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 06:17:03","2019-04-08 06:17:03","","N"
"4611      ","AU","Farm & Construction Machinery Wholesaling         ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 06:17:03","2019-04-08 06:17:03","","N"
"4615      ","AU","Electrical & Electronic Equipment Wholesale       ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 06:17:03","2019-04-08 06:17:03","","N"
"4619      ","AU","Machinery & Equipment Wholesaling N.E.C           ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 06:17:04","2019-04-08 06:17:04","","N"
"4624      ","AU","Motor Vehicle Dismantling & Used Part Dealin      ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 06:17:04","2019-04-08 06:17:04","","N"
"4712      ","AU","Poultry & Smallgood Wholesaling                   ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 06:17:04","2019-04-08 06:17:04","","N"
"0112      ","AU","Cut Flower & Flower Seed Growing                  ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 06:17:04","2019-04-08 06:17:04","","N"
"0220      ","AU","Hunting & Trapping                                ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 06:17:04","2019-04-08 06:17:04","","N"
"1200      ","AU","Oil & Gas Extraction                              ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 06:17:04","2019-04-08 06:17:04","","N"
"1411      ","AU","Gravel & Sand Quarrying                           ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 06:17:04","2019-04-08 06:17:04","","N"
"2130      ","AU","Fruit & Vegetable Product Processing              ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 06:17:04","2019-04-08 06:17:04","","N"
"2140      ","AU","Oil & Fat Manufacturing                           ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 06:17:04","2019-04-08 06:17:04","","N"
"7519      ","AU","Services To Finance & Investment N.E.C            ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 06:17:04","2019-04-08 06:17:04","","N"
"7669      ","AU","Hospitals & Nursing Homes                         ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 06:17:04","2019-04-08 06:17:04","","N"
"7671      ","AU","Schools & Colleges                                ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 06:17:05","2019-04-08 06:17:05","","N"
"7712      ","AU","Commercial Property Operators and Developers      ","","Y","Y","LS2BATCH","JFERNAND","2019-04-08 06:17:05","2020-02-26 07:10:43","","N"
"4716      ","AU","Confectionery & Soft Drink Wholesaling            ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-05 17:02:44","2019-04-05 17:02:44","","N"
"5110      ","AU","Supermarket & Grocery Stores                      ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-05 17:18:16","2019-04-05 17:18:16","","N"
"8632      ","AU","Optometry And Optical Dispensing                  ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:54","2019-04-03 23:52:54","","N"
"8633      ","AU","Ambulance Services                                ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:54","2019-04-03 23:52:54","","N"
"8634      ","AU","Community Health Centres                          ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:54","2019-04-03 23:52:54","","N"
"8635      ","AU","Physiotherapy Services                            ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:54","2019-04-03 23:52:54","","N"
"8636      ","AU","Chiropractic Services                             ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:54","2019-04-03 23:52:54","","N"
"8639      ","AU","Health Services N.E.C                             ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:54","2019-04-03 23:52:54","","N"
"8640      ","AU","Veterinary Services                               ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:54","2019-04-03 23:52:54","","N"
"8710      ","AU","Child Care Services                               ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:55","2019-04-03 23:52:55","","N"
"8721      ","AU","Accomodation For The Aged                         ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:55","2019-04-03 23:52:55","","N"
"8722      ","AU","Residential Care Services N.E.C                   ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:55","2019-04-03 23:52:55","","N"
"8729      ","AU","Non-Residential Care Services N.E.C               ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:55","2019-04-03 23:52:55","","N"
"9111      ","AU","Film And Video Production                         ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:55","2019-04-03 23:52:55","","N"
"9112      ","AU","Film And Video Distribution                       ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:55","2019-04-03 23:52:55","","N"
"9113      ","AU","Motion Picture Exhibition                         ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:55","2019-04-03 23:52:55","","N"
"9121      ","AU","Radio Services                                    ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:55","2019-04-03 23:52:55","","N"
"9122      ","AU","Television Services                               ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:55","2019-04-03 23:52:55","","N"
"9123      ","AU","Free to Air Television Services                   ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:55","2019-04-03 23:52:55","","N"
"9124      ","AU","Pay Television                                    ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:55","2019-04-03 23:52:55","","N"
"9210      ","AU","Libraries                                         ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:55","2019-04-03 23:52:55","","N"
"9220      ","AU","Museums                                           ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:55","2019-04-03 23:52:55","","N"
"9231      ","AU","Zoological And Botanic Gardens                    ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:55","2019-04-03 23:52:55","","N"
"9239      ","AU","Recreational Parks And Gardens                    ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:56","2019-04-03 23:52:56","","N"
"9241      ","AU","Music And Theatre Production                      ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:56","2019-04-03 23:52:56","","N"
"9242      ","AU","Creative Arts                                     ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:56","2019-04-03 23:52:56","","N"
"9251      ","AU","Sound Recording Studios                           ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:56","2019-04-03 23:52:56","","N"
"9252      ","AU","Performing Arts Venues                            ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:56","2019-04-03 23:52:56","","N"
"9259      ","AU","Services To The Arts N.E.C                        ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:56","2019-04-03 23:52:56","","N"
"9311      ","AU","Horse And Dog Racing                              ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:56","2019-04-03 23:52:56","","N"
"9312      ","AU","Sports Grounds And Facilities N.E.C               ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:56","2019-04-03 23:52:56","","N"
"9319      ","AU","Sports And Services To Sports N.E.C               ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:56","2019-04-03 23:52:56","","N"
"9321      ","AU","Lotteries                                         ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:56","2019-04-03 23:52:56","","N"
"9322      ","AU","Casinos                                           ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:56","2019-04-03 23:52:56","","N"
"9329      ","AU","Gambling Services N.E.C                           ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:56","2019-04-03 23:52:56","","N"
"9330      ","AU","Other Recreation Services N.E.C                   ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:57","2019-04-03 23:52:57","","N"
"9511      ","AU","Video Hire Outlets                                ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:57","2019-04-03 23:52:57","","N"
"9519      ","AU","Personal And Household Goods Hiring N.E.C         ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:57","2019-04-03 23:52:57","","N"
"9521      ","AU","Laundries And Dry-Cleaners                        ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:57","2019-04-03 23:52:57","","N"
"9522      ","AU","Photographic Film Processing                      ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:57","2019-04-03 23:52:57","","N"
"9523      ","AU","Photographic Studios                              ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:57","2019-04-03 23:52:57","","N"
"9524      ","AU","Funeral Directors, Crematoria And Cemeteries      ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:57","2019-04-03 23:52:57","","N"
"9525      ","AU","Gardening Services                                ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:57","2019-04-03 23:52:57","","N"
"9526      ","AU","Hairdressing And Beauty Salons                    ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:57","2019-04-03 23:52:57","","N"
"9529      ","AU","Personal Services N.E.C                           ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:57","2019-04-03 23:52:57","","N"
"9610      ","AU","Religious Organisations                           ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:57","2019-04-03 23:52:57","","N"
"9621      ","AU","Business And Professional Associations            ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:57","2019-04-03 23:52:57","","N"
"9622      ","AU","Labour Associations                               ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:57","2019-04-03 23:52:57","","N"
"9628      ","AU","Political Parties                                 ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:58","2019-04-03 23:52:58","","N"
"9629      ","AU","Interest Groups N.E.C                             ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:58","2019-04-03 23:52:58","","N"
"9631      ","AU","Police Services                                   ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:58","2019-04-03 23:52:58","","N"
"9632      ","AU","Corrective Centres                                ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:58","2019-04-03 23:52:58","","N"
"9633      ","AU","Fire Brigade Services                             ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:58","2019-04-03 23:52:58","","N"
"9634      ","AU","Waste Disposal Services                           ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:58","2019-04-03 23:52:58","","N"
"9900      ","AU","Individuals                                       ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:58","2019-04-03 23:52:58","","N"
"9700      ","AU","Private Households Employing Staff                ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:58","2019-04-03 23:52:58","","N"
"0000      ","AU","XXUnknown                                         ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:58","2019-04-03 23:52:58","","N"
"2242      ","AU","Women'S And Girl'S Wear Manufacturing             ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:58","2019-04-03 23:52:58","","N"
"2241      ","AU","Men'S And Boy 'S Wear Manufacturing               ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:58","2019-04-03 23:52:58","","N"
"5111      ","AU","Supermarkets and Other Grocery (except Convenienc ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:58","2019-04-03 23:52:58","","N"
"5237      ","AU","Domestic Appliance (except Computer and Software) ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:58","2019-04-03 23:52:58","","N"
"7651      ","AU","'A' Grade Office Property                         ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:58","2019-04-03 23:52:58","","N"
"7652      ","AU","'B' Grade Office Property                         ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:59","2019-04-03 23:52:59","","N"
"7653      ","AU","'C' Grade Office Property                         ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:59","2019-04-03 23:52:59","","N"
"7654      ","AU","'D' Grade Office Property                         ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-03 23:52:59","2019-04-03 23:52:59","","N"
"4715      ","AU","Fruit & Vegetable Wholesaling                     ","","Y","Y","LS2BATCH","LS2BATCH","2019-04-08 05:52:36","2019-04-08 05:52:36","","N"
