CFL_RID_CASHFLOW,CFL_AMT_CASHFLOW,CFL_AMT_MATCHED,CFL_AMT_PRINCIPAL,CFL_AMT_FEE,CFL_AMT_INTEREST,CFL_IND_BORR_AGENT,CFL_CDE_BRANCH,CFL_CDE_BUS_TRAN,CFL_CDE_CURRENCY,CFL_CID_CUSTOMER,CFL_RID_REM_INSTR,CFL_RID_CUS_SVC_GR,CFL_RID_TRANS,CFL_CDE_TRAN_TYPE,CFL_CDE_DIRECTION,CFL_TSP_REC_CREATE,CFL_TSP_REC_UPDATE,CFL_UID_REC_CREATE,CFL_UID_REC_UPDATE,CFL_CDE_PRIORITY,CFL_IND_FLOAT,CFL_IND_BENEFCIARY,CFL_AMT_OVER_SHORT,CFL_CDE_STATUS,CFL_CDE_EXPENSE,CFL_XID_BENF_ACCT,CFL_CDE_BENF_TYPE,CFL_XID_CHIPS_UID,CFL_NME_DDA_ACCT,CFL_CDE_DIVISION,CFL_CDE_PAY_METHOD,CFL_TXT_CASH_NUM,CFL_PID_DEAL,CFL_PID_FACILITY,CFL_RID_PART_AGR,CFL_XID_ACCOUNT,CFL_RID_CHILD_TRAN,CFL_RID_CASH_TEMPL,CFL_DTE_TARGET,CFL_RID_PARENT,CFL_TXT_PAY_REFNCE,CFL_TXT_COMMENT,CFL_CDE_SETTLE_CCY,CFL_RTE_FX_RATE,CFL_AMT_SETTLEMENT,CFL_AMT_VAT,CFL_AMT_LATE_FEE,CFL_AMT_ESCROW,CFL_XID_CUSTODY_AC,CFL_IND_SAVINGS_AC,CFL_TXT_CHK_NUM
:LEI3GUH,625000,0,625000,0,0,N,CG852,"LNDR ",EUR,A$DPARLG,"NONE    ",U)E9BKCG,:LEI3GOQ,OTR,"FROM ",2020-10-15 12:06:22,2020-10-15 12:46:51,CMARTILL,RPTMGR01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,IREFMCO3,I:EFMEGK,2NEFMSZC,,,,2021-03-08 00:00:00,:LEI3GUH," ",,EUR,1,625000,0,0,0,,N,
Q)EI3K2E,400000,0,400000,0,0,Y,CG852,"LNDR ",AUD,U!EG6TSS,?5EI1U5R,U.EG6VXH,QKEI3HZR,OTR,"TO   ",2020-10-15 12:31:10,2020-10-15 12:32:21,LIQAPCP3,LIQAPCP3,"     ",N,N,0,"DOIT ",,"                                  ",,,,,"NONE ",,:6EI3GEF,:6EI3GFB,,,,,,Q)EI3K2E," ",,AUD,1,400000,0,0,0,,N,
QJEI3KNS,400000,0,400000,0,0,Y,CG852,"LNDR ",AUD,U!EG6TSS,"NONE    ",U.EG6VXH,QJEI3KL0,OTR,"TO   ",2020-10-15 12:49:45,2020-10-15 12:54:12,LIQUSR03,LIQAPCP3,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,:6EI3GEF,:6EI3GI8,,,,,,QJEI3KNS," ",,AUD,1,400000,0,0,0,,N,
Q;EI3MA7,80000,0,80000,0,0,Y,CG852,PRINP,AUD,U!EG6TSS,"NONE    ",U.EG6VXH,Q;EI3M9G,OTR,"FROM ",2020-10-15 13:02:35,2020-10-15 13:07:45,LIQUSR03,LIQUSR03,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,:6EI3GEF,:6EI3GI8,,,,,2021-03-08 00:00:00,Q;EI3MA7," ",,AUD,1,80000,0,0,0,,N,
QYEI3L7Z,100000,0,100000,0,0,Y,CG852,"LNDR ",EUR,SIEESUTN,SIEESUUM,S#EESVPO,QYEI3KYO,OTR,"TO   ",2020-10-15 14:58:37,2020-10-15 15:12:01,SMANZANO,MANZANOS,"     ",N,N,0,"DOIT ",,"                                  ",,,,,"NONE ",,"#!EFTROA","#!EFTRT9",,,,,2021-03-08 00:00:00,QYEI3L7Z," ",,EUR,1,100000,0,0,0,,N,
JIEHZRAV,6700,0,6700,0,0,Y,CG852,"LNDR ",EUR,5QEF3VVU,"NONE    ",V8EF470J,JIEHZR7F,OTR,"TO   ",2020-10-13 09:40:17,2020-10-13 10:33:19,LIQUSR05,LIQUSR05,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,V8EF4706,V8EF471U,,,,,2021-03-01 00:00:00,JIEHZRAV," ",,EUR,1,6700,0,0,0,,N,
3=EHZPAG,200000000,0,200000000,0,0,Y,CG852,"LNDR ",GBP,ZHEF7YY1,"NONE    ",9ZEF82FE,3=EHZP5W,OTR,"TO   ",2020-10-13 11:08:53,2020-10-13 12:29:06,JAQUITAN,JANICEA1,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,9ZEF82FK,38EHZOL4,,,,,2021-03-01 00:00:00,3=EHZPAG," ",,GBP,1,200000000,0,0,0,,N,
(VEHZRZQ,13250,0,13250,0,0,N,CG852,"LNDR ",EUR,Y@EFF0L8,"NONE    ",Y@EFF16S,(VEHZRVX,OTR,"FROM ",2020-10-13 13:24:14,2020-10-13 13:54:31,CMARTILL,RPTSUP01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,"#!EFTROA","#!EFTRT9","#!EFU7Y6",,,,2021-03-01 00:00:00,(VEHZRZQ," ",,EUR,1,13250,0,0,0,,N,
(VEHZRZS,26500,0,26500,0,0,Y,CG852,"LNDR ",EUR,SIEESUTN,(VEHZRZX,S#EESVPO,(VEHZRVX,OTR,"TO   ",2020-10-13 13:24:14,2020-10-13 13:54:31,CMARTILL,RPTSUP01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"SPAP ",,"#!EFTROA","#!EFTRT9",,,,,,(VEHZRZS," ",,EUR,1,26500,0,0,0,,N,
@EEI01S7,1500,0,0,1500,0,Y,CG852,EVTFP,EUR,5QEF3VVU,"NONE    ",V8EF470J,JIEHZTLN,EFP,"FROM ",2020-10-13 13:40:39,2020-10-13 13:50:32,LIQUSR05,LIQUSR05,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,V8EF4706,V8EF471U,,,,,,@EEI01S7," ",,EUR,1,1500,0,0,0,,N,
CXEI01NJ,100821.92,0,0,100821.92,0,Y,CG852,FEEPY,GBP,ZHEF7YY1,"NONE    ",9ZEF82FE,CXEI01MO,ACP,"TO   ",2020-10-13 16:24:09,2020-10-13 16:26:16,JANICEA1,JANICEA2,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,9ZEF82FK,C6EHZZZO,,,,,2021-03-01 00:00:00,CXEI01NJ," ",,GBP,1,100821.92,0,0,0,,N,
QYEI3L81,50000,0,50000,0,0,N,CG852,"LNDR ",EUR,Y@EFF0L8,Y@EFF0VN,Y@EFF16S,QYEI3KYO,OTR,"FROM ",2020-10-15 14:58:37,2020-10-15 15:12:01,SMANZANO,MANZANOS,"     ",N,N,0,"DOIT ",,,,,,,"NONE ",,"#!EFTROA","#!EFTRT9","#!EFU7Y6",,,,2021-03-08 00:00:00,QYEI3L81," ",,EUR,1,50000,0,0,0,,N,
E?EIAVZU,10000,0,10000,0,0,Y,CG852,"LNDR ",EUR,=HEIAPW5,)WEIASQ4,)=EIATZD,E?EIAVL8,OTR,"TO   ",2020-10-19 13:04:54,2020-10-19 13:11:44,ARFELI01,ARFELS01,"     ",N,N,0,"DOIT ",,,,,,,"NONE ",,)=EIATZI,)=EIAU1O,,,,,2021-03-08 00:00:00,E?EIAVZU," ",,EUR,1,10000,0,0,0,,N,
3GEICZSA,50.99,0,0,50.99,0,Y,CG852,FEEPY,USD,FPE4MRNP,"NONE    ",FPE4MSO6,3GEICZRI,ACP,"FROM ",2020-10-20 16:42:03,2020-10-20 16:43:29,SMANZANO,JAQUITAN,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,D3EI1MRL,IKEI224J,,,,,,3GEICZSA," ",,USD,1,50.99,0,0,0,,N,
3GEICZY8,59570.65,0,0,59570.65,0,Y,CG852,FEEPY,USD,FPE4MRNP,"NONE    ",FPE4MSO6,3GEICZXJ,ACP,"FROM ",2020-10-20 16:45:26,2020-10-20 16:45:59,SMANZANO,JAQUITAN,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,D3EI1MRL,X-EI206K,,,,,,3GEICZY8," ",,USD,1,59570.65,0,0,0,,N,
3GEID04D,76538.29,0,0,76538.29,0,Y,CG852,FEEPY,USD,FPE4MRNP,"NONE    ",FPE4MSO6,3GEID03R,ACP,"FROM ",2020-10-20 16:49:17,2020-10-20 16:50:22,SMANZANO,JAQUITAN,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,D3EI1MRL,I-EI259A,,,,,,3GEID04D," ",,USD,1,76538.29,0,0,0,,N,
($EID518,50.99,0,0,50.99,0,Y,CG852,FEEPY,USD,FPE4MRNP,"NONE    ",FPE4MSO6,($EID50N,ACP,"FROM ",2020-10-20 17:26:37,2020-10-20 17:27:28,SMANZANO,JAQUITAN,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,D3EI1MRL,IKEI224J,,,,,,($EID518," ",,USD,1,50.99,0,0,0,,N,
($EID4WN,50.99,0,0,50.99,0,Y,CG852,FEEPY,USD,FPE4MRNP,"NONE    ",FPE4MSO6,($EID4W4,ACP,"TO   ",2020-10-20 17:22:54,2020-10-20 17:23:22,SMANZANO,JAQUITAN,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,D3EI1MRL,IKEI224J,,,,,,($EID4WN," ",,USD,1,50.99,0,0,0,,N,
F;EHSRO8,50000,0,50000,0,0,N,CG852,"LNDR ",EUR,Y@EFF0L8,"NONE    ",Y@EFF16S,F;EHSRKX,OTR,"FROM ",2020-10-09 14:37:07,2020-10-09 16:21:15,LIQUSR03,LIQUSR03,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,"#!EFTROA","#!EFTRT9","#!EFU7Y6",,,,2020-07-15 00:00:00,F;EHSRO8," ",,EUR,1,50000,0,0,0,,N,
F)EHSH0B,3984.22,0,4000,0,-15.78,N,CG852,REPRC,EUR,A$DPARLG,"NONE    ",U)E9BKCG,F)EHSGO4,LRP,"FROM ",2020-10-09 14:50:40,2020-10-09 15:25:41,MANZANOM,MANZANOS,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,+OEH9ZC4,"NONE    ",+6EHA0BC,,,,2020-07-13 00:00:00,F)EHSH0B," ",,EUR,1,3984.22,0,0,0,,N,
F)EHSH0H,39.45,0,0,0,39.45,Y,CG852,REPRC,EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,F)EHSGO4,LRP,"FROM ",2020-10-09 14:50:40,2020-10-09 15:25:41,MANZANOM,MANZANOS,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,+OEH9ZC4,"NONE    ",,,"I       ",,2020-07-13 00:00:00,F)EHSH0H," ",,EUR,1,39.45,0,0,0,,N,
F)EHSH0F,10000,0,10000,0,0,Y,CG852,REPRC,EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,F)EHSGO4,LRP,"TO   ",2020-10-09 14:50:40,2020-10-09 15:25:41,MANZANOM,MANZANOS,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,+OEH9ZC4,"NONE    ",,,"P       ",,2020-07-13 00:00:00,F)EHSH0F," ",,EUR,1,10000,0,0,0,,N,
9?EHU2R7,30,0,30,0,0,Y,CG852,"LNDR ",EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,FFEHSALW,OTR,"TO   ",2020-10-10 13:28:00,2020-10-10 13:47:50,"B116594 ","B116594 ","     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,3.EFFDYP,3.EFFDZL,,,,,,9?EHU2R7," ",,EUR,1,30,0,0,0,,N,
9?EHU2RY,30,0,30,0,0,Y,CG852,"LNDR ",EUR,ZHEF7YY1,ZXEF80SO,9ZEF82FE,FFEHSALW,OTR,"TO   ",2020-10-10 13:47:50,2020-10-10 13:47:50,"B116594 ","B116594 ","     ",N,N,0,"PEND ",,"                                  ",,,,,"NONE ",,3.EFFDYP,3.EFFDZL,,,,,,9?EHU2RY," ",,EUR,1,30,0,0,0,,N,
TREHY7WK,1000000,0,1000000,0,0,Y,CG852,"LNDR ",AUD,SIEESUTN,"NONE    ",S#EESVPO,TREHY7RS,OTR,"TO   ",2020-10-12 15:46:40,2020-10-12 15:46:40,LIQUSR03,LIQUSR03,"     ",N,N,0,"PEND ",,,,,,,"NONE ",,.XEHY4LC,.XEHY4PA,,,,,,TREHY7WK," ",,AUD,1,1000000,0,0,0,,,
TREHY7WI,400000,0,400000,0,0,N,CG852,"LNDR ",AUD,(KE4Q19S,"NONE    ",(KE4Q1RL,TREHY7RS,OTR,"FROM ",2020-10-12 15:46:40,2020-10-12 15:46:40,LIQUSR03,LIQUSR03,"     ",N,N,0,"PEND ",,,,,,,"NONE ",,.XEHY4LC,.XEHY4PA,,,,,,TREHY7WI," ",,AUD,1,400000,0,0,0,,,
JIEHZQUI,5001.13,0,5000,0,1.13,Y,CG852,PAPER,GBP,)?EF8978,?EEHN5J7,)0EF8ARV,JIEHZQSE,PCP,"FROM ",2020-10-13 08:59:47,2020-10-13 09:17:10,LIQUSR05,LIQUSR05,"     ",N,N,0,"DOIT ",,,,,,,"NONE ",,IREFMCO3,"NONE    ",,,,,2021-03-01 00:00:00,JIEHZQUI," ",,GBP,1,5001.13,0,0,0,,N,
JIEHZQUK,2500.56,0,2500,0,0.56,N,CG852,PAPER,GBP,A$DPARLG,?EEHN6A0,U)E9BKCG,JIEHZQSE,PCP,"TO   ",2020-10-13 08:59:47,2020-10-13 09:17:10,LIQUSR05,LIQUSR05,"     ",N,N,0,"DOIT ",,,,,,,"NONE ",,IREFMCO3,"NONE    ",2NEFMSZC,,,,2021-03-01 00:00:00,JIEHZQUK," ",,GBP,1,2500.56,0,0,0,,N,
@MEHZTRC,100000000,0,100000000,0,0,Y,CG852,"LNDR ",GBP,ZHEF7YY1,"NONE    ",9ZEF82FE,@MEHZTP6,OTR,"TO   ",2020-10-13 13:15:01,2020-10-13 13:35:57,JAQUITAN,JANICEA1,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,9ZEF82FK,@9EHZSR7,,,,,2021-03-01 00:00:00,@MEHZTRC," ",,GBP,1,100000000,0,0,0,,N,
JIEHZTAW,6000,0,6000,0,0,Y,CG852,PAPER,EUR,5QEF3VVU,"NONE    ",V8EF470J,JIEHZT2P,PCP,"FROM ",2020-10-13 11:01:46,2020-10-13 11:09:17,LIQUSR05,LIQUSR05,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,V8EF4706,"NONE    ",,,,,2021-03-01 00:00:00,JIEHZTAW," ",,EUR,1,6000,0,0,0,,N,
@$EHZUYH,100000000,0,100000000,0,0,Y,CG852,"LNDR ",GBP,ZHEF7YY1,B3EGLYTT,9ZEF82FE,@MEHZTP6,OTR,"TO   ",2020-10-13 13:35:57,2020-10-13 13:35:57,JANICEA1,JANICEA1,"     ",N,N,0,"PEND ",,"                                  ",,,,,"NONE ",,9ZEF82FK,@9EHZSR7,,,,,,@$EHZUYH," ",,GBP,1,100000000,0,0,0,,N,
C8EI04IM,500,0,0,500,0,Y,CG852,ADFPY,AUD,5QEF3VVU,"NONE    ",V8EF470J,C8EI04HY,ACP,"FROM ",2020-10-13 14:59:25,2020-10-13 15:02:44,LIQUSR05,LIQUSR05,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,@EEI01UV,"NONE    ",,,,,2021-03-01 00:00:00,C8EI04IM," ",,AUD,1,500,0,0,0,,N,
C(EHZYBQ,764876.71,0,0,764876.71,0,Y,CG852,FEEPY,GBP,ZHEF7YY1,"NONE    ",9ZEF82FE,C(EHZYAT,ACP,"FROM ",2020-10-13 15:14:03,2020-10-13 15:17:07,JAQUITAN,JANICEA1,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,9ZEF82FK,GREGNHU7,,,,,2021-03-01 00:00:00,C(EHZYBQ," ",,GBP,1,764876.71,0,0,0,,N,
C@EHZYT7,764876.71,0,0,764876.71,0,Y,CG852,FEEPY,GBP,ZHEF7YY1,"NONE    ",9ZEF82FE,C@EHZYSC,ACP,"TO   ",2020-10-13 15:21:39,2020-10-13 15:25:40,JANICEA1,JAQUITAN,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,9ZEF82FK,GREGNHU7,,,,,2021-03-01 00:00:00,C@EHZYT7," ",,GBP,1,764876.71,0,0,0,,N,
C;EHZZL7,764876.71,0,0,764876.71,0,Y,CG852,FEEPY,GBP,ZHEF7YY1,B3EGLYTT,9ZEF82FE,C@EHZYSC,ACP,"TO   ",2020-10-13 15:25:40,2020-10-13 15:25:40,JAQUITAN,JAQUITAN,"     ",N,N,0,"PEND ",,"                                  ",,,,,"NONE ",,9ZEF82FK,GREGNHU7,,,,,,C;EHZZL7," ",,GBP,1,764876.71,0,0,0,,N,
CDEI0156,100821.92,0,0,100821.92,0,Y,CG852,FEEPY,GBP,ZHEF7YY1,"NONE    ",9ZEF82FE,CDEI0149,ACP,"FROM ",2020-10-13 16:18:09,2020-10-13 16:20:51,JAQUITAN,JANICEA1,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,9ZEF82FK,C6EHZZZO,,,,,2021-03-01 00:00:00,CDEI0156," ",,GBP,1,100821.92,0,0,0,,N,
;1EI07TB,12695,0,12695,0,0,N,CG852,"LNDR ",EUR,Y@EFF0L8,"NONE    ",Y@EFF16S,;1EI07PN,OTR,"FROM ",2020-10-13 19:04:35,2020-10-13 19:19:17,CMARTILL,RPTMGR01,"     ",N,N,0,RLSED,,"                                  ",,,,,"IMT  ",,"#!EFTROA","#!EFTRT9","#!EFU7Y6",,,,2021-03-01 00:00:00,;1EI07TB," ",,EUR,1,12695,0,0,0,,N,
;1EI07T9,25390,0,25390,0,0,Y,CG852,"LNDR ",EUR,SIEESUTN,;1EI07TF,S#EESVPO,;1EI07PN,OTR,"TO   ",2020-10-13 19:04:35,2020-10-13 19:05:33,CMARTILL,CMARTILL,"     ",N,N,0,"DOIT ",,,,,,,"NONE ",,"#!EFTROA","#!EFTRT9",,,,,,;1EI07T9," ",,EUR,1,25390,0,0,0,,,
Q=EI3LD4,635.04,0,500,0,135.04,Y,CG852,REPRC,EUR,SIEESUTN,"NONE    ",S#EESVPO,Q=EI3KRB,LRP,"FROM ",2020-10-15 14:43:50,2020-10-16 10:26:40,LIQUSR03,LIQUSR03,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,"#!EFTROA","NONE    ",,,"IP      ",,2021-04-01 00:00:00,Q=EI3LD4," ",,EUR,1,635.04,0,0,0,,N,
;9EI024Z,30,0,30,0,0,Y,CG852,"LNDR ",EUR,ZHEF7YY1,ZXEF80SO,9ZEF82FE,CBEHZYBU,OTR,"TO   ",2020-10-13 19:43:34,2020-10-13 19:43:34,"B116594 ","B116594 ","     ",N,N,0,"PEND ",,"                                  ",,,,,"NONE ",,3.EFFDYP,3.EFFDZL,,,,,,;9EI024Z," ",,EUR,1,30,0,0,0,,N,
Q=EI3LD2,317.52,0,250,0,67.52,N,CG852,REPRC,EUR,Y@EFF0L8,"NONE    ",Y@EFF16S,Q=EI3KRB,LRP,"TO   ",2020-10-15 14:43:50,2020-10-16 10:26:40,LIQUSR03,LIQUSR03,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,"#!EFTROA","NONE    ","#!EFU7Y6",,,,2021-04-01 00:00:00,Q=EI3LD2," ",,EUR,1,317.52,0,0,0,,N,
JIEHZR03,9000.76,0,9000,0,0.76,Y,CG852,PAPER,EUR,5QEF3VVU,"NONE    ",V8EF470J,JIEHZQY4,PCP,"FROM ",2020-10-13 09:24:22,2020-10-13 09:32:22,LIQUSR05,LIQUSR05,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,V8EF4706,"NONE    ",,,,,2021-03-01 00:00:00,JIEHZR03," ",,EUR,1,9000.76,0,0,0,,N,
34EHZNPV,50000000,0,50000000,0,0,Y,CG852,"LNDR ",EUR,ZHEF7YY1,ZXEF80SO,9ZEF82FE,34EHZNMQ,OTR,"TO   ",2020-10-13 10:34:53,2020-10-27 10:08:53,JAQUITAN,LIQUSR05,"     ",N,N,0,"DOIT ",,,,,,,"NONE ",,3ZEFFD20,3ZEFFD2W,,,,,2021-03-01 00:00:00,34EHZNPV," ",,EUR,1,50000000,0,0,0,,N,
(0EHZS8N,200000000,0,200000000,0,0,Y,CG852,"LNDR ",GBP,ZHEF7YY1,"NONE    ",9ZEF82FE,3=EHZP5W,OTR,"TO   ",2020-10-13 12:29:06,2020-10-13 12:36:29,JANICEA1,JANICEA1,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,9ZEF82FK,38EHZOL4,,,,,,(0EHZS8N," ",,GBP,1,200000000,0,0,0,,N,
;UEI05LN,16000,0,16000,0,0,Y,CG852,"LNDR ",USD,SIEESUTN,"NONE    ",S#EESVPO,;UEI04S6,OTR,"TO   ",2020-10-13 18:28:07,2020-10-13 19:51:48,SMANZANO,MANZANOM,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,"#!EFTROA","#!EFTRT9",,,,,2021-03-03 00:00:00,;UEI05LN," ",,USD,1,16000,0,0,0,,N,
;UEI05LP,8000,0,8000,0,0,N,CG852,"LNDR ",USD,Y@EFF0L8,"NONE    ",Y@EFF16S,;UEI04S6,OTR,"FROM ",2020-10-13 18:28:07,2020-10-13 19:51:48,SMANZANO,MANZANOM,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,"#!EFTROA","#!EFTRT9","#!EFU7Y6",,,,2021-03-03 00:00:00,;UEI05LP," ",,USD,1,8000,0,0,0,,N,
$1EI1O1E,600.25,0,600.25,0,0,N,CG852,"LNDR ",EUR,Y@EFF0L8,Y@EFF0VN,Y@EFF16S,$1EI1NXD,OTR,"FROM ",2020-10-14 12:22:40,2020-10-14 12:29:38,SMANZANO,MANZANOM,"     ",N,N,0,"DOIT ",,,,,,,"NONE ",,"#!EFTROA","#!EFTRT9","#!EFU7Y6",,,,2021-03-03 00:00:00,$1EI1O1E," ",,EUR,1,600.25,0,0,0,,N,
$1EI1O1G,1200.5,0,1200.5,0,0,Y,CG852,"LNDR ",EUR,SIEESUTN,SIEESUUM,S#EESVPO,$1EI1NXD,OTR,"TO   ",2020-10-14 12:22:40,2020-10-14 12:29:38,SMANZANO,MANZANOM,"     ",N,N,0,"DOIT ",,"                                  ",,,,,"NONE ",,"#!EFTROA","#!EFTRT9",,,,,2021-03-03 00:00:00,$1EI1O1G," ",,EUR,1,1200.5,0,0,0,,N,
IIEI24R2,110123.45,0,110123.45,0,0,Y,CG852,"LNDR ",EUR,)?EF8978,)?EF897Y,)0EF8ARV,I6EI23N2,OTR,"TO   ",2020-10-14 19:47:05,2020-10-14 19:47:05,MANZANOM,MANZANOM,"     ",N,N,0,"PEND ",,"                                  ",,,,,"NONE ",,YZEFEWH5,YZEFEXAM,,,,,,IIEI24R2," ",,EUR,1,110123.45,0,0,0,,N,
I2EI24XF,400000,0,400000,0,0,Y,CG852,"LNDR ",NOK,FPE4MRNP,D3EI1MZP,FPE4MSO6,I2EI24UQ,OTR,"TO   ",2020-10-14 19:49:47,2020-10-14 19:49:47,JAQUITAN,JAQUITAN,"     ",N,N,0,"DOIT ",,,,,,,"NONE ",,D3EI1MRL,DXEI1OOP,,,,,,I2EI24XF," ",,NOK,1,400000,0,0,0,,N,
DVEI1YZA,1000,0,0,1000,0,Y,CG852,ADFPY,AUD,5QEF3VVU,"NONE    ",V8EF470J,DVEI1YYF,ACP,"FROM ",2020-10-14 14:36:54,2020-10-14 14:38:11,SMANZANO,MANZANOS,"     ",N,N,0,RLSED,,"                                  ",,,,,"IMT  ",,@EEI01UV,"NONE    ",,,,,2021-03-03 00:00:00,DVEI1YZA," ",,AUD,1,1000,0,0,0,,N,
I5EI25SS,400000,0,400000,0,0,Y,CG852,"LNDR ",NOK,FPE4MRNP,"NONE    ",FPE4MSO6,I5EI25Q3,OTR,"TO   ",2020-10-14 19:58:45,2020-10-14 20:03:16,JAQUITAN,JANICEA2,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,D3EI1MRL,DXEI1OOP,,,,,,I5EI25SS," ",,NOK,1,400000,0,0,0,,N,
2PEI26CP,5204580.66,0,5204580.66,0,0,Y,CG852,"LNDR ",USD,FPE4MRNP,$NEI1PH9,FPE4MSO6,2PEI269Q,OTR,"TO   ",2020-10-14 20:13:20,2020-10-14 20:13:20,SMANZANO,SMANZANO,"     ",N,N,0,"DOIT ",,,,,,,"NONE ",,D3EI1MRL,I-EI259A,,,,,,2PEI26CP," ",,USD,1,5204580.66,0,0,0,,N,
QKEI3I2I,400000,0,400000,0,0,Y,CG852,"LNDR ",AUD,U!EG6TSS,"NONE    ",U.EG6VXH,QKEI3HZR,OTR,"TO   ",2020-10-15 12:23:00,2020-10-15 12:31:10,LIQAPCP3,LIQAPCP3,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,:6EI3GEF,:6EI3GFB,,,,,2021-03-10 00:00:00,QKEI3I2I," ",,AUD,1,400000,0,0,0,,N,
Q6EI3N08,80000,0,80000,0,0,Y,CG852,PRINP,AUD,U!EG6TSS,"NONE    ",U.EG6VXH,Q;EI3M9G,OTR,"FROM ",2020-10-15 13:07:45,2020-10-15 13:07:45,LIQUSR03,LIQUSR03,"     ",N,N,0,"PEND ",,"                                  ",,,,,"NONE ",,:6EI3GEF,:6EI3GI8,,,,,,Q6EI3N08," ",,AUD,1,80000,0,0,0,,N,
*FEI55G7,317.52,0,250,0,67.52,N,CG852,REPRC,EUR,Y@EFF0L8,Y@EFF0LT,Y@EFF16S,Q=EI3KRB,LRP,"TO   ",2020-10-16 10:26:40,2020-10-16 10:26:40,LIQUSR03,LIQUSR03,"     ",N,N,0,"PEND ",,"                                  ",,,,,"NONE ",,"#!EFTROA","NONE    ","#!EFU7Y6",,,,,*FEI55G7," ",,EUR,1,317.52,0,0,0,,N,
*FEI55G3,635.04,0,500,0,135.04,Y,CG852,REPRC,EUR,SIEESUTN,SIEESUUM,S#EESVPO,Q=EI3KRB,LRP,"FROM ",2020-10-16 10:26:40,2020-10-16 10:26:40,LIQUSR03,LIQUSR03,"     ",N,N,0,"PEND ",,"                                  ",,,,,"NONE ",,"#!EFTROA","NONE    ",,,"IP      ",,,*FEI55G3," ",,EUR,1,635.04,0,0,0,,N,
:PEII6UH,10,0,10,0,0,Y,CG852,"LNDR ",EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,:PEII6RP,OTR,"TO   ",2020-10-23 13:24:33,2020-10-23 14:52:12,"A116594 ","C116594 ","     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,3.EFFDYP,3.EFFDZL,,,,,2021-03-08 00:00:00,:PEII6UH," ",,EUR,1,10,0,0,0,,N,
B:EIIKMN,1546.6,0,0,1546.6,0,Y,CG852,FEEPY,USD,FPE4MRNP,"NONE    ",FPE4MSO6,B:EIIKKA,ACP,"FROM ",2020-10-23 17:00:43,2020-10-23 17:02:40,SMANZANO,MANZANOS,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,D3EI1MRL,IKEI224J,,,,,2021-03-08 00:00:00,B:EIIKMN," ",,USD,1,1546.6,0,0,0,,N,
:7EIILGO,1546.6,0,0,1546.6,0,Y,CG852,FEEPY,USD,FPE4MRNP,"NONE    ",FPE4MSO6,:7EIILG5,ACP,"TO   ",2020-10-23 17:16:50,2020-10-23 17:18:23,SMANZANO,MANZANOS,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,D3EI1MRL,IKEI224J,,,,,2021-03-08 00:00:00,:7EIILGO," ",,USD,1,1546.6,0,0,0,,N,
