"PRE_PID_PRODUCT_ID","PRE_CDE_PROD_TYPE","PRE_CDE_EVENT_TYPE","PRE_TSP_REC_CREATE","PRE_TSP_REC_UPDATE","PRE_UID_REC_CREATE","PRE_UID_REC_UPDATE","PRE_DTE_EFFECTIVE","PRE_RID_PROD_EVENT","PRE_TXT_AMEND_NUM","PRE_RID_OLD_PRD_EV","PRE_CDE_OWNER_TYPE","PRE_RID_OWNER","PRE_DTE_PREVIOUS","PRE_TXT_USER_DATA","PRE_TXT_EVENT_CMT","PRE_CDE_BRANCH"
"Y5EFF559","FAC  ","MCFRD","2020-09-21 09:53:56","2020-09-21 09:53:56","LIQAPCP3","LIQAPCP3","2020-06-26 00:00:00","OTEGURV6","","","MAT  ","FIEGPJUN","","","Outgoing Manual Cashflow for 700.00 CZK Released. Description: INT_FAC_DONE_TC009","CG852"
"Y5EFF559","FAC  ","MCFRD","2020-09-21 09:54:09","2020-09-21 09:54:09","LIQAPCP3","LIQAPCP3","2020-06-26 00:00:00","OTEGURX9","","","MAT  ","FIEGPJWE","","","Outgoing Manual Cashflow for 800.00 DKK Released. Description: INT_FAC_DONE_TC010","CG852"
"Y5EFF559","FAC  ","MCFRD","2020-09-21 09:54:20","2020-09-21 09:54:20","LIQAPCP3","LIQAPCP3","2020-06-26 00:00:00","OTEGURZC","","","MAT  ","FIEGPJY5","","","Outgoing Manual Cashflow for 900.00 HKD Released. Description: INT_FAC_DONE_TC011","CG852"
"Y5EFF559","FAC  ","MCFRD","2020-09-21 09:54:40","2020-09-21 09:54:40","LIQAPCP3","LIQAPCP3","2020-06-26 00:00:00","OTEGUS1F","","","MAT  ","FIEGPJZW","","","Outgoing Manual Cashflow for 1,000.00 IDR Released. Description: INT_FAC_DONE_TC012","CG852"
"Y5EFF559","FAC  ","MCFRD","2020-09-21 09:54:50","2020-09-21 09:54:50","LIQAPCP3","LIQAPCP3","2020-06-29 00:00:00","OTEGUS3I","","","MAT  ","FIEGPMPM","","","Outgoing Manual Cashflow for 1,100 JPY Released. Description: INT_FAC_DONE_TC013","CG852"
"Y5EFF559","FAC  ","MCFRD","2020-09-21 09:54:59","2020-09-21 09:54:59","LIQAPCP3","LIQAPCP3","2020-06-29 00:00:00","OTEGUS5L","","","MAT  ","FIEGPMTL","","","Outgoing Manual Cashflow for 1,300.00 MXN Released. Description: INT_FAC_DONE_TC014","CG852"
"Y5EFF559","FAC  ","MCFRD","2020-09-21 09:55:18","2020-09-21 09:55:18","LIQAPCP3","LIQAPCP3","2020-06-29 00:00:00","OTEGUS7O","","","MAT  ","FIEGPMW3","","","Outgoing Manual Cashflow for 1,400.00 NZD Released. Description: INT_FAC_DONE_TC015","CG852"
"Y5EFF559","FAC  ","MCFRD","2020-09-21 09:55:31","2020-09-21 09:55:31","LIQAPCP3","LIQAPCP3","2020-06-29 00:00:00","OTEGUS9R","","","MAT  ","FIEGPMYE","","","Outgoing Manual Cashflow for 1,500.00 SEK Released. Description: INT_FAC_DONE_TC016","CG852"
"Y5EFF559","FAC  ","MCFRD","2020-09-21 09:55:42","2020-09-21 09:55:42","LIQAPCP3","LIQAPCP3","2020-06-29 00:00:00","OTEGUSBU","","","MAT  ","FIEGPN0T","","","Outgoing Manual Cashflow for 1,400.00 SGD Released. Description: INT_FAC_DONE_TC017","CG852"
"Y5EFF559","FAC  ","MCFRD","2020-09-21 09:55:59","2020-09-21 09:55:59","LIQAPCP3","LIQAPCP3","2020-06-29 00:00:00","OTEGUSDT","","","MAT  ","FIEGPN3M","","","Outgoing Manual Cashflow for 1,600.00 THB Released. Description: INT_FAC_DONE_TC018","CG852"
"Y5EFF559","FAC  ","MCFRD","2020-09-21 09:56:10","2020-09-21 09:56:10","LIQAPCP3","LIQAPCP3","2020-06-29 00:00:00","OTEGUSFS","","","MAT  ","FIEGPN67","","","Outgoing Manual Cashflow for 1,700.00 ZAR Released. Description: INT_FAC_DONE_TC019","CG852"
"Y5EFF559","FAC  ","RECLS","2020-08-25 16:27:00","2020-08-25 16:27:00","LIQUSR03","LIQUSR03","2020-05-27 00:00:00","C2EFHAXU","","","DPRCL","","","","Automatic discount P/L reclass due to release of Euro LIBOR Option Initial Drawdown (60000459).","CG852"
"YZEFEWH5","DEA  ","AMND ","2020-09-17 13:17:38","2020-09-17 13:17:38","MANZANOS","MANZANOS","2020-06-25 00:00:00","0REGNQJ1","1    ","","DAM  ","0JEGNQ0E","","","Adding USD facility","CG852"
"YZEFEWH5","DEA  ","APRVD","2020-08-24 13:33:58","2020-08-24 13:33:58","MANZANOS","MANZANOS","2020-05-27 00:00:00","J6EFF6UX","","","","","","","Approval completed.  Approver: APPROVER1, SHINE. Job Function: Deal Administration Manager; Ranking: 10. Location: Amsterdam, Netherlands.","CG852"
"YZEFEWH5","DEA  ","CLDT ","2020-08-24 13:48:07","2020-08-24 13:48:07","MANZANOS","MANZANOS","2020-05-27 00:00:00","J6EFF7ML","","","","","","","","CG852"
"YZEFEWH5","DEA  ","CMI  ","2020-09-17 13:17:38","2020-09-17 13:17:38","MANZANOS","MANZANOS","2020-06-25 00:00:00","0REGNQJ6","1    ","","FTR  ","0JEGNQ0R","","","Unscheduled increase of 100,000,000.00, under amendment number 1 for facility named AMS_FACILITY_USD.","CG852"
"YZEFEWH5","DEA  ","CRTE ","2020-08-24 08:48:53","2020-08-24 08:48:53","SMANZANO","SMANZANO","2020-05-27 00:00:00","YZEFEWHA","","","","","","","Host Bank Deal.","CG852"
"YZEFEWH5","DEA  ","PCTRL","2020-09-16 11:58:47","2020-09-16 11:58:47","MANZANOS","MANZANOS","2020-06-24 00:00:00","-2EGLO2Z","","","PCP  ","-MEGLNDF","","","Paper Clip for AMS_DEAL3 of 120,197.26 has been applied.","CG852"
"YZEFEWH5","DEA  ","PCTRL","2020-09-17 16:56:35","2020-09-17 16:56:35","MANZANOS","MANZANOS","2020-06-26 00:00:00","A3EGNWQT","","","PCP  ","+:EGNVVN","","","Paper Clip for AMS_DEAL3 of 10,047.78 has been applied.","CG852"
"YZEFEWH5","DEA  ","PCTRL","2020-09-22 12:32:38","2020-09-22 12:32:38","MANZANOS","MANZANOS","2020-07-03 00:00:00","CBEGWTI8","","","PCP  ","C9EGWSNG","","","Paper Clip for AMS_DEAL3 of 10,256.60 has been applied.","CG852"
"YZEFEWH5","DEA  ","PSPDU","2020-08-24 13:45:30","2020-08-24 13:45:30","MANZANOS","MANZANOS","2020-05-27 00:00:00","J6EFF79G","","","","","","","Autoapply Penalty Spread when Past Due Updated to False beginning 27-May-2020","CG852"
"YZEFEWH5","DEA  ","RENME","2020-08-24 17:12:28","2020-08-24 17:12:28","SMANZANO","SMANZANO","2020-05-27 00:00:00","(4EFFGWS","","","","","","","Name changed from AMS_DEAL to AMS_DEAL3 Alias changed from AMS_DEAL to AMS_DEAL3","CG852"
"YZEFEWH5","DEA  ","RENME","2020-08-24 17:12:28","2020-08-24 17:12:28","SMANZANO","SMANZANO","2020-05-27 00:00:00","(4EFFGYA","","","","","","","Name changed from AMS_DEAL to AMS_DEAL3 Alias changed from AMS_DEAL to AMS_DEAL3","CG852"
"YZEFEWH5","DEA  ","RENME","2020-08-24 17:12:28","2020-08-24 17:12:28","SMANZANO","SMANZANO","2020-05-27 00:00:00","(4EFFGYE","","","","","","","Name changed from AMS_DEAL to AMS_DEAL3 Alias changed from AMS_DEAL to AMS_DEAL3","CG852"
"YZEFEWH5","DEA  ","RENME","2020-08-24 17:12:28","2020-08-24 17:12:28","SMANZANO","SMANZANO","2020-05-27 00:00:00","(4EFFGYO","","","","","","","Name changed from AMS_DEAL to AMS_DEAL3 Alias changed from AMS_DEAL to AMS_DEAL3","CG852"
"YZEFEWH5","DEA  ","RENME","2020-08-24 17:12:28","2020-08-24 17:12:28","SMANZANO","SMANZANO","2020-05-27 00:00:00","(4EFFGZ2","","","","","","","Name changed from AMS_DEAL to AMS_DEAL3 Alias changed from AMS_DEAL to AMS_DEAL3","CG852"
"YZEFEWH5","DEA  ","REVUF","2020-09-04 14:28:24","2020-09-04 14:28:24","SMANZANO","SMANZANO","2020-05-29 00:00:00","0IEFZMO9","","","PTR  ","G+EFZEM3","","","","CG852"
"YZEFEWH5","DEA  ","REVUF","2020-09-17 18:26:27","2020-09-17 18:26:27","MANZANOS","MANZANOS","2020-06-25 00:00:00","!*EGO3QH","","","PTR  ","!0EGO2F8","","","","CG852"
"YZEFEWH5","DEA  ","RPCTR","2020-09-18 16:21:11","2020-09-18 16:21:11","MANZANOS","MANZANOS","2020-06-26 00:00:00",")6EGPT3X","","","PCP  ","9GEGPS8T","","","Reverse Paper Clip for AMS_DEAL3 of 10,047.78 has been applied.","CG852"
"YZEFEWH5","DEA  ","RPCTR","2020-09-22 12:44:24","2020-09-22 12:44:24","MANZANOM","MANZANOM","2020-07-03 00:00:00","CQEGWUFA","","","PCP  ","CBEGWTIL","","","Reverse Paper Clip for AMS_DEAL3 of 10,256.60 has been applied.","CG852"
"YZEFEWH5","DEA  ","STA  ","2020-08-24 11:52:42","2020-08-24 11:52:42","SMANZANO","SMANZANO","2020-05-27 00:00:00","YZEFF262","","","","","","","Warnings occurred during validation: N","CG852"
"YZEFEWH5","DEA  ","UFFP1","2020-09-03 18:24:16","2020-09-03 18:24:16","MANZANOS","MANZANOS","2020-05-29 00:00:00","L#EFY3DA","","","PTR  ","LSEFY2UX","","","","CG852"
"YZEFEWH5","DEA  ","UFFP1","2020-09-03 18:45:51","2020-09-03 18:45:51","MANZANOS","MANZANOS","2020-05-29 00:00:00","L5EFY483","","","PTR  ","LQEFY3RJ","","","","CG852"
"YZEFEWH5","DEA  ","UFFP1","2020-09-17 13:35:30","2020-09-17 13:35:30","MANZANOS","MANZANOS","2020-06-25 00:00:00","+6EGNT58","","","PTR  ","0DEGNSPV","","","","CG852"
"YZEFEWH5","DEA  ","UPRC ","2020-09-03 16:32:48","2020-09-03 16:32:48","MANZANOS","MANZANOS","2020-05-29 00:00:00","L(EFXZBA","","","","","","","Upfront Fee - Establishment/Extension Fee: added","CG852"
"YZEFEWH5","DEA  ","UPRC ","2020-09-03 16:34:57","2020-09-03 16:34:57","MANZANOS","MANZANOS","2020-05-29 00:00:00","L(EFXZBP","","","","","","","Upfront Fee - Establishment/Extension Fee ( Alias = UFF000000000034 ): deleted","CG852"
"YZEFEWH5","DEA  ","UPRC ","2020-09-03 16:37:10","2020-09-03 16:37:10","MANZANOS","MANZANOS","2020-05-29 00:00:00","L(EFXZC2","","","","","","","Upfront Fee - Establishment/Extension Fee: added","CG852"
"YZEFEWH5","DEA  ","URDEA","2020-08-24 12:25:34","2020-08-24 12:25:34","SMANZANO","SMANZANO","2020-05-27 00:00:00","J@EFF3OU","","","","","","","","CG852"
"YZEFEXAM","FAC  ","CRTE ","2020-08-24 10:07:07","2020-08-24 10:07:07","SMANZANO","SMANZANO","2020-05-27 00:00:00","YZEFEXAP","","","","","","","","CG852"
"YZEFEXAM","FAC  ","FCTRD","2020-09-14 09:18:09","2020-09-14 09:18:09","APPROVER","APPROVER","2020-06-22 00:00:00",";*EGHULJ","","","FCTRN","3?EGFNGS","","","Facility Change Transaction for AMS_FACILITY released.","CG852"
"YZEFEXAM","FAC  ","FCTRD","2020-09-17 09:01:53","2020-09-17 09:01:53","MANZANOS","MANZANOS","2020-06-25 00:00:00","LQEGNE17","","","FCTRN","L#EGNDID","","","Facility Change Transaction for AMS_FACILITY released.","CG852"
"YZEFEXAM","FAC  ","FCTRD","2020-09-25 16:43:25","2020-09-25 16:43:25","MANZANOS","MANZANOS","2020-07-07 00:00:00","2(EH2PT0","","","FCTRN","X2EH2OIE","","","Facility Change Transaction for AMS_FACILITY released.","CG852"
"YZEFEXAM","FAC  ","FCTRD","2020-09-25 16:51:20","2020-09-25 16:51:20","MANZANOS","MANZANOS","2020-07-07 00:00:00","-FEH2QWF","","","FCTRN","-KEH2QGM","","","Facility Change Transaction for AMS_FACILITY released.","CG852"
"YZEFEXAM","FAC  ","FCTRD","2020-09-28 11:35:19","2020-09-28 11:35:19","LIQSVR05","LIQSVR05","2020-07-07 00:00:00","QPEH817M","","","FCTRN",":SEH80EE","","","Facility Change Transaction for AMS_FACILITY released.","CG852"
"YZEFEXAM","FAC  ","FDDCH","2020-08-25 11:33:14","2020-08-25 11:33:14","MANZANOM","MANZANOM","2020-05-27 00:00:00","@UEFGX9F","","","","","","","First loan drawdown date changed to 27-May-2020.","CG852"
"YZEFEXAM","FAC  ","IPRC ","2020-09-17 09:11:07","2020-09-17 09:11:07","MANZANOS","MANZANOS","2020-06-25 00:00:00","LLEGNEV4","","","","","","","Pricing Changed by Pricing Change Transaction Number 1","CG852"
"YZEFEXAM","FAC  ","IPRC ","2020-09-17 10:58:55","2020-09-17 10:58:55","MANZANOS","MANZANOS","2020-06-25 00:00:00","G)EGNI74","","","","","","","Pricing Changed by Pricing Change Transaction Number 1","CG852"
"YZEFEXAM","FAC  ","IPRC ","2020-09-25 16:43:42","2020-09-25 16:43:42","MANZANOS","MANZANOS","2020-07-07 00:00:00","2(EH2PWP","","","","","","","Pricing Changed by Pricing Change Transaction Number 1","CG852"
"YZEFEXAM","FAC  ","OPRC ","2020-09-25 16:43:42","2020-09-25 16:43:42","MANZANOS","MANZANOS","2020-07-07 00:00:00","2(EH2PWN","","","","","","","Pricing Changed by Pricing Change Transaction Number 1","CG852"
"YZEFEXAM","FAC  ","PRCHR","2020-09-17 09:11:07","2020-09-17 09:11:07","MANZANOS","MANZANOS","2020-06-25 00:00:00","LLEGNEV8","","","FPRCH","L5EGNEDP","","","Pricing Change Transaction Number 1 released. Drill down to see details","CG852"
"YZEFEXAM","FAC  ","PRCHR","2020-09-17 10:58:55","2020-09-17 10:58:55","MANZANOS","MANZANOS","2020-06-25 00:00:00","G)EGNI78","","","FPRCH","VOEGNH95","","","Pricing Change Transaction Number 1 released. Drill down to see details","CG852"
"YZEFEXAM","FAC  ","PRCHR","2020-09-25 16:43:42","2020-09-25 16:43:42","MANZANOS","MANZANOS","2020-07-07 00:00:00","2(EH2PWT","","","FPRCH","2)EH2PBM","","","Pricing Change Transaction Number 1 released. Drill down to see details","CG852"
"YZEFEXAM","FAC  ","RECLS","2020-08-25 11:33:14","2020-08-25 11:33:14","MANZANOM","MANZANOM","2020-05-27 00:00:00","@UEFGX9G","","","DPRCL","","","","Automatic discount P/L reclass due to release of Euro LIBOR Option Initial Drawdown (60000478).","CG852"
"YZEFEXAM","FAC  ","TGDTE","2020-08-24 13:48:07","2020-08-24 13:48:07","MANZANOS","MANZANOS","2020-05-27 00:00:00","J6EFF7IQ","","","","","","","Delayed trigger date modified (27-May-2020)","CG852"
"ZUEJHS93","DEA  ","APRVD","2020-11-12 07:29:24","2020-11-12 07:29:24","BRIANMOK","BRIANMOK","2021-10-18 00:00:00","TMEJJ5HM","","","","","","","Approval completed.  Approver: MOK, BRIAN. Job Function: Deal Administration Manager; Ranking: 10. Location: .","CB141"
"ZUEJHS93","DEA  ","BRPA ","2020-11-11 14:10:08","2020-11-11 14:10:08","FOULISTR","FOULISTR","2021-10-18 00:00:00","ZUEJHS9Q","","","","","","","Branch Changed from Commonwealth Bank of Australia - DBU to Commonwealth Bank of Australia - London. Processing Area Changed from Non-Agency Australia to London.","CB141"
"ZUEJHS93","DEA  ","CLDT ","2020-11-12 07:30:47","2020-11-12 07:30:47","BRIANMOK","BRIANMOK","2021-10-18 00:00:00","TMEJJ5IX","","","","","","","","CB141"
"ZUEJHS93","DEA  ","CRTE ","2020-11-11 14:07:12","2020-11-11 14:07:12","FOULISTR","FOULISTR","2021-10-26 00:00:00","ZUEJHS98","","","","","","","Host Bank Deal.","CB141"
"ZUEJHS93","DEA  ","PSPDU","2020-11-12 07:30:24","2020-11-12 07:30:24","BRIANMOK","BRIANMOK","2021-10-27 00:00:00","TMEJJ5I1","","","","","","","Autoapply Penalty Spread when Past Due Updated to False beginning 27-Oct-2021","CB141"
"ZUEJHS93","DEA  ","STA  ","2020-11-12 07:26:46","2020-11-12 07:26:46","FOULISTR","FOULISTR","2021-10-27 00:00:00","TWEJJ723","","","","","","","Warnings occurred during validation: N","CB141"
"ZUEJHS93","DEA  ","URDEA","2020-11-11 14:07:33","2020-11-11 14:07:33","FOULISTR","FOULISTR","2021-10-26 00:00:00","ZUEJHS9E","","","","","","","","CB141"
"ZUEJHSA1","FAC  ","CRTE ","2020-11-11 14:13:40","2020-11-11 14:13:40","FOULISTR","FOULISTR","2021-10-18 00:00:00","ZUEJHSA2","","","","","","","","CB141"
