"SCI_RID_ITEM","SCI_AMT_ITEM","SCI_DTE_EFFECTIVE","SCI_RID_SCHEDULE","SCI_IND_UNSCHEDULE","SCI_TSP_REC_CREATE","SCI_TSP_REC_UPDATE","SCI_UID_REC_CREATE","SCI_UID_REC_UPDATE","SCI_PCT_ORIG_BAL","SCI_DTE_TARGET","SCI_AMT_INTEREST","SCI_AMT_INT_PAID","SCI_AMT_PRIN_PAID","SCI_DTE_ACCR_EFFEC","SCI_AMT_BILL_FACE","SCI_AMT_DISCOUNT","SCI_AMT_NETYLD_INT","SCI_AMT_PROCEEDS","SCI_AMT_SVFEE","SCI_CDE_CON_BIL_OP","SCI_CDE_F_BAL_TYPE","SCI_DTE_ACT_DUE","SCI_DTE_LNK_ASSET","SCI_DTE_LNK_DONE","SCI_IND_DEFICIENT","SCI_IND_LAST_DAY","SCI_NUM_GRACE_DAYS","SCI_NUM_INTR_DAYS","SCI_PCT_FAC_SC_ITM","SCI_RID_CTR_ITEM","SCI_CDE_OBJ_DB_ST","SCI_TSP_PRN_UPDATE","SCI_CDE_BRANCH"
"YREGOUMO","-3149.61","2022-06-21 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-06-16 00:00:00","","0","0","2022-06-21 00:00:00","","","0","","0","NONE ","","2022-06-21 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGOW0W","-3149.61","2022-06-23 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-06-20 00:00:00","","0","0","2022-06-23 00:00:00","","","0","","0","NONE ","","2022-06-23 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGOXF4","-3149.61","2022-06-27 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-06-22 00:00:00","","0","0","2022-06-27 00:00:00","","","0","","0","NONE ","","2022-06-25 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGOYTC","-3149.61","2022-06-29 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-06-24 00:00:00","","0","0","2022-06-29 00:00:00","","","0","","0","NONE ","","2022-06-29 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGP07K","-3149.61","2022-07-01 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-06-28 00:00:00","","0","0","2022-07-01 00:00:00","","","0","","0","NONE ","","2022-07-01 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGP1LS","-3149.61","2022-07-04 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-06-29 00:00:00","","0","0","2022-07-04 00:00:00","","","0","","0","NONE ","","2022-07-03 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGP300","-3149.61","2022-07-05 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-06-30 00:00:00","","0","0","2022-07-05 00:00:00","","","0","","0","NONE ","","2022-07-05 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGP4E8","-3149.61","2022-07-07 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-07-04 00:00:00","","0","0","2022-07-07 00:00:00","","","0","","0","NONE ","","2022-07-07 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGP5SG","-3149.61","2022-07-11 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-07-06 00:00:00","","0","0","2022-07-11 00:00:00","","","0","","0","NONE ","","2022-07-09 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGP76O","-3149.61","2022-07-13 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-07-08 00:00:00","","0","0","2022-07-13 00:00:00","","","0","","0","NONE ","","2022-07-13 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGP8KW","-3149.61","2022-07-15 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-07-12 00:00:00","","0","0","2022-07-15 00:00:00","","","0","","0","NONE ","","2022-07-15 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGP9Z4","-3149.61","2022-07-18 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-07-13 00:00:00","","0","0","2022-07-18 00:00:00","","","0","","0","NONE ","","2022-07-17 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGPBDC","-3149.61","2022-07-19 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-07-14 00:00:00","","0","0","2022-07-19 00:00:00","","","0","","0","NONE ","","2022-07-19 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGPCRK","-3149.61","2022-07-21 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-07-18 00:00:00","","0","0","2022-07-21 00:00:00","","","0","","0","NONE ","","2022-07-21 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGPE5S","-3149.61","2022-07-25 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-07-20 00:00:00","","0","0","2022-07-25 00:00:00","","","0","","0","NONE ","","2022-07-23 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGPFK0","-3149.61","2022-07-27 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-07-22 00:00:00","","0","0","2022-07-27 00:00:00","","","0","","0","NONE ","","2022-07-27 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGPGY8","-3149.61","2022-07-29 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-07-26 00:00:00","","0","0","2022-07-29 00:00:00","","","0","","0","NONE ","","2022-07-29 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGPICG","-3149.61","2022-08-02 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-07-28 00:00:00","","0","0","2022-08-02 00:00:00","","","0","","0","NONE ","","2022-08-02 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGPJQO","-3149.61","2022-08-04 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-08-01 00:00:00","","0","0","2022-08-04 00:00:00","","","0","","0","NONE ","","2022-08-04 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGPL4W","-3149.61","2022-08-08 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-08-03 00:00:00","","0","0","2022-08-08 00:00:00","","","0","","0","NONE ","","2022-08-06 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGPMJ4","-3149.61","2022-08-10 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-08-05 00:00:00","","0","0","2022-08-10 00:00:00","","","0","","0","NONE ","","2022-08-10 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGPNXC","-3149.61","2022-08-12 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-08-09 00:00:00","","0","0","2022-08-12 00:00:00","","","0","","0","NONE ","","2022-08-12 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGPPBK","-3149.61","2022-08-15 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-08-10 00:00:00","","0","0","2022-08-15 00:00:00","","","0","","0","NONE ","","2022-08-14 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGPQPS","-3149.61","2022-08-16 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-08-11 00:00:00","","0","0","2022-08-16 00:00:00","","","0","","0","NONE ","","2022-08-16 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGPS40","-3149.61","2022-08-18 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-08-15 00:00:00","","0","0","2022-08-18 00:00:00","","","0","","0","NONE ","","2022-08-18 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGPTI8","-3149.61","2022-08-22 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-08-17 00:00:00","","0","0","2022-08-22 00:00:00","","","0","","0","NONE ","","2022-08-20 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGPUWG","-3149.61","2022-08-24 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-08-19 00:00:00","","0","0","2022-08-24 00:00:00","","","0","","0","NONE ","","2022-08-24 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGPWAO","-3149.61","2022-08-26 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-08-23 00:00:00","","0","0","2022-08-26 00:00:00","","","0","","0","NONE ","","2022-08-26 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGPXOW","-3149.61","2022-08-29 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-08-24 00:00:00","","0","0","2022-08-29 00:00:00","","","0","","0","NONE ","","2022-08-28 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGPZ34","-3149.61","2022-08-30 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-08-25 00:00:00","","0","0","2022-08-30 00:00:00","","","0","","0","NONE ","","2022-08-30 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQ0HC","-3149.61","2022-09-01 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-08-29 00:00:00","","0","0","2022-09-01 00:00:00","","","0","","0","NONE ","","2022-09-01 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQ1VK","-3149.61","2022-09-05 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-08-31 00:00:00","","0","0","2022-09-05 00:00:00","","","0","","0","NONE ","","2022-09-03 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQ39S","-3149.61","2022-09-07 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-09-02 00:00:00","","0","0","2022-09-07 00:00:00","","","0","","0","NONE ","","2022-09-07 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQ4O0","-3149.61","2022-09-09 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-09-06 00:00:00","","0","0","2022-09-09 00:00:00","","","0","","0","NONE ","","2022-09-09 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQ628","-3149.61","2022-09-12 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-09-07 00:00:00","","0","0","2022-09-12 00:00:00","","","0","","0","NONE ","","2022-09-11 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQ7GG","-3149.61","2022-09-13 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-09-08 00:00:00","","0","0","2022-09-13 00:00:00","","","0","","0","NONE ","","2022-09-13 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQ8UO","-3149.61","2022-09-15 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-09-12 00:00:00","","0","0","2022-09-15 00:00:00","","","0","","0","NONE ","","2022-09-15 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQA8W","-3149.61","2022-09-19 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-09-14 00:00:00","","0","0","2022-09-19 00:00:00","","","0","","0","NONE ","","2022-09-17 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQBN4","-3149.61","2022-09-21 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-09-16 00:00:00","","0","0","2022-09-21 00:00:00","","","0","","0","NONE ","","2022-09-21 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQD1C","-3149.61","2022-09-23 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-09-20 00:00:00","","0","0","2022-09-23 00:00:00","","","0","","0","NONE ","","2022-09-23 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQEFK","-3149.61","2022-09-26 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-09-21 00:00:00","","0","0","2022-09-26 00:00:00","","","0","","0","NONE ","","2022-09-25 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQFTS","-3149.61","2022-09-27 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-09-22 00:00:00","","0","0","2022-09-27 00:00:00","","","0","","0","NONE ","","2022-09-27 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQH80","-3149.61","2022-09-29 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-09-26 00:00:00","","0","0","2022-09-29 00:00:00","","","0","","0","NONE ","","2022-09-29 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQIM8","-3149.61","2022-10-03 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-09-28 00:00:00","","0","0","2022-10-03 00:00:00","","","0","","0","NONE ","","2022-10-01 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQK0G","-3149.61","2022-10-05 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-09-30 00:00:00","","0","0","2022-10-05 00:00:00","","","0","","0","NONE ","","2022-10-05 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQLEO","-3149.61","2022-10-07 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-10-04 00:00:00","","0","0","2022-10-07 00:00:00","","","0","","0","NONE ","","2022-10-07 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQMSW","-3149.61","2022-10-10 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-10-05 00:00:00","","0","0","2022-10-10 00:00:00","","","0","","0","NONE ","","2022-10-09 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQO74","-3149.61","2022-10-11 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-10-06 00:00:00","","0","0","2022-10-11 00:00:00","","","0","","0","NONE ","","2022-10-11 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQPLC","-3149.61","2022-10-13 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-10-10 00:00:00","","0","0","2022-10-13 00:00:00","","","0","","0","NONE ","","2022-10-13 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQQZK","-3149.61","2022-10-17 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-10-12 00:00:00","","0","0","2022-10-17 00:00:00","","","0","","0","NONE ","","2022-10-15 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQSDS","-3149.61","2022-10-19 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-10-14 00:00:00","","0","0","2022-10-19 00:00:00","","","0","","0","NONE ","","2022-10-19 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQTS0","-3149.61","2022-10-21 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-10-18 00:00:00","","0","0","2022-10-21 00:00:00","","","0","","0","NONE ","","2022-10-21 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQV68","-3149.61","2022-10-24 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-10-19 00:00:00","","0","0","2022-10-24 00:00:00","","","0","","0","NONE ","","2022-10-23 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQWKG","-3149.61","2022-10-25 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-10-20 00:00:00","","0","0","2022-10-25 00:00:00","","","0","","0","NONE ","","2022-10-25 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQXYO","-3149.61","2022-10-27 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-10-24 00:00:00","","0","0","2022-10-27 00:00:00","","","0","","0","NONE ","","2022-10-27 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGQZCW","-3149.61","2022-10-31 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-10-26 00:00:00","","0","0","2022-10-31 00:00:00","","","0","","0","NONE ","","2022-10-29 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGR0R4","-3149.61","2022-11-02 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-10-28 00:00:00","","0","0","2022-11-02 00:00:00","","","0","","0","NONE ","","2022-11-02 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGR25C","-3149.61","2022-11-04 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-11-01 00:00:00","","0","0","2022-11-04 00:00:00","","","0","","0","NONE ","","2022-11-04 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGR3JK","-3149.61","2022-11-07 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-11-02 00:00:00","","0","0","2022-11-07 00:00:00","","","0","","0","NONE ","","2022-11-06 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGR4XS","-3149.61","2022-11-08 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-11-03 00:00:00","","0","0","2022-11-08 00:00:00","","","0","","0","NONE ","","2022-11-08 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGR6C0","-3149.61","2022-11-10 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-11-07 00:00:00","","0","0","2022-11-10 00:00:00","","","0","","0","NONE ","","2022-11-10 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGR7Q8","-3149.61","2022-11-14 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-11-09 00:00:00","","0","0","2022-11-14 00:00:00","","","0","","0","NONE ","","2022-11-12 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGR94G","-3149.61","2022-11-16 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-11-11 00:00:00","","0","0","2022-11-16 00:00:00","","","0","","0","NONE ","","2022-11-16 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGRAIO","-3149.61","2022-11-18 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-11-15 00:00:00","","0","0","2022-11-18 00:00:00","","","0","","0","NONE ","","2022-11-18 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGRBWW","-3149.61","2022-11-21 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-11-16 00:00:00","","0","0","2022-11-21 00:00:00","","","0","","0","NONE ","","2022-11-20 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGRDB4","-3149.61","2022-11-22 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-11-17 00:00:00","","0","0","2022-11-22 00:00:00","","","0","","0","NONE ","","2022-11-22 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGREPC","-3149.61","2022-11-24 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-11-21 00:00:00","","0","0","2022-11-24 00:00:00","","","0","","0","NONE ","","2022-11-24 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGRG3K","-3149.61","2022-11-28 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-11-23 00:00:00","","0","0","2022-11-28 00:00:00","","","0","","0","NONE ","","2022-11-26 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGRHHS","-3149.61","2022-11-30 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-11-25 00:00:00","","0","0","2022-11-30 00:00:00","","","0","","0","NONE ","","2022-11-30 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGRIW0","-3149.61","2022-12-02 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-11-29 00:00:00","","0","0","2022-12-02 00:00:00","","","0","","0","NONE ","","2022-12-02 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGRKA8","-3149.61","2022-12-05 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-11-30 00:00:00","","0","0","2022-12-05 00:00:00","","","0","","0","NONE ","","2022-12-04 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGRLOG","-3149.61","2022-12-06 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-12-01 00:00:00","","0","0","2022-12-06 00:00:00","","","0","","0","NONE ","","2022-12-06 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGRN2O","-3149.61","2022-12-08 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-12-05 00:00:00","","0","0","2022-12-08 00:00:00","","","0","","0","NONE ","","2022-12-08 00:00:00","","","N","N","","","","","PEND ","","CG852"
