"CUE_CID_CUST_ID","CUE_CDE_EVENT_TYPE","CUE_DTE_EFFECTIVE","CUE_RID_CUST_EVENT","CUE_TSP_REC_CREATE","CUE_TSP_REC_UPDATE","CUE_UID_REC_CREATE","CUE_UID_REC_UPDATE","CUE_TXT_EVENT_CMT","CUE_CDE_BRANCH"
"Y)EHYNO1","RICHN","2021-03-01 00:00:00","YEEHYO98","2020-10-12 22:48:43","2020-10-12 22:48:43","MIGGY_IN","MIGGY_IN","Remittance Instruction IMTUSD1-3114 has been changed",""
"Y)EHYNO1","RICHN","2021-03-01 00:00:00","YEEHYOHC","2020-10-12 22:49:56","2020-10-12 22:49:56","MIGGY_IN","MIGGY_IN","Remittance Instruction RTGSAUD1-3115 has been changed",""
"Y)EHYNO1","RIREL","2021-03-01 00:00:00","Y7EHYP6S","2020-10-12 23:00:29","2020-10-12 23:00:29","MIGGY_MA","MIGGY_MA","Remittance Instruction RTGSAUD1-3115 has been released.",""
"AMDPAOVM","RICHN","2021-03-03 00:00:00","D#EI1WSR","2020-10-14 14:02:54","2020-10-14 14:02:54","MANZANOM","MANZANOM","Remittance Instruction IMT2 has been changed",""
"AMDPAOVM","RICHN","2021-03-03 00:00:00","D#EI1X6T","2020-10-14 14:07:13","2020-10-14 14:07:13","MANZANOM","MANZANOM","Remittance Instruction IMT2 has been changed",""
"AMDPAOVM","RIREL","2021-03-03 00:00:00","DQEI1XVT","2020-10-14 14:09:42","2020-10-14 14:09:42","MANZANOS","MANZANOS","Remittance Instruction IMT2 has been released.",""
"U!EG6TSS","RICHN","2021-03-03 00:00:00","?5EI1UHA","2020-10-14 14:47:01","2020-10-14 14:47:01","LIQUSR03","LIQUSR03","Remittance Instruction IMT1 has been changed",""
"U!EG6TSS","RICHN","2021-03-03 00:00:00","?5EI1UOE","2020-10-14 14:47:07","2020-10-14 14:47:07","LIQUSR03","LIQUSR03","Remittance Instruction IMT1 has been changed",""
"ICEI26C3","CRTE ","2021-03-10 00:00:00","ICEI26C9","2020-10-14 19:45:19","2020-10-14 19:45:19","DANUSR01","DANUSR01","New online customer CUSTSHORT36110 created.",""
"I:EI26KV","CRTE ","2021-03-10 00:00:00","I:EI26L1","2020-10-14 19:53:54","2020-10-14 19:53:54","DANUSR01","DANUSR01","New online customer CUSTSHORT44146 created.",""
"I:EI26KV","NTPCE","2021-03-10 00:00:00","ILEI26TL","2020-10-14 20:10:13","2020-10-14 20:10:13","DANUSR01","DANUSR01","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"I?EI27OR","NTPCE","2021-03-10 00:00:00","2GEI2C8B","2020-10-14 22:27:56","2020-10-14 22:27:56","KIDUENAS","KIDUENAS","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"=HEI2D3K","STCHD","2021-03-10 00:00:00","=HEI2D3O","2020-10-14 22:57:13","2020-10-14 22:57:13","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"=HEI2D3K","CFCOP","2021-03-10 00:00:00","=HEI2D3P","2020-10-14 22:57:13","2020-10-14 22:57:13","LOANIQ01","LOANIQ01","Created From Common Party",""
"I?EI27OR","RIREL","2021-03-10 00:00:00","-@EI2JII","2020-10-15 00:04:03","2020-10-15 00:04:03","KDUENAPP","KDUENAPP","Remittance Instruction DDAAUD1-3550 has been released.",""
"-8EI2IHA","RIREL","2021-03-10 00:00:00","-CEI2JZX","2020-10-15 00:04:18","2020-10-15 00:04:18","MIGGY_MA","MIGGY_MA","Remittance Instruction DDAAUD1-3743 has been released.",""
"0REI4N8E","RIREL","2021-03-24 00:00:00","0HEI4OQJ","2020-10-16 04:49:20","2020-10-16 04:49:20","KDUENAPP","KDUENAPP","Remittance Instruction DDAAUD1-1730 has been released.",""
"0REI4N8E","RIREL","2021-03-24 00:00:00","0HEI4OQP","2020-10-16 04:49:52","2020-10-16 04:49:52","KDUENAPP","KDUENAPP","Remittance Instruction IMTUSD1-1732 has been released.",""
"0REI4N8E","RIREL","2021-03-24 00:00:00","0HEI4OQT","2020-10-16 04:50:21","2020-10-16 04:50:21","KDUENAPP","KDUENAPP","Remittance Instruction RTGSAUD1-1733 has been released.",""
"RVEGMHIE","NTPCE","2021-03-08 00:00:00","*AEI52F0","2020-10-16 08:57:38","2020-10-16 08:57:38","ARFELI01","ARFELI01","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"A-EI5D8F","LOCMP","2021-04-09 00:00:00","!4EI5S0H","2020-10-16 18:15:51","2020-10-16 18:15:51","KIDUENAS","KIDUENAS","Borrower location Melbourne, VIC,Australia completed.",""
"A-EI5D8F","RICHN","2021-04-09 00:00:00","!4EI5S8V","2020-10-16 18:17:57","2020-10-16 18:17:57","KIDUENAS","KIDUENAS","Remittance Instruction IMTUSD1-5946 has been changed",""
"A-EI5D8F","RICHN","2021-04-09 00:00:00","!4EI5SGZ","2020-10-16 18:19:01","2020-10-16 18:19:01","KIDUENAS","KIDUENAS","Remittance Instruction RTGSAUD1-5947 has been changed",""
"A-EI5D8F","RIREL","2021-04-09 00:00:00","!UEI5T61","2020-10-16 18:28:59","2020-10-16 18:28:59","KDUENAPP","KDUENAPP","Remittance Instruction DDAAUD1-5945 has been released.",""
"A-EI5D8F","RIREL","2021-04-09 00:00:00","!UEI5T67","2020-10-16 18:29:35","2020-10-16 18:29:35","KDUENAPP","KDUENAPP","Remittance Instruction IMTUSD1-5946 has been released.",""
"A-EI5D8F","RIREL","2021-04-09 00:00:00","!UEI5T6B","2020-10-16 18:30:10","2020-10-16 18:30:10","KDUENAPP","KDUENAPP","Remittance Instruction RTGSAUD1-5947 has been released.",""
"=HEIAPW5","STCHD","2021-04-19 00:00:00","=HEIAPW9","2020-10-19 11:14:22","2020-10-19 11:14:22","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"=HEIAPW5","CFCOP","2021-04-19 00:00:00","=HEIAPWA","2020-10-19 11:14:22","2020-10-19 11:14:22","LOANIQ01","LOANIQ01","Created From Common Party",""
"=HEIAQWW","STCHD","2021-04-19 00:00:00","=HEIAQX0","2020-10-19 11:36:24","2020-10-19 11:36:24","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"=HEIAQWW","CFCOP","2021-04-19 00:00:00","=HEIAQX1","2020-10-19 11:36:24","2020-10-19 11:36:24","LOANIQ01","LOANIQ01","Created From Common Party",""
"=HEIARKK","STCHD","2021-04-19 00:00:00","=HEIARKO","2020-10-19 11:50:37","2020-10-19 11:50:37","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"=HEIARKK","CFCOP","2021-04-19 00:00:00","=HEIARKP","2020-10-19 11:50:37","2020-10-19 11:50:37","LOANIQ01","LOANIQ01","Created From Common Party",""
"=HEIAPW5","NTPCE","2021-03-08 00:00:00",")WEIASPS","2020-10-19 12:03:32","2020-10-19 12:03:32","ARFELI01","ARFELI01","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"=HEIAPW5","LOCMP","2021-03-08 00:00:00",")WEIASQ3","2020-10-19 12:07:42","2020-10-19 12:07:42","ARFELI01","ARFELI01","Borrower location Nedlands, WA,Australia completed.",""
"=HEIAPW5","RICHN","2021-03-08 00:00:00",")WEIASY4","2020-10-19 12:08:48","2020-10-19 12:08:48","ARFELI01","ARFELI01","Remittance Instruction IMTEUR1-5237 has been changed",""
"J7EID57E","STCHD","2021-04-28 00:00:00","J7EID57I","2020-10-20 18:40:20","2020-10-20 18:40:20","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"J7EID57E","CFCOP","2021-04-28 00:00:00","J7EID57J","2020-10-20 18:40:20","2020-10-20 18:40:20","LOANIQ01","LOANIQ01","Created From Common Party",""
"J7EIDCLC","STCHD","2021-04-28 00:00:00","J7EIDCLG","2020-10-20 21:19:52","2020-10-20 21:19:52","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"J7EIDCLC","CFCOP","2021-04-28 00:00:00","J7EIDCLH","2020-10-20 21:19:52","2020-10-20 21:19:52","LOANIQ01","LOANIQ01","Created From Common Party",""
"MWEIEJAO","RIREL","2021-04-29 00:00:00","MDEIEKTB","2020-10-21 11:41:43","2020-10-21 11:41:43","MIGGY_MA","MIGGY_MA","Remittance Instruction DDAAUD2-2322 has been released.",""
"MWEIEJAO","RIREL","2021-04-29 00:00:00","MDEIEKTL","2020-10-21 11:42:43","2020-10-21 11:42:43","MIGGY_MA","MIGGY_MA","Remittance Instruction RTGSAUD2-2325 has been released.",""
"M-EIELTM","CRTE ","2021-04-29 00:00:00","M-EIELTS","2020-10-21 12:18:38","2020-10-21 12:18:38","INPAMT01","INPAMT01","New online customer CUSTSHORT16129 created.",""
"M*EIEN7I","NTPCE","2021-04-29 00:00:00","WAEIENK2","2020-10-21 13:07:43","2020-10-21 13:07:43","INPAMT01","INPAMT01","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"1.EIEUFN","RICHN","2021-05-04 00:00:00","1TEIEV0W","2020-10-21 15:34:22","2020-10-21 15:34:22","INPAMT01","INPAMT01","Remittance Instruction IMTUSD2-2529 has been changed",""
"1.EIEUFN","RICHN","2021-05-04 00:00:00","1TEIEV90","2020-10-21 15:35:27","2020-10-21 15:35:27","INPAMT01","INPAMT01","Remittance Instruction RTGSAUD2-2530 has been changed",""
"1.EIEUFN","RIREL","2021-05-04 00:00:00","1YEIEVYA","2020-10-21 15:42:36","2020-10-21 15:42:36","MGRAMT01","MGRAMT01","Remittance Instruction DDAAUD2-0506 has been released.",""
"1.EIEUFN","RIREL","2021-05-04 00:00:00","1YEIEVYK","2020-10-21 15:43:26","2020-10-21 15:43:26","MGRAMT01","MGRAMT01","Remittance Instruction RTGSAUD2-2530 has been released.",""
"+2EIPLQY","CRTE ","2021-06-07 00:00:00","+2EIPLR4","2020-10-27 11:15:55","2020-10-27 11:15:55","INPAMT01","INPAMT01","New online customer CUSTSHORT14141 created.",""
"+2EIPLQY","NTPCE","2021-06-07 00:00:00","+-EIPM3H","2020-10-27 11:21:43","2020-10-27 11:21:43","INPAMT01","INPAMT01","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"+2EIPLQY","LOCMP","2021-06-07 00:00:00","+-EIPM3S","2020-10-27 11:26:13","2020-10-27 11:26:13","INPAMT01","INPAMT01","Borrower location Melbourne, VIC,Australia completed.",""
"+2EIPLQY","RICHN","2021-06-07 00:00:00","+-EIPMC6","2020-10-27 11:28:29","2020-10-27 11:28:29","INPAMT01","INPAMT01","Remittance Instruction IMTUSD1-1955 has been changed",""
"+2EIPLQY","RICHN","2021-06-07 00:00:00","+-EIPMKA","2020-10-27 11:29:39","2020-10-27 11:29:39","INPAMT01","INPAMT01","Remittance Instruction RTGSAUD1-1956 has been changed",""
"+2EIPLQY","RIREL","2021-06-07 00:00:00","+LEIPN9I","2020-10-27 11:42:23","2020-10-27 11:42:23","MGRAMT01","MGRAMT01","Remittance Instruction DDAAUD1-1955 has been released.",""
"+2EIPLQY","RIREL","2021-06-07 00:00:00","+LEIPN9O","2020-10-27 11:43:05","2020-10-27 11:43:05","MGRAMT01","MGRAMT01","Remittance Instruction IMTUSD1-1955 has been released.",""
"+2EIPLQY","RIREL","2021-06-07 00:00:00","+LEIPN9S","2020-10-27 11:43:46","2020-10-27 11:43:46","MGRAMT01","MGRAMT01","Remittance Instruction RTGSAUD1-1956 has been released.",""
")REIRQA4","CRTE ","2021-08-09 00:00:00",")REIRQAA","2020-10-28 15:36:51","2020-10-28 15:36:51","INPRON01","INPRON01","New online customer CUSTSHORT34142 created.",""
")HEIRQW9","NTPCE","2021-08-09 00:00:00",")1EIRR8T","2020-10-28 15:53:14","2020-10-28 15:53:14","INPRON01","INPRON01","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"D6EJ4OKJ","NTPCE","2021-10-15 00:00:00","DMEJ4OX3","2020-11-04 14:20:21","2020-11-04 14:20:21","INPAMT01","INPAMT01","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"D6EJ4OKJ","LOCMP","2021-10-15 00:00:00","DMEJ4OXE","2020-11-04 14:24:55","2020-11-04 14:24:55","INPAMT01","INPAMT01","Borrower location Melbourne, VIC,Australia completed.",""
"D6EJ4OKJ","RICHN","2021-10-15 00:00:00","DMEJ4P5S","2020-11-04 14:27:07","2020-11-04 14:27:07","INPAMT01","INPAMT01","Remittance Instruction IMTUSD2-1729 has been changed",""
"D6EJ4OKJ","RICHN","2021-10-15 00:00:00","DMEJ4PDW","2020-11-04 14:28:18","2020-11-04 14:28:18","INPAMT01","INPAMT01","Remittance Instruction RTGSAUD2-1729 has been changed",""
"D6EJ4OKJ","RIREL","2021-10-15 00:00:00","DNEJ4Q36","2020-11-04 14:39:06","2020-11-04 14:39:06","MGRAMT01","MGRAMT01","Remittance Instruction DDAAUD2-1728 has been released.",""
"D6EJ4OKJ","RIREL","2021-10-15 00:00:00","DNEJ4Q3C","2020-11-04 14:39:51","2020-11-04 14:39:51","MGRAMT01","MGRAMT01","Remittance Instruction IMTUSD2-1729 has been released.",""
"D6EJ4OKJ","RIREL","2021-10-15 00:00:00","DNEJ4Q3G","2020-11-04 14:40:33","2020-11-04 14:40:33","MGRAMT01","MGRAMT01","Remittance Instruction RTGSAUD2-1729 has been released.",""
"*-EK5ZIG","STCHD","2021-12-09 00:00:00","*-EK5ZIK","2020-11-24 19:01:21","2020-11-24 19:01:21","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"*-EK5ZIG","CFCOP","2021-12-09 00:00:00","*-EK5ZIL","2020-11-24 19:01:21","2020-11-24 19:01:21","LOANIQ01","LOANIQ01","Created From Common Party",""
"*-EK61H0","STCHD","2021-12-09 00:00:00","*-EK61H4","2020-11-24 19:43:41","2020-11-24 19:43:41","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"*-EK61H0","CFCOP","2021-12-09 00:00:00","*-EK61H5","2020-11-24 19:43:41","2020-11-24 19:43:41","LOANIQ01","LOANIQ01","Created From Common Party",""
"*-EK61H0","LOCMP","2021-12-09 00:00:00","E.EK7ALM","2020-11-25 11:59:30","2020-11-25 11:59:30","INPDEL01","INPDEL01","Borrower location Melbourne, VIC,Australia completed.",""
"1;EJ2T99","RICHN","2021-10-15 00:00:00","1REJ2TUH","2020-11-03 15:26:18","2020-11-03 15:26:18","INPAMT01","INPAMT01","Remittance Instruction IMTUSD2-1555 has been changed",""
"1;EJ2T99","RICHN","2021-10-15 00:00:00","1REJ2U2L","2020-11-03 15:27:41","2020-11-03 15:27:41","INPAMT01","INPAMT01","Remittance Instruction RTGSAUD2-1556 has been changed",""
"D6EJ4OKJ","CRTE ","2021-10-15 00:00:00","D6EJ4OKP","2020-11-04 14:16:41","2020-11-04 14:16:41","INPAMT01","INPAMT01","New online customer CUSTSHORT14136 created.",""
"HFEJ74QP","NTPCE","2021-10-15 00:00:00","7QEJ758L","2020-11-05 23:24:01","2020-11-05 23:24:01","DANUSR01","DANUSR01","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"HFEJ74QP","NTPCE","2021-10-15 00:00:00","7QEJ758M","2020-11-05 23:24:01","2020-11-05 23:24:01","DANUSR01","DANUSR01","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"HFEJ773H","NTPCE","2021-10-15 00:00:00","7VEJ77MC","2020-11-06 00:15:14","2020-11-06 00:15:14","DANUSR01","DANUSR01","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"HFEJ773H","NTPCE","2021-10-15 00:00:00","7VEJ77MD","2020-11-06 00:15:14","2020-11-06 00:15:14","DANUSR01","DANUSR01","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"HFEJ773H","LOCMP","2021-10-15 00:00:00","7VEJ77ML","2020-11-06 00:17:22","2020-11-06 00:17:22","DANUSR01","DANUSR01","Borrower location Melbourne, VIC,Australia completed.",""
"HFEJDN2Y","RIREL","2021-10-19 00:00:00",":;EJE11L","2020-11-09 16:24:54","2020-11-09 16:24:54","MGRRON02","MGRRON02","Remittance Instruction DDAAUD1-0916 has been released.",""
"HFEJDN2Y","RIREL","2021-10-19 00:00:00",":;EJE11R","2020-11-09 16:25:13","2020-11-09 16:25:13","MGRRON02","MGRRON02","Remittance Instruction IMTUSD1-0917 has been released.",""
"HFEJDN2Y","RIREL","2021-10-19 00:00:00",":;EJE11V","2020-11-09 16:25:35","2020-11-09 16:25:35","MGRRON02","MGRRON02","Remittance Instruction RTGSAUD1-0918 has been released.",""
"(.EJLEOZ","CRTE ","2021-11-01 00:00:00","(.EJLEP5","2020-11-13 14:54:53","2020-11-13 14:54:53","INPAMT02","INPAMT02","New online customer CUSTSHORT50124 created.",""
"(.EJLEOZ","NTPCE","2021-11-01 00:00:00","(TEJLF1O","2020-11-13 14:58:10","2020-11-13 14:58:10","INPAMT02","INPAMT02","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"(.EJLEOZ","NTPCE","2021-11-01 00:00:00","(TEJLF1P","2020-11-13 14:58:10","2020-11-13 14:58:10","INPAMT02","INPAMT02","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"(8EJLEWH","CRTE ","2021-11-01 00:00:00","(8EJLEWN","2020-11-13 15:07:33","2020-11-13 15:07:33","INPAMT02","INPAMT02","New online customer CUSTSHORT03106 created.",""
"(8EJLEWH","NTPCE","2021-11-01 00:00:00","(OEJLF93","2020-11-13 15:10:22","2020-11-13 15:10:22","INPAMT02","INPAMT02","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"(8EJLEWH","LOCMP","2021-11-01 00:00:00","(OEJLF9E","2020-11-13 15:13:49","2020-11-13 15:13:49","INPAMT02","INPAMT02","Borrower location Melbourne, VIC,Australia completed.",""
"(8EJLEWH","RICHN","2021-11-01 00:00:00","(OEJLFHZ","2020-11-13 15:30:14","2020-11-13 15:30:14","INPAMT02","INPAMT02","Remittance Instruction IMTUSD2-0542 has been changed",""
"(8EJLEWH","RICHN","2021-11-01 00:00:00","(OEJLFQ3","2020-11-13 15:31:08","2020-11-13 15:31:08","INPAMT02","INPAMT02","Remittance Instruction RTGSAUD2-0543 has been changed",""
"(8EJLEWH","RIREL","2021-11-01 00:00:00","(3EJLGFH","2020-11-13 15:37:24","2020-11-13 15:37:24","MGRAMT02","MGRAMT02","Remittance Instruction DDAAUD2-0542 has been released.",""
"(8EJLEWH","RIREL","2021-11-01 00:00:00","(3EJLGFN","2020-11-13 15:37:47","2020-11-13 15:37:47","MGRAMT02","MGRAMT02","Remittance Instruction IMTUSD2-0542 has been released.",""
"(8EJLEWH","RIREL","2021-11-01 00:00:00","(3EJLGFR","2020-11-13 15:38:09","2020-11-13 15:38:09","MGRAMT02","MGRAMT02","Remittance Instruction RTGSAUD2-0543 has been released.",""
"M.EJQR6A","CRTE ","2021-11-03 00:00:00","M.EJQR6G","2020-11-16 12:20:41","2020-11-16 12:20:41","INPAMT01","INPAMT01","New online customer CUSTSHORT16123 created.",""
"M.EJQR6A","NTPCE","2021-11-03 00:00:00","M8EJQRV1","2020-11-16 12:29:17","2020-11-16 12:29:17","INPAMT01","INPAMT01","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"HFEJ2U77","STCHD","2021-10-15 00:00:00","HFEJ2U7B","2020-11-03 15:40:12","2020-11-03 15:40:12","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"HFEJ2U77","CFCOP","2021-10-15 00:00:00","HFEJ2U7C","2020-11-03 15:40:12","2020-11-03 15:40:12","LOANIQ01","LOANIQ01","Created From Common Party",""
"HFEJ4E83","STCHD","2021-10-15 00:00:00","HFEJ4E87","2020-11-04 11:50:21","2020-11-04 11:50:21","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"HFEJ4E83","CFCOP","2021-10-15 00:00:00","HFEJ4E88","2020-11-04 11:50:21","2020-11-04 11:50:21","LOANIQ01","LOANIQ01","Created From Common Party",""
"HFEJ4FCF","STCHD","2021-10-15 00:00:00","HFEJ4FCJ","2020-11-04 12:14:31","2020-11-04 12:14:31","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"HFEJ4FCF","CFCOP","2021-10-15 00:00:00","HFEJ4FCK","2020-11-04 12:14:31","2020-11-04 12:14:31","LOANIQ01","LOANIQ01","Created From Common Party",""
"HFEJ4FP2","STCHD","2021-10-15 00:00:00","HFEJ4FP6","2020-11-04 12:22:07","2020-11-04 12:22:07","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"HFEJ4FP2","CFCOP","2021-10-15 00:00:00","HFEJ4FP7","2020-11-04 12:22:07","2020-11-04 12:22:07","LOANIQ01","LOANIQ01","Created From Common Party",""
"HFEJ4HDR","STCHD","2021-10-15 00:00:00","HFEJ4HDV","2020-11-04 12:58:32","2020-11-04 12:58:32","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"HFEJ4HDR","CFCOP","2021-10-15 00:00:00","HFEJ4HDW","2020-11-04 12:58:32","2020-11-04 12:58:32","LOANIQ01","LOANIQ01","Created From Common Party",""
"HFEJ4M62","STCHD","2021-10-15 00:00:00","HFEJ4M66","2020-11-04 14:41:55","2020-11-04 14:41:55","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"HFEJ4M62","CFCOP","2021-10-15 00:00:00","HFEJ4M67","2020-11-04 14:41:55","2020-11-04 14:41:55","LOANIQ01","LOANIQ01","Created From Common Party",""
"HFEJ4Z3M","STCHD","2021-10-15 00:00:00","HFEJ4Z3Q","2020-11-04 19:21:14","2020-11-04 19:21:14","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"HFEJ4Z3M","CFCOP","2021-10-15 00:00:00","HFEJ4Z3R","2020-11-04 19:21:14","2020-11-04 19:21:14","LOANIQ01","LOANIQ01","Created From Common Party",""
"KME9CJNC","NC   ","2021-10-15 00:00:00","HFEJ546T","2020-11-04 21:11:13","2020-11-04 21:11:13","LOANIQ01","LOANIQ01","The short name of customer PARTYENTNAME10094000 was changed from PARTYENTNAME10094001 to PARTYENTNAME10094000.",""
"KME9CJNC","NC   ","2021-10-15 00:00:00","HFEJ546U","2020-11-04 21:11:13","2020-11-04 21:11:13","LOANIQ01","LOANIQ01","The legal name of customer PARTYENTNAME10094000 was changed from PARTY ENT NAME 10094001 to PARTY ENT NAME 10094000.",""
"HFEJ69JC","STCHD","2021-10-15 00:00:00","HFEJ69JG","2020-11-05 12:04:17","2020-11-05 12:04:17","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"HFEJ69JC","CFCOP","2021-10-15 00:00:00","HFEJ69JH","2020-11-05 12:04:17","2020-11-05 12:04:17","LOANIQ01","LOANIQ01","Created From Common Party",""
"HFEJ6BHG","STCHD","2021-10-15 00:00:00","HFEJ6BHK","2020-11-05 12:43:28","2020-11-05 12:43:28","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"HFEJ6BHG","CFCOP","2021-10-15 00:00:00","HFEJ6BHL","2020-11-05 12:43:28","2020-11-05 12:43:28","LOANIQ01","LOANIQ01","Created From Common Party",""
"HFEJ6DDU","STCHD","2021-10-15 00:00:00","HFEJ6DDY","2020-11-05 13:22:07","2020-11-05 13:22:07","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"HFEJ6DDU","CFCOP","2021-10-15 00:00:00","HFEJ6DDZ","2020-11-05 13:22:07","2020-11-05 13:22:07","LOANIQ01","LOANIQ01","Created From Common Party",""
"HFEJ6DZ3","STCHD","2021-10-15 00:00:00","HFEJ6DZ7","2020-11-05 13:40:07","2020-11-05 13:40:07","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"HFEJ6DZ3","CFCOP","2021-10-15 00:00:00","HFEJ6DZ8","2020-11-05 13:40:07","2020-11-05 13:40:07","LOANIQ01","LOANIQ01","Created From Common Party",""
"HFEJ6E8Z","STCHD","2021-10-15 00:00:00","HFEJ6E93","2020-11-05 13:46:03","2020-11-05 13:46:03","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"HFEJ6E8Z","CFCOP","2021-10-15 00:00:00","HFEJ6E94","2020-11-05 13:46:03","2020-11-05 13:46:03","LOANIQ01","LOANIQ01","Created From Common Party",""
"HFEJ6FD9","STCHD","2021-10-15 00:00:00","HFEJ6FDD","2020-11-05 14:10:13","2020-11-05 14:10:13","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
