"IMT_RID_IMT_OUT","IMT_CDE_MSG_TYPE","IMT_RID_OWNER","IMT_CDE_OWNER_TYPE","IMT_RID_CASHFLOW","IMT_CDE_CURRENCY","IMT_AMT_OUT_TOT","IMT_TSP_REC_CREATE","IMT_TSP_REC_UPDATE","IMT_UID_REC_CREATE","IMT_UID_REC_UPDATE","IMT_CDE_INST_CODE","IMT_TXT_REG_REF","IMT_TXT_ADD_INFO","IMT_TSP_ITEM_SENT","IMT_DTE_BUSINESS","IMT_DTE_VALUE_DATE","IMT_PID_DEAL","IMT_PID_FACILITY","IMT_NUM_SEQUENCE","IMT_CDE_QUEUE_STAT","IMT_CDE_BRANCH","IMT_CDE_SERVICE","IMT_CDE_DTLS_CHGES","IMT_IND_SDAY_FUNDS","IMT_CDE_BNK_OP","IMT_TXT_ADD_PARTY","IMT_TXT_PAYMT_DTLS","IMT_TXT_SDR_RVR_TX","IMT_DSC_NARRATIVE","IMT_TXT_UETR_CDE"
"OTEGURR5","MT103","FIEGPJR6","MAT  ","FIEGPJRM","CNH","500","2020-09-21 09:53:28","2020-09-21 09:53:28","LIQAPCP3","LIQAPCP3","     ","                                   ","                              ","","2020-06-30 00:00:00","2020-06-30 00:00:00","Y5EFF54H","Y5EFF559","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","01f0c4b4-e845-475e-a360-2ca9181f966f"
"OTEGURTC","MT202","FIEGPJSW","MAT  ","FIEGPJTC","CNY","600","2020-09-21 09:53:37","2020-09-21 09:53:37","LIQAPCP3","LIQAPCP3","     ","                                   ","                              ","","2020-06-30 00:00:00","2020-06-30 00:00:00","Y5EFF54H","Y5EFF559","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","c0533c3d-bf20-4133-9a42-015e8f725455"
"OTEGURT4","MT103","FIEGPJSW","MAT  ","FIEGPJTC","CNY","600","2020-09-21 09:53:37","2020-09-21 09:53:37","LIQAPCP3","LIQAPCP3","     ","                                   ","                              ","","2020-06-30 00:00:00","2020-06-30 00:00:00","Y5EFF54H","Y5EFF559","","PEND ","CG852","MANL ","BEN  ","","SPAY "," "," "," "," ","c0533c3d-bf20-4133-9a42-015e8f725455"
"OTEGURVI","MT202","FIEGPJUN","MAT  ","FIEGPJV3","CZK","700","2020-09-21 09:53:56","2020-09-21 09:53:56","LIQAPCP3","LIQAPCP3","     ","                                   ","                              ","","2020-06-30 00:00:00","2020-06-30 00:00:00","Y5EFF54H","Y5EFF559","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","a3970c1f-f9da-463c-8de1-d409396e3ab0"
"OTEGURVB","MT103","FIEGPJUN","MAT  ","FIEGPJV3","CZK","700","2020-09-21 09:53:56","2020-09-21 09:53:56","LIQAPCP3","LIQAPCP3","     ","                                   ","                              ","","2020-06-30 00:00:00","2020-06-30 00:00:00","Y5EFF54H","Y5EFF559","","PEND ","CG852","MANL ","BEN  ","","SPAY "," "," "," "," ","a3970c1f-f9da-463c-8de1-d409396e3ab0"
"OTEGURXK","MT202","FIEGPJWE","MAT  ","FIEGPJWU","DKK","800","2020-09-21 09:54:09","2020-09-21 09:54:09","LIQAPCP3","LIQAPCP3","     ","                                   ","                              ","","2020-06-30 00:00:00","2020-06-30 00:00:00","Y5EFF54H","Y5EFF559","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","816f822b-963a-4b22-a0e9-f17892c7af2f"
"ILEGLIAS","MT202","IQEGLHNJ","PCP  ","IQEGLHQV","EUR","67.4","2020-09-16 08:44:07","2020-09-16 08:44:07","MANZANOS","MANZANOS","     ","                                   ","                              ","","2020-06-23 00:00:00","2020-06-23 00:00:00","IREFMCO3","NONE    ","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","71fd3d94-1206-45fa-b217-85444e68d362"
"ILEGLIAH","MT103","IQEGLHNJ","PCP  ","IQEGLHQV","EUR","67.4","2020-09-16 08:44:07","2020-09-16 08:44:07","MANZANOS","MANZANOS","     ","                                   ","                              ","","2020-06-23 00:00:00","2020-06-23 00:00:00","IREFMCO3","NONE    ","","PEND ","CG852","MANL ","BEN  ","","SPAY "," "," "," "," ","71fd3d94-1206-45fa-b217-85444e68d362"
"ILEGLIA6","MT202","IQEGLHNJ","PCP  ","IQEGLHQR","EUR","61500","2020-09-16 08:44:07","2020-09-16 08:44:07","MANZANOS","MANZANOS","     ","                                   ","                              ","","2020-06-23 00:00:00","2020-06-23 00:00:00","IREFMCO3","NONE    ","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","a9403ebd-ad98-4b1b-8c6c-bcaf3c51c5d5"
"ILEGLI9V","MT103","IQEGLHNJ","PCP  ","IQEGLHQR","EUR","61500","2020-09-16 08:44:07","2020-09-16 08:44:07","MANZANOS","MANZANOS","     ","                                   ","                              ","","2020-06-23 00:00:00","2020-06-23 00:00:00","IREFMCO3","NONE    ","","PEND ","CG852","MANL ","BEN  ","","SPAY "," "," "," "," ","a9403ebd-ad98-4b1b-8c6c-bcaf3c51c5d5"
"ILEGLIB3","MT103","IQEGLHNJ","PCP  ","IQEGLHQZ","EUR","287.68","2020-09-16 08:44:07","2020-09-16 08:44:07","MANZANOS","MANZANOS","     ","                                   ","                              ","","2020-06-23 00:00:00","2020-06-23 00:00:00","IREFMCO3","NONE    ","","PEND ","CG852","MANL ","BEN  ","","SPAY "," "," "," "," ","43b98dcf-62b9-4fd9-89f2-c4e2dbc82329"
"ILEGLIBE","MT202","IQEGLHNJ","PCP  ","IQEGLHQZ","EUR","287.68","2020-09-16 08:44:07","2020-09-16 08:44:07","MANZANOS","MANZANOS","     ","                                   ","                              ","","2020-06-23 00:00:00","2020-06-23 00:00:00","IREFMCO3","NONE    ","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","43b98dcf-62b9-4fd9-89f2-c4e2dbc82329"
"0)EGNOZY","MT103","0UEGNO7W","MAT  ","0UEGNO8F","CAD","100","2020-09-17 12:42:05","2020-09-17 12:42:05","LIQAPCP3","LIQAPCP3","     ","                                   ","                              ","","2020-06-25 00:00:00","2020-06-25 00:00:00","Y5EFF54H","Y5EFF559","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","73cbf764-2122-4e1e-b31a-840853950407"
"0WEGNS2H","MT202","0JEGNPJ6","OTR  ","0JEGNPO6","EUR","217000","2020-09-17 13:24:48","2020-09-17 13:24:48","MANZANOM","MANZANOM","     ","                                   ","                              ","","2020-06-25 00:00:00","2020-06-25 00:00:00","YZEFEWH5","YZEFEXAM","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","7564d67c-40f0-4eb0-b777-69063c25deb0"
"0WEGNS2B","MT103","0JEGNPJ6","OTR  ","0JEGNPO6","EUR","217000","2020-09-17 13:24:48","2020-09-17 13:24:48","MANZANOM","MANZANOM","     ","                                   ","                              ","","2020-06-25 00:00:00","2020-06-25 00:00:00","YZEFEWH5","YZEFEXAM","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","7564d67c-40f0-4eb0-b777-69063c25deb0"
"03EGNNX7","MT103","L*EGNLNX","OTR  ","L*EGNLWM","GBP","8000","2020-09-17 13:58:25","2020-09-17 13:58:25","RPTSUP01","RPTSUP01","     ","                                   ","                              ","","2020-06-25 00:00:00","2020-06-25 00:00:00","(7EFGXIA","(7EFGXST","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","e2b9cf0c-3a04-48fc-962c-de77b4fe58cb"
"03EGNOCR","MT103","L*EGNKMZ","OTR  ","L*EGNKVR","GBP","12000","2020-09-17 14:08:43","2020-09-17 14:08:43","RPTSUP01","RPTSUP01","     ","                                   ","                              ","","2020-06-25 00:00:00","2020-06-25 00:00:00","(7EFGXIA","(7EFGXST","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","1239f0a7-9dca-4f09-827d-46b384eb3bcb"
"03EGNOSE","MT103","L*EGNM2N","OTR  ","L*EGNMD6","NOK","7000","2020-09-17 14:17:44","2020-09-17 14:17:44","RPTSUP01","RPTSUP01","     ","                                   ","                              ","","2020-06-25 00:00:00","2020-06-25 00:00:00","(7EFGXIA","(7EFGXST","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","8b4ea64d-3c5e-4b1a-b23b-d70eaea4a8d2"
"+-EGNXK6","MT202","0HEGNTQV","OTR  ","0HEGNTZ8","EUR","1710","2020-09-17 14:22:21","2020-09-17 14:22:21","LIQSVR05","LIQSVR05","     ","                                   ","                              ","","2020-06-25 00:00:00","2020-06-25 00:00:00","0REF4EYL","0REF4FMA","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","0b96b1f9-eedf-46fc-b8ba-f18887240297"
"+-EGNXK0","MT103","0HEGNTQV","OTR  ","0HEGNTZ8","EUR","1710","2020-09-17 14:22:21","2020-09-17 14:22:21","LIQSVR05","LIQSVR05","     ","                                   ","                              ","","2020-06-25 00:00:00","2020-06-25 00:00:00","0REF4EYL","0REF4FMA","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","0b96b1f9-eedf-46fc-b8ba-f18887240297"
"POEGO6HK","MT103","P9EGO62T","EFP  ","P9EGO63P","EUR","1000","2020-09-17 19:12:35","2020-09-17 19:12:35","JANICEA1","JANICEA1","     ","                                   ","                              ","","2020-06-26 00:00:00","2020-06-26 00:00:00","9ZEF82FK","9ZEF82GL","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","dc2cabd1-5616-4d12-9843-392311006f71"
"POEGO6HQ","MT202","P9EGO62T","EFP  ","P9EGO63P","EUR","1000","2020-09-17 19:12:35","2020-09-17 19:12:35","JANICEA1","JANICEA1","     ","                                   ","                              ","","2020-06-26 00:00:00","2020-06-26 00:00:00","9ZEF82FK","9ZEF82GL","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","dc2cabd1-5616-4d12-9843-392311006f71"
"P;EGO89Q","MT103","P3EGO6WE","OTR  ","P3EGO71X","EUR","1100000","2020-09-17 19:21:50","2020-09-17 19:21:50","JANICEA1","JANICEA1","     ","                                   ","                              ","","2020-06-26 00:00:00","2020-06-26 00:00:00","9ZEF82FK","9ZEF82GL","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","db47074e-d5f4-4f3b-baa0-ef0360e60dd5"
"P;EGO89W","MT202","P3EGO6WE","OTR  ","P3EGO71X","EUR","1100000","2020-09-17 19:21:50","2020-09-17 19:21:50","JANICEA1","JANICEA1","     ","                                   ","                              ","","2020-06-26 00:00:00","2020-06-26 00:00:00","9ZEF82FK","9ZEF82GL","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","db47074e-d5f4-4f3b-baa0-ef0360e60dd5"
"KQEGPDJH","MT202","KIEGPC65","OTR  ","KIEGPCB5","EUR","222000","2020-09-18 10:22:10","2020-09-18 10:22:10","MANZANOM","MANZANOM","     ","                                   ","                              ","","2020-06-26 00:00:00","2020-06-26 00:00:00","YZEFEWH5","YZEFEXAM","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","c5be0841-076e-4f70-916b-8e552adaf839"
"KQEGPDJB","MT103","KIEGPC65","OTR  ","KIEGPCB5","EUR","222000","2020-09-18 10:22:10","2020-09-18 10:22:10","MANZANOM","MANZANOM","     ","                                   ","                              ","","2020-06-26 00:00:00","2020-06-26 00:00:00","YZEFEWH5","YZEFEXAM","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","c5be0841-076e-4f70-916b-8e552adaf839"
"H+EGZ1W4","MT202","WOEGYPDQ","OTR  ","WOEGYPFT","EUR","100","2020-09-23 18:47:47","2020-09-23 18:47:47","B116594 ","B116594 ","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","07c88e60-bd42-4464-8d1f-97e02aba5719"
"H+EGZ1VY","MT103","WOEGYPDQ","OTR  ","WOEGYPFT","EUR","100","2020-09-23 18:47:47","2020-09-23 18:47:47","B116594 ","B116594 ","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","07c88e60-bd42-4464-8d1f-97e02aba5719"
"H+EGZ1X5","MT103","WOEGYPDQ","OTR  ","H+EGZ1X0","EUR","100","2020-09-23 19:43:39","2020-09-23 19:43:39","B116594 ","B116594 ","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","13295f91-fd41-4993-b014-75d1444efab9"
"H+EGZ1XB","MT202","WOEGYPDQ","OTR  ","H+EGZ1X0","EUR","100","2020-09-23 19:43:39","2020-09-23 19:43:39","B116594 ","B116594 ","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","13295f91-fd41-4993-b014-75d1444efab9"
"H+EGZ21E","MT103","WOEGYPDQ","OTR  ","H+EGZ1XK","EUR","100","2020-09-23 20:08:45","2020-09-23 20:08:45","B116594 ","B116594 ","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","1403bf2b-1f9d-4a1a-92f1-19e1bd4d0718"
"H+EGZ21K","MT202","WOEGYPDQ","OTR  ","H+EGZ1XK","EUR","100","2020-09-23 20:08:45","2020-09-23 20:08:45","B116594 ","B116594 ","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","1403bf2b-1f9d-4a1a-92f1-19e1bd4d0718"
"D5EH0SHD","MT202","W1EGYT8O","OTR  ","D5EH0SGB","EUR","100","2020-09-24 17:23:56","2020-09-24 17:23:56","B116594 ","B116594 ","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","66d7c627-3e3a-4824-a196-4c1e14888701"
"D5EH0SH7","MT103","W1EGYT8O","OTR  ","D5EH0SGB","EUR","100","2020-09-24 17:23:56","2020-09-24 17:23:56","B116594 ","B116594 ","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","66d7c627-3e3a-4824-a196-4c1e14888701"
"Q)EH9NF0","MT103",":+EH7WZI","OTR  ",":+EH8REO","EUR","200000","2020-09-28 12:42:01","2020-09-28 12:42:01","MANZANOM","MANZANOM","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","YZEFEWH5","YZEFEXAM","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","34fa5ace-059b-4d05-8a5d-115174df3fb9"
"Q)EH9NF6","MT202",":+EH7WZI","OTR  ",":+EH8REO","EUR","200000","2020-09-28 12:42:01","2020-09-28 12:42:01","MANZANOM","MANZANOM","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","YZEFEWH5","YZEFEXAM","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","34fa5ace-059b-4d05-8a5d-115174df3fb9"
"5FEH823Q","MT202","W1EGYT8O","OTR  ","IQEH2GON","EUR","100","2020-09-28 16:00:47","2020-09-28 16:00:47","B116594 ","B116594 ","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","3b1086d6-e8be-4f65-af05-8c6df47f5d35"
"5FEH823K","MT103","W1EGYT8O","OTR  ","IQEH2GON","EUR","100","2020-09-28 16:00:47","2020-09-28 16:00:47","B116594 ","B116594 ","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","3b1086d6-e8be-4f65-af05-8c6df47f5d35"
"5FEH824I","MT103","W1EGYT8O","OTR  ","5FEH8249","EUR","100","2020-09-28 16:04:31","2020-09-28 16:04:31","B116594 ","B116594 ","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","b2d69cc2-808e-4bf9-aba9-d39cd4954535"
"5FEH824O","MT202","W1EGYT8O","OTR  ","5FEH8249","EUR","100","2020-09-28 16:04:31","2020-09-28 16:04:31","B116594 ","B116594 ","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","b2d69cc2-808e-4bf9-aba9-d39cd4954535"
"Q-EH8FFP","MT103","Q-EH8CL4","OTR  ","Q-EH8FAI","EUR","9100","2020-09-28 16:15:49","2020-09-28 16:15:49","LIQUSR05","LIQUSR05","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","IREFMCO3","I:EFMEGK","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","05a401b0-2751-4ab8-b17f-0ed417aed28b"
"Q-EH8FFV","MT202","Q-EH8CL4","OTR  ","Q-EH8FAI","EUR","9100","2020-09-28 16:15:49","2020-09-28 16:15:49","LIQUSR05","LIQUSR05","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","IREFMCO3","I:EFMEGK","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","05a401b0-2751-4ab8-b17f-0ed417aed28b"
"5FEH8259","MT103","W1EGYT8O","OTR  ","5FEH824X","EUR","100","2020-09-28 16:27:26","2020-09-28 16:27:26","B116594 ","B116594 ","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","0c59f4f3-cb90-4366-94a1-8e8eb3761f8b"
"5FEH825F","MT202","W1EGYT8O","OTR  ","5FEH824X","EUR","100","2020-09-28 16:27:26","2020-09-28 16:27:26","B116594 ","B116594 ","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","0c59f4f3-cb90-4366-94a1-8e8eb3761f8b"
"GFEH9S4M","MT210","GPEH9QR0","OTR  ","GPEH9QVP","EUR","600000","2020-09-29 11:17:42","2020-09-29 11:17:42","JANICEA2","JANICEA2","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","IREFMCO3","I:EFMEGK","","PEND ","CG852","MANL ","BEN  ","","     "," "," "," "," ",""
"GTEH9SE8","MT202","GZEH9RKP","ACP  ","GZEH9RLT","EUR","10000","2020-09-29 11:32:25","2020-09-29 11:32:25","MANZANOM","MANZANOM","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","YZEFEWH5","YZEFEXAM","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","e06281b2-f080-4bce-8739-6552cfa936fc"
"GTEH9SE2","MT103","GZEH9RKP","ACP  ","GZEH9RLT","EUR","10000","2020-09-29 11:32:25","2020-09-29 11:32:25","MANZANOM","MANZANOM","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","YZEFEWH5","YZEFEXAM","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","e06281b2-f080-4bce-8739-6552cfa936fc"
"GYEH9TQV","MT103","G)EH9SQV","OTR  ","G)EH9SWA","EUR","1300000","2020-09-29 11:34:54","2020-09-29 11:34:54","JANICEA2","JANICEA2","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","9ZEF82FK","9ZEF82GL","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","73babac1-c03e-44d1-8e76-7474d9a688c6"
"GYEH9TR1","MT202","G)EH9SQV","OTR  ","G)EH9SWA","EUR","1300000","2020-09-29 11:34:54","2020-09-29 11:34:54","JANICEA2","JANICEA2","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","9ZEF82FK","9ZEF82GL","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","73babac1-c03e-44d1-8e76-7474d9a688c6"
"9OEHDKEN","MT210","9OEHDK3M","LRP  ","9OEHDKC3","EUR","1","2020-10-01 10:40:48","2020-10-01 10:40:48","LIQUSR05","LIQUSR05","     ","                                   ","                              ","","2020-07-09 00:00:00","2020-07-09 00:00:00","V8EF4706","NONE    ","","PEND ","CG852","MANL ","BEN  ","","     "," "," "," "," ",""
"9OEHDKS0","MT210","9OEHDKFH","LRP  ","9OEHDKP1","EUR","1.69","2020-10-01 10:57:07","2020-10-01 10:57:07","LIQUSR05","LIQUSR05","     ","                                   ","                              ","","2020-07-09 00:00:00","2020-07-09 00:00:00","V8EF4706","NONE    ","","PEND ","CG852","MANL ","BEN  ","","     "," "," "," "," ",""
")AEHDGIP","MT210","4WEHBUR2","ACP  ","4WEHBUS7","EUR","756164.38","2020-10-01 11:04:45","2020-10-01 11:04:45","JAQUITAN","JAQUITAN","     ","                                   ","                              ","","2020-07-09 00:00:00","2020-07-09 00:00:00","+OEH9ZC4","+OEH9ZD0","","PEND ","CG852","MANL ","BEN  ","","     "," "," "," "," ",""
")KEHDHTL","MT103",")4EHDHEM","ACP  ",")4EHDHFE","EUR","7561.64","2020-10-01 11:19:17","2020-10-01 11:19:17","JANICEA1","JANICEA1","     ","                                   ","                              ","","2020-07-09 00:00:00","2020-07-09 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","2fac99ce-b504-4e55-b5f3-4c2350ac2e9b"
