"CUS_CID_CUST_ID","CUS_XID_CUST_ID","CUS_NME_SHORT_NAME","CUS_NME_FULL_NAME","CUS_CDE_COUNTRY","CUS_CDE_CUST_STAT","CUS_IND_INVESTOR","CUS_IND_BORROWER","CUS_IND_GUARANTOR","CUS_IND_BENEFIC","CUS_IND_INTRL_ENT","CUS_IND_RESTRICT","CUS_CDE_BANK","CUS_TSP_REC_CREATE","CUS_TSP_REC_UPDATE","CUS_UID_REC_CREATE","CUS_UID_REC_UPDATE","CUS_IND_SLG","CUS_IND_MAJ_UNDWRT","CUS_IND_CRA","CUS_CDE_TRS_RPT_AR","CUS_IND_SIMPLIFIED","CUS_CDE_CUST_DESC","CUS_CID_ULT_PARENT","CUS_CDE_DEPT","CUS_CID_IMM_PARENT","CUS_CDE_EXPENSE","CUS_CDE_PRIM_SIC","CUS_CDE_PROSPECT","CUS_CDE_LEGAL","CUS_CDE_SIC_CNTRY","CUS_CDE_BRANCH","CUS_CDE_ORIGIN","CUS_CDE_LANGUAGE","CUS_IND_VAT_SUBJCT","CUS_TXT_VAT_NUMBER","CUS_AMT_OS_LIMIT","CUS_CDE_OS_LIM_CCY","CUS_IND_OS_LIM_ERL","CUS_CDE_MASTER_ACT","CUS_IND_BROKER","CUS_CDE_DEP_SUBTYP","CUS_IND_THRD_PTYON","CUS_IND_THRD_PRF"
"HFEJ6O5E","1615111        ","ESPS 1615111                  ","ESPS1 1615111","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-11-05 17:19:55","2020-11-05 17:19:55","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","HFEJ6O5E","     ","HFEJ6O5E","","3620      ","","","AU","","","ENG  ","Y","67895843245    ","0","","N","","N","","N","N"
"HFEJ6RWQ","1811045        ","ESPS1 7120655 1811045         ","ESPS1 1811045","AU","ACT  ","N","Y","N","N","N","N","CBA  ","2020-11-05 18:41:07","2020-11-06 10:22:33","LOANIQ01","INPRON01","N","N","N","AU   ","N","BFPR ","HFEJ6RWQ","GLB  ","HFEJ6RWQ","BG_COL         ","3620      ","","","AU","","","ENG  ","N","67895843245    ","0","","N","","N","","N","N"
"HFEJ6T46","1813815        ","ESPS 1813815                  ","ESPS1 1813815","AU","ACT  ","N","Y","N","N","N","N","CBA  ","2020-11-05 19:07:11","2020-11-05 21:06:57","LOANIQ01","INPAMT01","N","N","N","AU   ","N","BFPR ","HFEJ6T46","GLB  ","HFEJ6T46","BG_COL         ","3620      ","","","AU","","","ENG  ","N","67895843245    ","0","","N","","N","","N","N"
"HFEJ6ZQH","2110215        ","CUSTSHORT 2110215             ","ESPS1 2110215","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-11-05 21:30:10","2020-11-05 21:30:10","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","HFEJ6ZQH","     ","HFEJ6ZQH","","3620      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"HFEJ70OB","2112218        ","CUSTSHORT 2112218             ","ESPS1 2112218","AU","ACT  ","N","Y","N","N","N","N","CBA  ","2020-11-05 21:50:27","2020-11-05 21:55:49","LOANIQ01","DANUSR01","N","N","N","AU   ","N","BFPR ","HFEJ70OB","GLB  ","HFEJ70OB","BG_COL         ","3620      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"HFEJ74QP","2215010        ","CUSTSHORT 2215010             ","ESPS1 2215010","AU","ACT  ","N","Y","N","N","N","N","CBA  ","2020-11-05 23:18:18","2020-11-05 23:24:40","LOANIQ01","DANUSR01","N","N","N","AU   ","N","BFPR ","HFEJ74QP","GLB  ","HFEJ74QP","BG_COL         ","3620      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"HFEJ773H","2314059        ","CUSTSHORT 2314059             ","ESPS1 2314059","AU","ACT  ","N","Y","N","N","N","N","CBA  ","2020-11-06 00:09:09","2020-11-06 00:22:21","LOANIQ01","DANUSR01","N","N","N","AU   ","N","BFPR ","HFEJ773H","GLB  ","HFEJ773H","BG_COL         ","3620      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"NFEJ7XHV","164            ","TEST164                       ","test","AU","SKEL ","N","N","N","N","N","N","CBA  ","2020-11-06 08:20:58","2020-11-06 08:20:58","INPRON01","INPRON01","N","N","N","AU   ","N","","NFEJ7XHV","GLB  ","NFEJ7XHV","","","","","","","","","Y","               ","0","","N","","N","","N","N"
"HFEJ8RUQ","2010632        ","CUSTSHORT 2010632             ","ESPS1 2010632","AU","ACT  ","N","Y","N","N","N","N","CBA  ","2020-11-06 20:35:07","2020-11-07 06:32:21","LOANIQ01","DANUSR01","N","N","N","AU   ","N","BFPR ","HFEJ8RUQ","GLB  ","HFEJ8RUQ","BG_COL         ","3620      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"HFEJ8UE1","2015936        ","ESPS 2015936                  ","ESPS1 2015936","AU","ACT  ","N","Y","N","N","N","N","CBA  ","2020-11-06 21:29:54","2020-11-06 23:11:56","LOANIQ01","INPAMT02","N","N","N","AU   ","N","BFPR ","HFEJ8UE1","GLB  ","HFEJ8UE1","BG_COL         ","3620      ","","","AU","","","ENG  ","N","67895843245    ","0","","N","","N","","N","N"
"HFEJ8VMU","2112836        ","CUSTSHORT 2112836             ","ESPS1 2112836","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-11-06 21:56:46","2020-11-06 21:56:46","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","HFEJ8VMU","     ","HFEJ8VMU","","3620      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"HFEJ8Y25","2212013        ","CUSTSHORT 2212013             ","ESPS1 2212013","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-11-06 22:49:09","2020-11-06 22:49:09","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","HFEJ8Y25","     ","HFEJ8Y25","","3620      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"Y)EHYNO1","108            ","CUSTSHORT27125                ","CUSTLEGAL27126","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-10-12 22:36:44","2020-10-13 10:00:48","MIGGY_IN","MIGGY_IN","N","N","N","AU   ","N","FORG ","Y)EHYNO1","GLB  ","Y)EHYNO1","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"Z(EIA2B0","123            ","CUSTSHORT27108                ","CUSTLEGAL27109","AU","SKEL ","N","N","N","N","N","N","CBA  ","2020-10-19 01:36:21","2020-10-19 01:36:54","DANUSR01","DANUSR01","N","N","N","AU   ","N","","Z(EIA2B0","GLB  ","Z(EIA2B0","","3620      ","","","AU","","","","Y","               ","0","","N","","N","","N","N"
"Z6EIA38Z","124            ","CUSTSHORT50157                ","CUSTLEGAL50157","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-10-19 02:00:03","2020-10-19 04:13:26","DANUSR01","DANUSR01","N","N","N","AU   ","N","FORG ","Z6EIA38Z","GLB  ","Z6EIA38Z","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"M;EIEID2","130            ","CUSTSHORT58104                ","CUSTLEGAL58105","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-10-21 10:58:40","2020-10-21 11:06:58","MIGGY_IN","MIGGY_IN","N","N","N","AU   ","N","FORG ","M;EIEID2","GLB  ","M;EIEID2","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"MWEIEJAO","131            ","CUSTSHORT19106                ","CUSTLEGAL19106","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-10-21 11:19:42","2020-10-21 11:53:45","MIGGY_IN","MIGGY_IN","N","N","N","AU   ","N","FORG ","MWEIEJAO","GLB  ","MWEIEJAO","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"HFEJDJRW","0915907        ","ESPS1 7120655 0915907         ","ESPS1 0915907","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-11-09 10:28:37","2020-11-09 10:28:37","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","HFEJDJRW","     ","HFEJDJRW","","3620      ","","","AU","","","ENG  ","Y","67895843245    ","0","","N","","N","","N","N"
"HFEJDKZC","1011603        ","ESPS1 7120655 1011603         ","ESPS1 1011603","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-11-09 10:45:26","2020-11-09 10:45:26","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","HFEJDKZC","     ","HFEJDKZC","","3620      ","","","AU","","","ENG  ","Y","67895843245    ","0","","N","","N","","N","N"
"HFEJDLKV","1012755        ","ESPS1 7120655 1012755         ","ESPS1 1012755","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-11-09 10:57:19","2020-11-09 10:57:19","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","HFEJDLKV","     ","HFEJDLKV","","3620      ","","","AU","","","ENG  ","Y","67895843245    ","0","","N","","N","","N","N"
"HFEJDN2Y","1111038        ","ESPS1 7120655 1111038         ","ESPS1 1111038","AU","ACT  ","N","Y","N","N","N","N","CBA  ","2020-11-09 11:40:02","2020-11-09 16:27:38","LOANIQ01","INPRON02","N","N","N","AU   ","N","BFPR ","HFEJDN2Y","GLB  ","HFEJDN2Y","BG_COL         ","3620      ","","","AU","","","ENG  ","N","67895843245    ","0","","N","","N","","N","N"
"HFEJGEIX","2215819        ","CUSTSHORT 2215819             ","ESPS1 2215819","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-11-10 23:28:01","2020-11-10 23:28:01","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","HFEJGEIX","     ","HFEJGEIX","","3620      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"2!EJV2PU","168            ","LENDSHORT3333                 ","LENDSHORT3333","AU","SKEL ","Y","N","N","N","N","N","CBA  ","2020-11-18 20:57:55","2020-11-18 23:35:20","DANUSR01","DANUSR01","N","N","N","AU   ","N","BFPR ","2!EJV2PU","GLB  ","2!EJV2PU","BP_CML         ","3620      ","","AFFIL","AU","","","","Y","               ","0","","N","","N","","N","N"
"2WEJV8B4","169            ","LEDNSHORT4444                 ","LEDNSHORT4444","AU","SKEL ","Y","N","N","N","N","N","CBA  ","2020-11-18 23:38:08","2020-11-19 00:23:09","DANUSR01","DANUSR01","N","N","N","AU   ","N","BFPR ","2WEJV8B4","GLB  ","2WEJV8B4","BP_COL         ","3620      ","","AFFIL","AU","","","","Y","               ","0","","N","","N","","N","N"
"NCEJWQ53","1813050        ","CUSTSHORT 1813050             ","ESPS1 1813050","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-11-19 19:00:32","2020-11-19 19:00:32","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","NCEJWQ53","     ","NCEJWQ53","","7314      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"NCEJWSXV","1913101        ","CUSTSHORT 1913101             ","ESPS1 1913101","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-11-19 20:01:00","2020-11-19 20:01:00","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","NCEJWSXV","     ","NCEJWSXV","","7315      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"5BEJY4CT","1211205        ","ESPS1 1211205                 ","ESPS1 1211205","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-11-20 12:40:29","2020-11-20 12:40:29","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","5BEJY4CT","     ","5BEJY4CT","","3620      ","","","AU","","","ENG  ","Y","67895843245    ","0","","N","","N","","N","N"
"5KEIO88M","1714924        ","ESPS 1714924                  ","ESPS1 1714924","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-26 18:19:27","2020-10-26 18:19:27","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","5KEIO88M","     ","5KEIO88M","","3620      ","","","AU","","","ENG  ","Y","               ","0","","N","","N","","N","N"
"5KEIOACK","1813449        ","ESPS 1813449                  ","ESPS1 1813449","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-26 19:05:01","2020-10-26 19:05:01","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","5KEIOACK","     ","5KEIOACK","","3620      ","","","AU","","","ENG  ","Y","67895843245    ","0","","N","","N","","N","N"
"5KEIPKZW","1112009        ","ESPS 1112009                  ","ESPS1 1112009","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-27 11:52:36","2020-10-27 11:52:36","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","5KEIPKZW","     ","5KEIPKZW","","3620      ","","","AU","","","ENG  ","Y","67895843245    ","0","","N","","N","","N","N"
"5KEIPQFC","1311818        ","ESPS 1311818                  ","ESPS1 1311818","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-27 13:49:53","2020-10-27 13:49:53","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","5KEIPQFC","     ","5KEIPQFC","","3620      ","","","AU","","","ENG  ","Y","67895843245    ","0","","N","","N","","N","N"
"5KEIQDKU","201027         ","201027                        ","CROSS PARTY REFERENCE TEST","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-27 22:09:58","2020-10-27 22:12:34","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","AGF  ","5KEIQDKU","     ","5KEIQDKU","","1420      ","","","AU","","","ENG  ","N","               ","0","","N","","N","","N","N"
"5KEIQSZR","1811717        ","SE LTD 1811717                ","Sanseera Electronics Ltd 1811717","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-28 00:53:10","2020-10-28 00:53:10","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","FPJV ","5KEIQSZR","     ","5KEIQSZR","","8431      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"5KEIQT04","1510712        ","SE LTD 1510712                ","Sanseera Electronics Ltd 1510712","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-28 00:53:13","2020-10-28 00:53:13","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","FPJV ","5KEIQT04","     ","5KEIQT04","","8431      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"5KEIQT0H","0912844        ","SE LTD 0912844                ","Sanseera Electronics Ltd 0912844","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-28 00:53:13","2020-10-28 00:53:13","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","FPJV ","5KEIQT0H","     ","5KEIQT0H","","8431      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"5KEIQT0U","2011938        ","SE LTD 2011938                ","Sanseera Electronics Ltd 2011938","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-28 00:53:14","2020-10-28 00:53:14","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","FPJV ","5KEIQT0U","     ","5KEIQT0U","","8431      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"5KEIQT17","2013101        ","SE LTD 2013101                ","Sanseera Electronics Ltd 2013101","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-28 00:53:14","2020-10-28 00:53:14","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","FPJV ","5KEIQT17","     ","5KEIQT17","","8431      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"5KEIQT1K","1812737        ","SE LTD 1812737                ","Sanseera Electronics Ltd 1812737","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-28 00:53:14","2020-10-28 00:53:14","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","FPJV ","5KEIQT1K","     ","5KEIQT1K","","8431      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"5KEIQT2Q","23456789       ","SHTR0                         ","SARAHTRY00","NL","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-28 01:33:15","2020-10-28 01:33:15","LOANIQ01","LOANIQ01","N","N","N","NL   ","N","AGL  ","5KEIQT2Q","     ","5KEIQT2Q","","8118      ","","","AU","","","ENG  ","N","               ","0","","N","","N","","N","N"
"5KEIQT33","10923874       ","MTST0                         ","MAETEST000","NL","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-28 01:33:17","2020-10-28 01:33:17","LOANIQ01","LOANIQ01","N","N","N","NL   ","N","AGS  ","5KEIQT33","     ","5KEIQT33","","7515      ","","","AU","","","ENG  ","N","               ","0","","N","","N","","N","N"
"5KEIQT3K","09876521       ","MARV01                        ","MARV0011","NL","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-28 01:53:09","2020-10-28 01:53:09","LOANIQ01","LOANIQ01","N","N","N","NL   ","N","AGS  ","5KEIQT3K","     ","5KEIQT3K","","1316      ","","","AU","","","ENG  ","N","               ","0","","N","","N","","N","N"
"5KEIQT3Y","09871234       ","TRYA01                        ","TRYAGAIN01","NL","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-28 01:53:10","2020-10-28 01:53:10","LOANIQ01","LOANIQ01","N","N","N","NL   ","N","AGF  ","5KEIQT3Y","     ","5KEIQT3Y","","2163      ","","","AU","","","ENG  ","N","               ","0","","N","","N","","N","N"
"5KEIRKIJ","6545676        ","SHRTNME                       ","regt","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-28 13:37:24","2020-10-28 13:37:24","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","AGF  ","5KEIRKIJ","     ","5KEIRKIJ","","7834      ","","","AU","","","ENG  ","Y","20394059655    ","0","","N","","N","","N","N"
"5KEITV1U","1815131        ","HM WD 1815131                 ","Hammer World 1815131","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-29 19:20:10","2020-10-29 19:20:10","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","TEBN ","5KEITV1U","     ","5KEITV1U","","5234      ","","","AU","","","ENG  ","Y","97605992186    ","0","","N","","N","","N","N"
"5KEIV8LI","1214235        ","HM WD 1214235                 ","Hammer World 1214235","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-30 13:10:23","2020-10-30 13:10:23","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","TEBN ","5KEIV8LI","     ","5KEIV8LI","","5234      ","","","AU","","","ENG  ","Y","97605992186    ","0","","N","","N","","N","N"
"5KEIVA5F","1311542        ","HM WD 1311542                 ","Hammer World 1311542","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-30 13:43:56","2020-10-30 13:43:56","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","TEBN ","5KEIVA5F","     ","5KEIVA5F","","5234      ","","","AU","","","ENG  ","Y","97605992186    ","0","","N","","N","","N","N"
"5KEIVNLU","1810647        ","HM WD 1810647                 ","Hammer World 1810647","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-30 18:34:34","2020-10-30 18:34:34","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","TEBN ","5KEIVNLU","     ","5KEIVNLU","","5234      ","","","AU","","","ENG  ","N","97605992186    ","0","","N","","N","","N","N"
"5KEIVO34","1811659        ","SS CORP 1811659               ","Servo Services 1811659","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-30 18:44:57","2020-10-30 18:44:57","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","BFPBA","5KEIVO34","     ","5KEIVO34","","7834      ","","","AU","","","ENG  ","N","30102020338    ","0","","N","","N","","N","N"
"5KEIVORM","1813144        ","HM WD 1813144                 ","Hammer World 1813144","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-30 18:59:38","2020-10-30 18:59:38","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","TEBN ","5KEIVORM","     ","5KEIVORM","","5234      ","","","AU","","","ENG  ","N","97605992186    ","0","","N","","N","","N","N"
"5KEIVPFN","1814635        ","HM WD 1814635                 ","Hammer World 1814635","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-30 19:14:03","2020-10-30 19:14:03","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","TEBN ","5KEIVPFN","     ","5KEIVPFN","","5234      ","","","AU","","","ENG  ","N","97605992186    ","0","","N","","N","","N","N"
"*-EK5VK2","1710818        ","CH EDU LIMITED 1710818        ","CH EDU Limited 1710818","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-11-24 17:35:54","2020-11-25 12:44:17","LOANIQ01","DJRHINPT","N","N","N","AU   ","N","LCDP ","*-EK5VK2","GLB  ","*-EK5VK2","TM_COL         ","5713      ","","","AU","","","ENG  ","Y","200002222      ","0","","N","","N","","N","N"
"*-EK5ZIG","1813215        ","FUTURE TRUST 1813215          ","Future Trust 1813215","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-11-24 19:01:21","2020-11-24 19:01:21","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","TRU  ","*-EK5ZIG","     ","*-EK5ZIG","","7340      ","","","AU","","","ENG  ","Y","100012345      ","0","","N","","N","","N","N"
"*-EK61H0","1911425        ","FUTURE TRUST 1911425          ","Future Trust 1911425","AU","ACT  ","N","Y","N","N","N","N","CBA  ","2020-11-24 19:43:41","2020-11-25 11:31:27","LOANIQ01","INPDEL01","N","N","N","AU   ","N","TRU  ","*-EK61H0","GLB  ","*-EK61H0","NB_FUF         ","7340      ","","","AU","","","ENG  ","Y","100012345      ","0","","N","","N","","N","N"
"ICEI26C3","116            ","CUSTSHORT36110                ","CUSTLEGAL36111","AU","SKEL ","N","N","N","N","N","N","CBA  ","2020-10-14 19:45:19","2020-10-14 19:45:50","DANUSR01","DANUSR01","N","N","N","AU   ","N","","ICEI26C3","GLB  ","ICEI26C3","","3620      ","","","AU","","","","Y","               ","0","","N","","N","","N","N"
"I:EI26KV","118            ","CUSTSHORT44146                ","CUSTLEGAL44146","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-10-14 19:53:54","2020-10-14 20:23:58","DANUSR01","DANUSR01","N","N","N","AU   ","N","FORG ","I:EI26KV","GLB  ","I:EI26KV","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"=HEI2D3K","200808         ","200808                        ","TI Test Bank","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-14 22:57:13","2020-10-14 22:58:44","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","BDMPC","=HEI2D3K","     ","=HEI2D3K","","7321      ","","","AU","","","ENG  ","N","               ","0","","N","","N","","N","N"
"A-EI5D8F","122            ","CUSTSHORT41107                ","CUSTLEGAL41107","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-10-16 13:51:47","2020-10-16 18:56:09","KIDUENAS","KIDUENAS","N","N","N","AU   ","N","FORG ","A-EI5D8F","GLB  ","A-EI5D8F","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"=HEIAPW5","1013735        ","SE LTD 1013735                ","Sanseera Electronics Ltd 1013735","AU","ACT  ","N","Y","N","N","N","N","CBA  ","2020-10-19 11:14:22","2020-10-28 00:13:50","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","FPJV ","=HEIAPW5","GLB  ","=HEIAPW5","BP_CML         ","8431      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"=HEIAQWW","1110041        ","SE LTD 1110041                ","Sanseera Electronics Ltd 1110041","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-19 11:36:24","2020-10-28 00:13:36","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","FPJV ","=HEIAQWW","     ","=HEIAQWW","","8431      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"=HEIARKK","1111424        ","SE LTD 1111424                ","Sanseera Electronics Ltd 1111424","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-19 11:50:37","2020-10-28 00:13:15","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","FPJV ","=HEIARKK","     ","=HEIARKK","","8431      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
